CountLine,OWN_LINE,CountLineCode,CountLineComment,CountSemicolon,CountStmt,MAJOR_LINE,SumCyclomatic,CountStmtExe,CountLineCodeExe,CountLineBlank,CountLineCodeDecl,CountStmtDecl,SumCyclomaticModified,SumCyclomaticStrict,CountClassCoupled,RatioCommentToCode,CountInput_Mean,CountOutput_Mean,CountInput_Max
-0.3329310678450036,0.39856085093831267,-0.35344015396750084,-0.22326978052629884,-0.37819315704429046,-0.36814276028457543,0.45707888756267,-0.3175967380180832,-0.31793936582703347,-0.3419376769075687,-0.3105484332898662,-0.46750354577754505,-0.42694355209648327,-0.31472826053665776,-0.30585689004032346,-0.19592232599376017,-0.08180814880684312,-0.13480650761191681,-0.3661429810703542,-0.1630408728279819
0.10826838181843093,0.28606882694360714,0.022216362244803094,0.2238132290934047,-0.09314014847474708,-0.10686114409896919,-0.12407194245238158,-0.1771573122247813,-0.17037901640059255,-0.09070187410818997,0.10010039630944355,0.18935517804713461,0.06908977895851373,-0.16570082132506683,-0.1920227616865004,0.6112664668677288,-0.33475091313323196,-0.02426984931274193,0.657517297544766,-0.1434321111540113
-0.1408982138548037,0.7512712687728377,-0.2073515087738271,-0.11635862605202191,-0.15015075018865576,-0.1422891598529497,-0.7052227724674331,-0.14594855093738088,-0.16447660242353493,-0.19331931468821792,0.10987774939514139,-0.1563599397553284,-0.062213161614867826,-0.13258361261137996,-0.16356422959804462,-0.5995167224245047,-0.31216673774694725,-0.17211262978788838,0.3512582797623731,-0.18264963450195248
-0.4789395188127589,-2.3875882332247103,-0.4134408475291883,-0.5051264605039381,-0.38389421721568134,-0.40357077603855596,-0.7052227724674331,-0.4268274025239846,-0.3887683335517251,-0.3631688715103331,-0.41809931723254257,-0.4098843594771346,-0.3685866896194248,-0.43063849103456187,-0.4196910183941466,-0.09502372688607405,-0.4160539445238569,-0.3586432406677462,-0.29062705887743556,-0.24147591952386427
4.999551489238234,-0.17902876871888862,6.340550266871192,1.9441108965431335,9.729786526831719,8.630573241226474,3.362833037637928,4.0984429841490755,8.458950218057671,7.230521731411733,3.3070722084183384,6.469846484791879,7.524178960402733,4.371356772450035,3.849088794874219,1.2166580615138456,-0.6328620282321903,-0.11671869079932473,2.7113760298566465,0.40561321571716524
-0.12978887519421362,0.6042058235743508,-0.053436686159063676,-0.2281293784569478,-0.06463484761779274,-0.08914713622197894,-0.12407194245238158,-0.1927616928684815,-0.01691625299709403,-0.0977789389757781,-0.17366549009009627,-0.1678837770154105,-0.25187296466530784,-0.18225942568191028,-0.1777934956422725,0.20767207043698432,-0.5109074811462528,0.48696219532094265,1.8238187625242874,0.03304674391172402
-0.19168376201750117,0.5534049910259488,-0.163003170054319,-0.0969202343294261,-0.13304756967448314,-0.1688601716684351,-0.12407194245238158,-0.27078359608698255,-0.23530557014822656,-0.20039637955580603,-0.26166166786137696,-0.08721691619483579,0.02532213210071988,-0.2650524474661275,-0.27739835795186774,0.5103678677600427,-0.35281825344225975,0.12633634761988416,0.12471051318361713,-0.04538830278415835
-0.4598949382517474,0.6625355782100397,-0.3951797668799791,-0.4808284708506933,-0.3724920968728996,-0.39471377210006087,-0.12407194245238158,-0.4268274025239846,-0.3533538496893793,-0.3348606120399806,-0.388767257975449,-0.4214081967372167,-0.42694355209648327,-0.43063849103456187,-0.4196910183941466,-0.2968209251014463,-0.4160539445238569,-0.23428950008117433,0.16246847428007646,-0.2022583961759231
0.1177906720989367,0.608531277844897,0.2674365881056126,-0.15037581156656457,0.4028520864362584,0.3758455705490153,0.45707888756267,0.1817434425803235,0.419862381305171,0.2065348503305116,0.06099098396665214,0.028021456405985207,0.2003927195318953,0.21514707888233223,0.1921674215076525,0.6112664668677288,-0.5741431722278499,0.4372206990863139,1.1441754627880192,0.0722642672596652
-0.42021872874963995,0.21203130304505372,-0.4343106539854274,-0.32532133706992683,-0.4580079994437626,-0.4611413016387743,-0.12407194245238158,-0.4268274025239846,-0.406475575482898,-0.39147713098068565,-0.33988049254695973,-0.5135988948178735,-0.5144788458120709,-0.43063849103456187,-0.40546175234991866,-0.3977195242091324,0.320190173069025,-0.3006114950606797,-0.5171748254561915,-0.22186715784989366
-0.061545794850588836,0.7512712687728377,-0.10039375068560166,0.11690207461912777,-0.04183060693222927,-0.005005598806275223,-0.7052227724674331,0.04130401678702162,-0.005111425042978756,-0.05531654977024931,-0.26166166786137696,-0.13331226523516418,-0.0038562991378093556,0.06611963967074129,0.04987476106537366,-0.49861812331681854,-0.28054889220614865,0.2548352128926754,-0.11442324042729302,-0.025779541110187754
-0.5170286799347821,0.7512712687728377,-0.4890938959330551,-0.45167088326679955,-0.4922143604721078,-0.50542632133125,-0.7052227724674331,-0.45803616381138507,-0.43008523139112853,-0.40916979314965596,-0.47676343574672964,-0.6057895928985303,-0.6020141395276587,-0.4637556997482487,-0.44814955048260235,-0.7004153215321908,2.3482491227573927,-0.18454800384654557,-0.8192385142278662,-0.22186715784989366
-0.40434824494879695,0.3823176080117254,-0.3795274120377997,-0.40793450189095903,-0.39529633755846305,-0.40357077603855596,-0.7052227724674331,-0.3956186412365842,-0.3769635055976098,-0.37024593637792125,-0.28121637403277266,-0.4214081967372167,-0.397765120857954,-0.39752128232087497,-0.3912324863056908,0.20767207043698432,-0.31216673774694725,-0.27408269706887733,-0.45676208770185656,-0.2022583961759231
4.723405071103566,0.23153744231353116,4.402266992247986,4.616889758400057,5.374176555889095,5.5483358706301695,2.7816822076228767,5.315584674357692,5.360182880102412,4.424465511413039,3.6297248602463674,4.003745311134309,5.029423089508484,5.149611177221677,5.6988933806238435,1.3175566606215317,-0.4657391303736834,0.2249778486114883,0.3572200630933921,0.40561321571716524
0.7621323144131612,-0.21478760975714972,0.7839642978975306,0.36960116701287327,0.7791220577480557,0.8806947950432376,2.200531377607825,0.9151493328342333,0.49069134902986267,0.4046926666229793,1.0093942332793437,1.5376441374767402,1.6884927126968863,0.9934014836539738,0.8467136595421353,3.5373258409906265,-0.5380084916097945,-0.12029857121015043,-0.06407929229867955,-0.0061707794362171635
-0.4678301801521688,0.18288319678949863,-0.4734415410908757,-0.3544789246538205,-0.46370905961515346,-0.4832838114850121,-0.7052227724674331,-0.4892449250987855,-0.43008523139112853,-0.3844000661130975,-0.4278766703182404,-0.5481704065981198,-0.5290680614313356,-0.4968729084619356,-0.47660808257105813,-0.8013139206398769,1.4945672931558305,-0.43325548501968936,-1.121302202999541,-0.2806934428718054
0.2241229135645846,0.6413086090950147,0.23613187842125394,0.17035765185626625,0.334439364379568,0.2518475154100835,0.45707888756267,-0.08353102836258004,0.05981512870465524,0.12868713678704216,0.2760927518520049,0.5696418076298438,0.6818368349676277,-0.06634919518400621,-0.10664716542113309,1.7211510570522763,-0.4657391303736834,0.030998479836846,0.8924557221449578,-0.0061707794362171635
0.11302952695868382,0.6232325554493489,0.2909151203688816,-0.28158495569408626,0.23752134146592324,0.15884897405588463,1.0382297175777215,-0.1771573122247813,0.10113202654405869,0.35515321254986243,0.2565380456806092,0.350688899688284,0.2733387976282184,-0.16570082132506683,-0.1920227616865004,0.30857066954467044,-0.6193115230004195,0.6983635543181149,1.3707232293667753,0.11148179060760639
-0.2853196164424747,0.5287277908534334,-0.30648308944096286,-0.208690986734352,-0.2983783146448183,-0.3194292386228523,-0.12407194245238158,-0.3644098799491838,-0.30023212389586057,-0.29239822283445177,-0.22255225551858554,-0.30616982413639565,-0.31022982714236635,-0.3644040736071881,-0.362773954217235,-0.19592232599376017,-0.21731320112455138,-0.23428950008117433,0.3286035031044975,-0.22186715784989366
-0.06789398837092603,-3.5924224428871625,-0.029958153895794676,-0.23298897638759675,-0.17865605104561008,-0.06700462637574112,-0.12407194245238158,0.1973478232240237,-0.14676936049236203,-0.23224317145995263,0.1294324555665371,0.3276412251681198,0.14203585705483682,0.23170568323917567,0.14947962337496887,0.40946926865235656,-0.5244579863780237,-0.41011990537567594,-0.6717190383161169,-0.1630408728279819
-0.3646720354466895,0.7512712687728377,-0.33778779912532153,-0.36419812051511846,-0.3724920968728996,-0.35928575634608034,-0.7052227724674331,-0.27078359608698255,-0.3120369518499758,-0.3207064823048043,-0.28121637403277266,-0.45597970851746294,-0.41235433647721864,-0.2650524474661275,-0.27739835795186774,-0.19592232599376017,-0.34830141836500284,-0.21439290158732283,0.026539814332822802,-0.2022583961759231
-0.5027452445140234,-0.04232717135484124,-0.46561536366978606,-0.4808284708506933,-0.48651330030071693,-0.49656931739275484,-0.7052227724674331,-0.47364054445508524,-0.4241828174140709,-0.4056312607158619,-0.41809931723254257,-0.5366465693380377,-0.5874249239083941,-0.4803143041050922,-0.4623788165268302,-0.49861812331681854,0.18016828567405968,0.16364246979585573,-0.5171748254561915,-0.1630408728279819
-0.4345021641703986,0.30852687585950056,-0.41604957333621817,-0.3836365122377142,-0.44090481892959,-0.43457028982328894,-0.7052227724674331,-0.380014260592884,-0.3769635055976098,-0.3773230012455094,-0.37898990488975115,-0.5135988948178735,-0.49988963019280636,-0.38096267796403155,-0.37700322026146293,-0.7004153215321908,-0.06825764357507227,0.3057610304662237,-0.6034787365338142,0.11148179060760639
-0.5170286799347821,-0.2268849481287218,-0.4838764443189953,-0.4808284708506933,-0.4922143604721078,-0.50542632133125,-0.7052227724674331,-0.47364054445508524,-0.43008523139112853,-0.40916979314965596,-0.4376540234039383,-0.5942657556384482,-0.6020141395276587,-0.4803143041050922,-0.4623788165268302,-0.5995167224245047,1.0835353011254485,-0.43325548501968936,-0.8192385142278662,-0.2806934428718054
-0.46941722853225315,-0.016961011168111054,-0.4108321217221584,-0.5051264605039381,-0.4238016384154174,-0.42128478391554625,-0.12407194245238158,-0.380014260592884,-0.3533538496893793,-0.356091806642745,-0.36921255180405327,-0.5135988948178735,-0.5144788458120709,-0.38096267796403155,-0.37700322026146293,-0.3977195242091324,-0.4250876146783708,-0.08506501137728806,-0.06407929229867955,-0.1434321111540113
-0.39165185790812257,-0.45538865453605787,-0.35083142816047097,-0.42251329568290585,-0.3667910367015087,-0.37257126225382303,-0.12407194245238158,-0.3488054993054836,-0.3356466077582064,-0.32778354717239244,-0.28121637403277266,-0.4444558712573809,-0.397765120857954,-0.34784546925034465,-0.34854468817300716,-0.2968209251014463,-0.41153710944660005,0.030998479836846,-0.3157990329417408,-0.04538830278415835
-0.4233928255098085,0.7512712687728377,-0.3638750571956204,-0.39335570809901216,-0.37819315704429046,-0.35485725437683274,-0.7052227724674331,-0.27078359608698255,-0.3474514357123216,-0.359630339076539,-0.4865407888324275,-0.3753128476968883,-0.31022982714236635,-0.2650524474661275,-0.27739835795186774,-0.7004153215321908,-0.33023407805597504,-0.29824285238283954,-0.8192385142278662,-0.24147591952386427
-0.05043645618999876,0.6056604768404076,-0.15517699263322932,0.14120006427237253,-0.09314014847474708,-0.08471863425273138,-0.12407194245238158,-0.021113505787779215,-0.15857418844647728,-0.23932023632754076,-0.04655989997602422,0.0625929681862315,0.11285742581630759,-0.00011477775663246246,-0.04973010124422154,0.5103678677600427,-0.19472902573826673,0.4040597015965617,-0.5801047606169561,0.44483073906510645
-0.4884618090932647,-0.8576086289723559,-0.46300663786275614,-0.45653048119744855,-0.46941011978654434,-0.4877123134542597,-0.7052227724674331,-0.45803616381138507,-0.43008523139112853,-0.40916979314965596,-0.388767257975449,-0.5020750575577914,-0.5436572770506002,-0.4637556997482487,-0.44814955048260235,-0.5995167224245047,0.27050498721919863,-0.3835139887850606,-0.9702703586137036,-0.26108468119783484
2.4015532910402397,0.18882278167207528,2.179632604658521,1.8760765255140484,2.2442945217955086,2.722951614250224,2.200531377607825,3.162180145527063,2.857559353829975,1.9474928077571925,3.336404267675432,1.3071673922750984,1.9073309469858555,3.377840511039429,3.009562098264774,0.8130636650831011,-0.49735697591448197,0.027507848522134847,1.2554620849670572,0.05265550558569461
-0.5027452445140234,0.07722131161310909,-0.44735428302057684,-0.5197052542958849,-0.4295026985868083,-0.4478557957310316,-0.7052227724674331,-0.45803616381138507,-0.3828659195746675,-0.3773230012455094,-0.4083219641468447,-0.5481704065981198,-0.5290680614313356,-0.4637556997482487,-0.44814955048260235,-0.19592232599376017,-0.29409939743791946,-0.3835139887850606,0.38901624085883246,-0.26108468119783484
-0.4424374060708201,0.7512712687728377,-0.4056146701080986,-0.4662496770587464,-0.39529633755846305,-0.4124277799770511,-0.7052227724674331,-0.4268274025239846,-0.341549021735264,-0.34547620934136275,-0.3007710802041683,-0.5251227320779556,-0.5144788458120709,-0.43063849103456187,-0.4196910183941466,-0.7004153215321908,-0.34378458328774586,-0.33377249255043184,0.1876404483443818,-0.24147591952386427
-0.5233768734551192,0.7512712687728377,-0.4786589927049355,-0.509986058434587,-0.4922143604721078,-0.5009978193620024,-0.7052227724674331,-0.47364054445508524,-0.4241828174140709,-0.4020927282820678,-0.4376540234039383,-0.6057895928985303,-0.6020141395276587,-0.4803143041050922,-0.4623788165268302,-0.8013139206398769,0.3789090290733652,-0.43325548501968936,-0.5171748254561915,-0.2806934428718054
-0.2313599715196086,0.5626581865900226,-0.3951797668799791,0.12176167254977673,-0.4181005782440265,-0.4478557957310316,-0.12407194245238158,-0.30199235737438296,-0.43008523139112853,-0.4020927282820678,-0.22255225551858554,-0.20245528879565677,-0.41235433647721864,-0.29816965617981434,-0.30585689004032346,-0.7004153215321908,0.9525470838849971,-0.3503529912953081,-0.8444104882921724,-0.24147591952386427
0.7351524919517282,-0.8748742528750104,0.56222260429999,0.7826669911180342,0.3515425448937406,0.5529856493189178,1.0382297175777215,0.9151493328342333,0.27230203187873014,0.033146761074602356,0.8236245246510845,0.8462139018718143,1.1486917347840955,0.9934014836539738,0.8324843934979074,2.5283398499137655,-0.40250343929208615,-0.28204133646641794,-0.49300973035445755,-0.1434321111540113
0.2717343649671135,0.5825091313506243,0.30917620101809085,0.194655641509511,0.2261192211231415,0.18541998587137,0.45707888756267,0.02569963614332141,0.14244892438346213,0.2631513692712167,0.2272059864235156,0.2124028525672988,0.25874958200895376,-0.00011477775663246246,0.03564549502114577,2.5283398499137655,-0.4792896356054542,0.4786719459485048,2.7551818029036075,0.17030807562951816
-0.1282018268141293,0.021050481849795397,0.05873852354322153,-0.4613900791280975,-0.09314014847474708,-0.15114616379144483,0.45707888756267,0.056908397430721826,-0.16447660242353493,0.11099447461807181,-0.11500137157590917,-0.1678837770154105,-0.09139159285339706,-0.29816965617981434,0.02141622897691789,0.10677347132929821,-0.655446203618475,1.5232433668757117,2.704837854775015,0.6997446408267242
1.584223375296827,0.36153528769086973,2.544854217642705,-0.16495460535851142,1.143989908717071,1.1065483954748634,1.6193805475927734,1.0711931392712353,0.7917144618598021,2.729508475625681,0.5205265789944511,1.3417389040553447,1.6884927126968863,0.8443740444423828,0.9890063199844141,8.077762800836503,-0.6870640491592735,2.5313376905641847,4.074193243873263,2.1311842430265773
0.6684964599881877,0.3608342302965156,0.46048229782582434,1.117979248332812,0.4370584474646036,0.5485571473496703,1.0382297175777215,0.5562485780291285,0.2841068598328454,0.19238072059533534,0.1294324555665371,1.04211913529321,1.1049240879263016,0.6125535834465747,0.5478990726133497,0.9139622641907872,-0.28506572728340557,-0.21394070616700847,-0.16705554983447743,-0.18264963450195248
-0.3281699227047507,0.23200315362756546,-0.44735428302057684,-0.028885863300340778,-0.45230693927237176,-0.474426807546517,0.45707888756267,-0.44243178316768483,-0.43008523139112853,-0.40916979314965596,-0.320325786375564,-0.4329320339972988,-0.49988963019280636,-0.4471970953914053,-0.43392028443837444,-0.49861812331681854,1.8784982747226708,-0.10164551012216465,-0.8192385142278662,-0.1434321111540113
0.017806624153626008,0.6405851705444997,0.2622191364915528,-0.3884961101683632,0.5738838915779844,0.49984362568794705,-0.12407194245238158,0.24416096515512434,0.5615203167545543,0.37992293958642087,-0.12477872466160703,0.09716447996647781,0.25874958200895376,0.281381496309706,0.2063966875518804,-0.19592232599376017,-0.6509293685412181,0.08073997607147476,2.5538060103891778,-0.04538830278415835
-0.4551337931114945,0.7512712687728377,-0.3403965249323514,-0.5391436460184807,-0.17295499087421923,-0.25743021105338637,-0.7052227724674331,0.24416096515512434,-0.43008523139112853,-0.39147713098068565,-0.47676343574672964,0.03954529366606731,0.2149819351511599,0.281381496309706,0.1921674215076525,0.5103678677600427,-0.6057610177686487,-0.43325548501968936,-0.9092149321598545,-0.2806934428718054
-0.5154416315546978,0.7512712687728377,-0.46822408947681593,-0.4954072646426401,-0.4751111799579352,-0.4832838114850121,-0.7052227724674331,-0.45803616381138507,-0.41237798945995563,-0.3950156634144797,-0.4572087295753339,-0.5827419183783661,-0.5728357082891294,-0.4637556997482487,-0.44814955048260235,-0.5995167224245047,0.14403360505600407,-0.18454800384654557,-0.06407929229867955,-0.22186715784989366
0.23999339736542757,-1.5000555881406576,0.43961249136958525,-0.17467380121980933,0.5225743500354666,0.5397001434111751,1.0382297175777215,0.4158091522358266,0.47888652107574736,0.36223027741745056,0.23698333950921346,0.5120226213294334,0.5943015412520399,0.4635261442349838,0.34868934799415924,2.7301370481291376,-0.6102778528459055,0.09846395748841152,0.11820051989112454,0.3467869306952535
-0.5090934380343606,0.7512712687728377,-0.47083281528384585,-0.4808284708506933,-0.48081224012932605,-0.49214081542350724,-0.7052227724674331,-0.47364054445508524,-0.4241828174140709,-0.4020927282820678,-0.4376540234039383,-0.5596942438582019,-0.5728357082891294,-0.4803143041050922,-0.4623788165268302,-0.49861812331681854,0.32922384322353887,-0.0353235151426593,-0.5171748254561915,-0.2022583961759231
0.024154817673963196,0.44092743433054765,0.18656608808768607,-0.33018093500057577,0.34014042455095883,0.41570208827224336,0.45707888756267,0.4782266748106275,0.20737547813109614,0.21007338276430568,0.0903230432237457,0.581165644889926,0.8569074223988031,0.5297605616623575,0.4767527423922102,-0.7004153215321908,-0.6238283580776764,0.05132296216927432,-0.33203901620903653,0.11148179060760639
-0.41228348684921845,0.7512712687728377,-0.3795274120377997,-0.42251329568290585,-0.37819315704429046,-0.39028527013081327,-0.7052227724674331,-0.380014260592884,-0.3651586776434945,-0.3348606120399806,-0.2909937271184705,-0.3868366849569704,-0.38317590523868944,-0.38096267796403155,-0.37700322026146293,-0.3977195242091324,-0.33926774821048894,-0.21770900133629775,-0.06407929229867955,-0.2022583961759231
-0.35038860002593086,0.7512712687728377,-0.3403965249323514,-0.29616374948603313,-0.3496878561873361,-0.33271474453059496,-0.7052227724674331,-0.23957483479958214,-0.30023212389586057,-0.3171679498710102,-0.3105484332898662,-0.3868366849569704,-0.3539974740001602,-0.2319352387524406,-0.1777934956422725,-0.49861812331681854,-0.24441421158809307,-0.1149099091180653,-0.45676208770185656,-0.1630408728279819
-0.38371661600770113,-2.7813874043414626,-0.46822408947681593,-0.13093741984396876,-0.46941011978654434,-0.4877123134542597,-0.7052227724674331,-0.44243178316768483,-0.43008523139112853,-0.4020927282820678,-0.37898990488975115,-0.5251227320779556,-0.5436572770506002,-0.4471970953914053,-0.43392028443837444,-0.5995167224245047,2.7502474446332608,-0.33377249255043184,-0.8192385142278662,-0.26108468119783484
0.2669732198268606,-1.6768148338896967,0.18917481389471597,0.3258647856370327,0.08929377700976068,0.114563954363409,0.45707888756267,0.15053468129292308,0.07752237063582815,0.1428412665222184,0.2760927518520049,0.2124028525672988,0.18580350391263067,0.13235405709811504,0.2063966875518804,1.418455259729218,-0.39346976913757226,0.21721023497160993,1.0860862918703902,0.17030807562951816
-0.4392633093106515,0.29408955869928083,-0.3690925088096802,-0.4662496770587464,-0.3382857358445544,-0.34157174846909005,-0.7052227724674331,-0.33320111866178337,-0.3297441937811487,-0.3348606120399806,-0.33988049254695973,-0.30616982413639565,-0.31022982714236635,-0.33128686489350123,-0.33431542212877924,-0.3977195242091324,-0.4476717900646556,-0.08506501137728806,-0.3661429810703542,-0.06499706445812894
-0.4345021641703986,0.7512712687728377,-0.4238757507573078,-0.37391731637641634,-0.4066984579012448,-0.4124277799770511,-0.7052227724674331,-0.3956186412365842,-0.3592562636664369,-0.359630339076539,-0.36921255180405327,-0.5135988948178735,-0.4707111989542771,-0.39752128232087497,-0.3912324863056908,-0.8013139206398769,0.03111272812458048,-0.1596772557292312,-0.3661429810703542,-0.2022583961759231
0.3288681066501482,-2.753788508457755,0.421351410720376,0.22867282702405367,0.7278125162055379,0.672555202488602,-0.7052227724674331,0.368996010304726,0.6559589403874765,0.5320798342395657,-0.007450487633232816,0.3045935506479556,0.5943015412520399,0.36417451809392315,0.7897965953652237,0.005874872221612079,-0.5018738109917389,-0.09611867720720543,0.40579755690170455,-0.1630408728279819
0.19396899434298295,-2.4182736214316054,0.2048271687368953,0.34044357942897957,0.22041816095175062,0.25627601737933103,1.0382297175777215,0.25976534579882454,0.11293685449817396,0.033146761074602356,-0.007450487633232816,0.3852604114685303,0.5651231100135108,0.2979401006665494,0.2206259535961083,0.40946926865235656,-0.39346976913757226,-0.023844708319284008,0.02886338116952879,-0.08460582613209953
-0.5265509702152879,-0.006579493871614124,-0.48126771851196537,-0.5197052542958849,-0.48651330030071693,-0.49656931739275484,-0.7052227724674331,-0.47364054445508524,-0.4241828174140709,-0.4056312607158619,-0.4278766703182404,-0.5942657556384482,-0.5874249239083941,-0.4803143041050922,-0.4623788165268302,-0.7004153215321908,0.4060100395369069,-0.43325548501968936,-0.5171748254561915,-0.2806934428718054
1.225550441397776,0.3273464227975342,0.8804871527576364,1.8614977317221015,0.4997701093499031,0.5795566611344032,2.7816822076228767,1.5393245585822415,0.40805755335105576,0.496694509901625,0.5107492259087533,1.1343098333738668,0.9006750692565969,0.6787880008739485,1.4443428333997064,2.124745453483021,-0.28958256236066254,0.17110369423105007,-0.12449203005301454,0.4840482624130476
-0.5376603088758779,0.7512712687728377,-0.47083281528384585,-0.5391436460184807,-0.5036164808148895,-0.47885530951576455,-0.7052227724674331,-0.3644098799491838,-0.43008523139112853,-0.40916979314965596,-0.49631814191812534,-0.5366465693380377,-0.5144788458120709,-0.3644040736071881,-0.362773954217235,-0.8013139206398769,-0.12245966450215556,-0.43325548501968936,-0.8192385142278662,-0.2806934428718054
-0.1313759235742979,-1.3811776866052143,-0.11865483133481089,-0.0872010384681282,-0.16725393070282835,-0.11571814803746432,-0.7052227724674331,0.02569963614332141,-0.12315970458413147,-0.10485600384336624,-0.22255225551858554,-0.21397912605573888,-0.07680237723413244,0.04956103531389785,0.007186962932690002,-0.7004153215321908,-0.3889529340603153,-0.11615344652393103,-0.3472640005221246,-0.08460582613209953
1.6223125364188502,0.7210335136852984,1.3317967173738072,1.4775894952008342,1.6513842639708582,1.810680208585226,-0.12407194245238158,1.9294340746747467,1.488199311152603,1.2114780615280265,2.1240124850488984,1.733549370898136,2.286650553086736,2.069710766848797,1.9423671449476825,1.2166580615138456,-0.4476717900646556,0.2647835121396012,0.2782595549758841,0.13109055228157698
1.8794143739925062,0.493977762910449,1.7048445077790813,1.7643057731091223,1.6570853241422492,1.4785425608916587,0.45707888756267,0.6186661006039293,1.2757124079785283,1.8024129779716356,1.625367477678308,1.4454534393960836,1.7176711439354155,0.662229396517105,0.5763576047018054,0.5103678677600427,-0.4612222952964264,-0.09384292247751694,0.48674272840261085,-0.10421458780607012
-0.26944913264163173,0.5399108801961199,-0.23604749265115588,-0.3350405329312247,-0.24136771293090964,-0.23528770120714854,-0.12407194245238158,-0.1927616928684815,-0.24120798412528419,-0.2605514309303052,-0.12477872466160703,-0.2715983123561494,-0.17892688656898476,-0.21537663439559715,-0.2062520277307283,0.30857066954467044,-0.4657391303736834,-0.1890699580496941,-0.6544765021705878,-0.10421458780607012
