Added_lines,Del_lines,ADEV,COMM,OWN_COMMIT,CountClassCoupled,CountInput_Mean,MAJOR_COMMIT,CountPath_Mean,CountOutput_Mean,DDEV,CountStmtExe,MaxNesting_Mean,CountPath_Max,CountLineCode,CountStmt,CountLineCodeExe,CountOutput_Max,MaxCyclomaticModified,AvgLineCode
0,0,0,0,0.0,1,1.5,0,1.0,2.0,0,3,0.0,1,14,11,5,3,1,4
0,0,0,0,0.0,2,2.4,0,1.0,1.4,0,6,0.0,1,23,17,6,3,1,3
0,0,0,0,0.0,1,0.75,0,1.0,0.75,0,0,0.0,1,11,10,0,1,1,1
0,0,0,0,0.0,1,2.75,0,1.75,5.75,0,10,1.0,3,43,34,21,9,3,7
0,0,0,0,0.0,0,2.5,0,1.0,1.0,0,2,0.0,1,9,6,2,1,1,3
89,55,4,4,1.0,0,1.5,1,1.25,2.0,1,10,0.428571428571429,2,25,18,12,5,2,5
0,0,0,0,0.0,0,0.0,0,1.0,0.5,0,0,0.0,1,5,4,0,1,1,1
2,8,2,2,1.0,2,2.75,1,1.25,2.75,1,10,0.5,2,29,22,12,6,2,5
20,8,2,2,0.5,1,5.33333333333333,2,4.0,3.66666666666667,2,10,2.83333333333333,9,31,21,12,6,6,7
0,0,0,0,0.0,8,3.0,0,2.0,4.0,0,24,1.25,3,84,56,32,8,3,7
0,0,0,0,0.0,2,2.5,0,1.0,3.0,0,5,0.0,1,18,13,6,7,1,3
0,0,0,0,0.0,0,1.0,0,1.0,1.0,0,0,0.0,1,4,3,0,1,1,1
0,0,0,0,0.0,1,1.75,0,1.0,3.0,0,10,0.0,1,24,19,10,5,1,4
0,0,0,0,0.0,5,1.0,0,1.0,1.0,0,0,0.0,1,9,8,0,1,1,1
0,0,0,0,0.0,1,4.08333333333333,0,2.91666666666667,4.375,0,111,1.42307692307692,9,267,195,167,11,5,10
0,0,0,0,0.0,0,1.5,0,1.0,2.0,0,3,0.0,1,11,9,3,3,1,3
0,0,0,0,0.0,2,3.375,0,1.0,1.5,0,9,0.0,1,31,22,9,3,1,3
0,0,0,0,0.0,1,1.88888888888889,0,1.66666666666667,2.33333333333333,0,40,0.6,7,97,69,49,7,6,5
0,0,0,0,0.0,3,0.235294117647059,0,1.17647058823529,1.52941176470588,0,24,0.263157894736842,2,75,57,27,4,2,3
11,3,2,2,0.5,0,0.0,2,1.0,0.0,2,0,0.75,1,7,3,0,0,1,3
0,0,0,0,0.0,0,2.0,0,1.16666666666667,2.0,0,11,0.5,2,30,23,12,4,2,3
80,79,4,4,0.75,7,3.21052631578947,2,1.57894736842105,2.31578947368421,2,45,0.48,6,113,78,63,5,4,6
0,0,0,0,0.0,0,2.25,0,1.0,1.75,0,7,0.0,1,21,16,7,2,1,3
0,0,0,0,0.0,0,0.0,0,1.0,0.375,0,0,0.0,1,10,10,0,1,1,1
408,149,11,11,0.727272727272727,10,3.57534246575342,2,15.1917808219178,3.0958904109589,2,246,0.649350649350649,988,559,388,332,27,19,7
0,0,0,0,0.0,0,2.0,0,1.0,1.0,0,0,0.0,1,4,4,0,1,1,1
0,0,0,0,0.0,0,2.0,0,1.0,0.0,0,0,0.0,1,4,3,0,0,1,1
1,2,1,1,1.0,5,3.61538461538462,1,1.69230769230769,2.38461538461538,1,36,0.875,5,91,62,41,7,5,5
0,0,0,0,0.0,8,8.75,0,1.16666666666667,2.5,0,19,0.285714285714286,2,63,46,24,5,2,4
0,0,0,0,0.0,4,2.0,0,1.45161290322581,2.45161290322581,0,56,0.294117647058824,12,173,131,71,12,5,4
0,0,0,0,0.0,3,6.91666666666667,0,2.33333333333333,4.41666666666667,0,63,1.125,5,118,105,80,9,4,9
0,0,0,0,0.0,5,3.47826086956522,0,2.30434782608696,3.73913043478261,0,88,1.20689655172414,10,226,159,140,15,8,10
0,0,0,0,0.0,0,3.125,0,1.5,2.625,0,31,0.8,3,59,51,34,6,3,6
45,7,1,1,1.0,16,2.21428571428571,1,2.23809523809524,2.45238095238095,1,108,0.46875,25,328,216,180,12,7,7
31,0,1,1,1.0,0,0.0,1,2.0,3.0,1,4,1.0,2,15,12,6,3,2,9
0,8,2,2,0.5,0,2.5,2,2.0,3.0,2,5,1.5,3,23,15,7,5,3,7
42,0,2,2,1.0,1,1.0,1,1.0,1.5,1,3,0.0,1,16,11,3,2,1,3
414,233,13,13,0.615384615384615,5,7.65,2,3.45,3.75,2,138,1.40909090909091,12,241,210,161,10,12,11
0,0,0,0,0.0,0,2.55555555555556,0,4.55555555555556,4.88888888888889,0,61,1.54545454545455,24,117,97,81,15,13,12
12,12,4,4,1.0,6,3.9,1,66.4,6.7,1,96,1.23076923076923,600,197,145,119,21,14,17
0,0,0,0,0.0,1,2.0,0,1.0,2.0,0,1,0.0,1,9,7,1,2,1,3
213,71,4,4,1.0,5,1.125,1,1.0,4.125,1,12,0.0,1,51,42,29,5,1,5
16,9,3,3,0.666666666666667,2,0.4,2,1.0,0.6,2,2,0.0,1,20,14,4,1,1,2
0,0,0,0,0.0,0,2.0,0,1.0,1.28571428571429,0,8,0.0,1,26,18,9,2,1,3
0,0,0,0,0.0,3,2.5,0,1.0,2.5,0,7,0.0,1,23,18,10,3,1,4
0,0,0,0,0.0,4,2.0,0,1.0,3.21739130434783,0,36,0.0,1,104,79,48,12,2,4
74,74,2,2,0.5,3,1.0,2,1.0,0.666666666666667,2,1,0.0,1,14,10,1,2,1,2
83,0,1,1,1.0,0,3.16666666666667,1,4.33333333333333,2.5,1,34,1.25,16,50,59,28,5,5,7
26,12,2,2,1.0,1,5.0,1,57.0,9.2,1,70,2.0,240,147,117,92,16,10,23
17,15,8,8,0.5,7,4.85714285714286,3,12.4285714285714,7.57142857142857,3,132,1.75,120,336,220,241,26,9,21
0,0,0,0,0.0,4,2.0,0,1.33333333333333,4.33333333333333,0,9,0.8,2,33,21,17,7,3,8
0,0,0,0,0.0,4,1.11111111111111,0,1.05555555555556,1.5,0,22,0.454545454545455,2,76,52,29,4,2,4
1,3,1,1,1.0,4,1.42857142857143,1,1.14285714285714,2.28571428571429,1,9,0.3,2,35,23,14,4,2,4
0,0,0,0,0.0,3,1.42857142857143,0,1.28571428571429,3.14285714285714,0,15,0.666666666666667,3,44,34,19,8,3,5
34,2,2,2,1.0,1,9.0,1,1.0,3.0,1,2,0.0,1,9,7,2,3,1,4
0,0,0,0,0.0,1,1.6,0,1.0,1.0,0,5,0.0,1,24,16,9,1,1,3
2,1,1,1,1.0,5,3.22222222222222,1,1.0,2.0,1,12,0.0,1,51,30,21,4,1,4
0,0,0,0,0.0,2,1.0,0,1.0,1.28571428571429,0,6,0.0,1,71,58,40,3,1,3
0,3,1,1,1.0,2,0.0,1,1.0,1.0,1,1,0.0,1,8,6,1,1,1,3
0,0,0,0,0.0,3,1.83333333333333,0,1.0,2.0,0,7,0.0,1,26,19,8,4,1,3
0,0,0,0,0.0,17,8.0,0,2.0,25.0,0,18,1.0,2,62,37,44,25,2,48
0,0,0,0,0.0,0,2.66666666666667,0,1.0,3.33333333333333,0,3,0.0,1,19,11,8,6,1,4
0,0,0,0,0.0,0,0.0,0,1.0,0.0,0,0,0.25,1,4,3,0,0,1,1
3,3,1,1,1.0,3,3.48571428571429,1,3.6,3.6,1,122,0.65,72,301,209,172,14,10,7
6,5,2,2,1.0,0,1.55555555555556,1,1.0,2.11111111111111,1,8,0.0,1,29,20,9,3,1,2
93,0,3,3,1.0,0,1.66666666666667,1,1.0,2.66666666666667,1,4,0.333333333333333,1,16,12,4,4,1,3
1,1,1,1,1.0,1,0.0,1,1.0,2.0,1,1,0.0,1,8,6,1,2,1,3
86,0,2,2,1.0,3,1.66666666666667,1,1.0,2.0,1,3,0.0,1,16,12,4,2,1,3
0,0,0,0,0.0,7,3.33333333333333,0,1.66666666666667,3.66666666666667,0,14,0.875,4,47,33,20,7,4,5
36,0,1,1,1.0,1,0.666666666666667,1,1.0,1.33333333333333,1,3,0.0,1,14,10,3,2,1,3
0,0,0,0,0.0,1,0.333333333333333,0,1.0,4.66666666666667,0,5,0.0,1,25,21,8,11,1,4
0,0,0,0,0.0,1,2.0,0,1.0,1.0,0,0,0.0,1,5,4,0,1,1,1
66,24,4,4,0.75,10,11.5384615384615,2,3.61538461538462,2.61538461538462,2,81,0.933333333333333,11,199,122,143,5,11,9
68,0,1,1,1.0,3,1.33333333333333,1,3.0,5.33333333333333,1,23,1.0,5,54,41,38,9,4,22
0,0,0,0,0.0,4,1.875,0,1.5,2.5,0,16,0.833333333333333,3,50,35,26,5,3,8
0,0,0,0,0.0,1,0.0,0,1.0,2.0,0,1,0.0,1,8,6,2,2,1,4
12,2,2,2,0.5,3,0.909090909090909,2,1.0,1.45454545454545,2,12,0.0,1,26,28,12,3,1,1
0,0,0,0,0.0,1,0.0,0,1.0,1.2,0,4,0.0,1,19,13,4,2,1,2
0,0,0,0,0.0,0,1.0,0,1.0,1.0,0,12,0.0,1,49,34,12,1,1,3
172,2,3,3,0.666666666666667,3,3.0,2,3.5,4.0,2,13,3.25,5,40,31,23,4,6,16
0,0,0,0,0.0,2,1.5,0,1.0,1.5,0,2,0.0,1,10,7,2,2,1,3
0,0,0,0,0.0,1,1.33333333333333,0,1.0,0.666666666666667,0,2,0.0,1,16,13,2,1,1,2
0,0,0,0,0.0,2,2.6,0,2.66666666666667,2.6,0,46,0.4,24,122,89,74,7,7,5
0,0,0,0,0.0,3,1.2,0,1.0,1.4,0,5,0.0,1,28,21,5,2,1,3
0,0,0,0,0.0,3,21.25,0,1.25,2.5,0,5,0.5,2,24,20,7,7,2,3
0,0,0,0,0.0,3,2.69230769230769,0,3.15384615384615,2.69230769230769,0,39,0.866666666666667,24,92,76,46,9,7,6
0,0,0,0,0.0,0,2.0,0,1.0,2.0,0,1,0.0,1,6,4,1,2,1,3
14,6,3,3,0.333333333333333,12,6.52941176470588,3,1.70588235294118,2.50980392156863,3,126,0.5,12,298,208,157,14,9,5
13,4,5,5,0.8,3,7.93333333333333,2,1.06666666666667,1.8,2,22,0.176470588235294,2,64,48,22,4,2,3
0,8,2,2,0.5,2,5.33333333333333,2,1.0,3.66666666666667,2,7,0.833333333333333,1,19,15,7,5,1,4
0,0,0,0,0.0,2,1.0,0,1.0,6.0,0,8,0.0,1,15,13,9,6,1,11
0,0,0,0,0.0,2,3.0,0,1.0,2.4,0,5,0.0,1,20,14,5,3,1,3
0,0,0,0,0.0,8,4.5,0,1.75,5.5,0,37,1.0,3,100,79,52,12,3,9
45,0,1,1,1.0,5,2.6,1,1.2,2.2,1,9,0.0,2,35,27,17,3,2,5
0,0,0,0,0.0,1,0.0,0,1.0,2.0,0,1,0.0,1,8,6,1,2,1,3
0,0,0,0,0.0,0,0.5,0,1.0,1.0,0,2,0.0,1,9,6,2,1,1,3
0,0,0,0,0.0,0,1.0,0,1.0,1.0,0,0,0.0,1,6,5,0,1,1,1
0,0,0,0,0.0,3,1.25,0,1.25,1.5,0,16,0.5,2,33,25,17,3,2,6
0,0,0,0,0.0,1,1.33333333333333,0,1.0,2.66666666666667,0,3,0.0,1,14,10,4,5,1,3
0,0,0,0,0.0,1,1.75,0,1.0,1.75,0,6,0.0,1,21,16,8,3,1,4
1,2,1,1,1.0,5,1.875,1,1.58333333333333,1.83333333333333,1,47,0.333333333333333,12,123,88,53,7,6,4
1,8,3,3,0.333333333333333,5,7.58333333333333,3,1.25,2.33333333333333,3,24,0.357142857142857,2,57,45,23,9,3,4
0,0,0,0,0.0,3,4.26315789473684,0,1.10526315789474,1.47368421052632,0,25,0.142857142857143,3,72,54,28,4,3,3
0,0,0,0,0.0,3,2.66666666666667,0,1.66666666666667,3.33333333333333,0,7,1.0,3,27,18,10,5,3,9
0,0,0,0,0.0,20,3.25,0,1.25,9.0,0,29,0.5,2,60,52,38,24,2,12
138,34,5,5,0.6,1,2.33333333333333,2,2.88888888888889,2.92592592592593,2,138,0.620689655172414,17,264,187,174,15,10,9
58,12,5,5,0.6,12,2.38888888888889,2,9.77777777777778,5.38888888888889,2,88,0.95,136,223,163,132,34,9,10
0,0,0,0,0.0,1,3.19075144508671,0,1.72254335260116,1.30057803468208,0,279,0.274285714285714,30,722,475,302,7,9,4
707,299,7,7,1.0,16,3.29090909090909,1,2.69090909090909,2.69090909090909,1,119,0.788732394366197,70,315,194,132,15,17,5
0,0,0,0,0.0,2,2.6,0,1.0,1.4,0,6,0.0,1,23,17,6,3,1,3
0,0,0,0,0.0,1,1.6,0,1.2,2.2,0,6,0.428571428571429,2,26,19,8,4,2,3
1,1,1,1,1.0,1,1.0,1,1.0,2.33333333333333,1,3,0.0,1,12,8,3,3,1,3
0,0,0,0,0.0,4,1.4,0,1.0,4.2,0,12,0.0,1,36,30,19,7,1,5
10,3,1,1,1.0,3,2.25,1,1.75,2.75,1,10,1.0,4,33,26,12,5,4,5
74,0,1,1,1.0,3,7.5,1,7.5,10.0,1,28,1.6,14,50,43,35,18,14,21
0,0,0,0,0.0,3,0.0,0,1.0,1.0,0,0,0.0,1,4,3,0,1,1,1
0,0,0,0,0.0,0,0.0,0,1.0,1.0,0,2,0.0,1,8,6,2,1,1,3
0,0,0,0,0.0,3,1.0,0,1.75,2.75,0,13,0.714285714285714,2,41,26,21,3,2,9
68,13,3,3,0.666666666666667,3,5.0,2,2.0,7.5,2,13,1.5,3,40,29,16,10,3,14
0,0,0,0,0.0,0,1.33333333333333,0,1.0,1.0,0,3,0.166666666666667,1,14,10,5,1,1,3
0,0,0,0,0.0,5,2.23076923076923,0,1.38461538461538,3.38461538461538,0,25,0.75,4,81,56,38,7,4,6
0,0,0,0,0.0,3,3.2,0,1.0,1.6,0,6,0.0,1,24,18,6,3,1,3
0,0,0,0,0.0,3,4.0,0,1.0,3.8,0,11,0.0,1,33,27,17,5,1,5
0,0,0,0,0.0,2,0.0,0,1.0,1.0,0,0,0.0,1,14,13,0,1,1,1
0,0,0,0,0.0,2,1.5,0,1.0,1.5,0,2,0.0,1,9,6,2,2,1,3
0,0,0,0,0.0,0,0.222222222222222,0,1.0,0.944444444444444,0,0,0.0,1,21,20,0,1,1,1
0,0,0,0,0.0,0,0.0,0,1.0,1.0,0,1,0.0,1,7,5,1,1,1,3
0,0,0,0,0.0,2,0.0,0,1.0,0.5,0,2,0.0,1,11,8,3,1,1,3
0,0,0,0,0.0,2,1.5,0,1.0,1.5,0,2,0.0,1,9,6,2,2,1,3
0,0,0,0,0.0,2,2.71428571428571,0,1.14285714285714,1.57142857142857,0,10,0.333333333333333,2,34,25,11,3,2,3
0,0,0,0,0.0,5,5.23076923076923,0,1.0,5.61538461538461,0,35,0.0,1,83,56,52,12,1,7
43,1,2,2,1.0,0,3.0,1,1.5,2.5,1,12,0.571428571428571,2,32,24,15,6,2,6
0,0,0,0,0.0,2,6.33333333333333,0,1.16666666666667,1.5,0,8,0.375,2,27,19,8,2,2,3
0,6,2,2,1.0,1,0.0,1,1.0,2.0,1,21,0.0,1,88,66,42,2,1,4
0,0,0,0,0.0,2,10.9117647058824,0,7.91176470588235,9.79411764705882,0,567,0.805555555555556,217,471,633,373,217,5,13
0,0,0,0,0.0,3,2.42857142857143,0,1.57142857142857,2.28571428571429,0,17,0.6,5,56,36,26,7,4,4
47,0,1,1,1.0,1,2.0,1,1.25,1.5,1,6,0.5,2,23,13,10,2,2,4
0,0,0,0,0.0,3,1.88235294117647,0,4.05882352941176,2.35294117647059,0,53,0.526315789473684,52,132,92,74,18,12,7
0,0,0,0,0.0,1,6.42857142857143,0,1.0,0.857142857142857,0,0,0.0,1,11,10,0,1,1,1
0,0,0,0,0.0,1,2.0,0,1.0,1.625,0,9,0.0,1,31,22,9,3,1,3
0,0,0,0,0.0,1,4.0,0,1.0,2.0,0,2,0.0,1,9,6,2,2,1,3
0,0,0,0,0.0,0,1.0,0,1.0,1.66666666666667,0,3,0.0,1,14,10,4,2,1,3
0,0,0,0,0.0,7,2.33333333333333,0,1.91666666666667,3.41666666666667,0,59,1.17241379310345,5,173,115,98,8,5,9
27,1,1,1,1.0,2,1.0,1,1.0,0.555555555555556,1,0,0.0,1,15,13,0,1,1,1
60,1,2,2,1.0,5,2.57142857142857,1,1.28571428571429,2.57142857142857,1,11,0.3,2,44,31,23,5,2,7
0,0,0,0,0.0,19,2.0,0,1.0,4.0,0,20,0.0,1,37,35,21,4,1,23
0,0,0,0,0.0,3,0.5,0,1.0,5.0,0,4,0.0,1,17,14,7,6,1,5
0,0,0,0,0.0,1,1.5,0,1.0,1.0,0,6,0.0,1,25,18,6,1,1,3
0,0,0,0,0.0,1,0.0,0,1.0,1.0,0,0,0.0,1,8,7,0,1,1,1
22,6,2,2,0.5,3,1.6,2,4.2,4.5,2,43,1.66666666666667,22,99,88,57,9,8,9
0,0,0,0,0.0,1,2.93181818181818,0,1.0,0.981818181818182,0,216,0.0,1,224,439,216,1,1,1
3,0,1,1,1.0,0,0.0,1,1.0,0.0,1,0,0.0,1,4,3,0,0,1,1
0,0,0,0,0.0,7,2.15789473684211,0,1.10526315789474,3.05263157894737,0,48,0.24,3,140,112,62,18,3,5
0,0,0,0,0.0,0,1.4,0,1.0,1.2,0,6,0.0,1,21,15,7,2,1,3
0,0,0,0,0.0,3,1.57142857142857,0,1.0,1.85714285714286,0,8,0.0,1,28,21,9,4,1,3
46,6,5,5,0.6,3,0.9,3,1.2,1.2,3,13,0.5,3,30,29,13,2,3,2
98,14,4,4,0.5,5,2.58333333333333,2,1.33333333333333,2.16666666666667,2,21,0.444444444444444,2,70,52,22,4,2,4
