CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,CountLineCode,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,COMM,ADEV,DDEV,Added_lines,Del_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE
2.0,0.18181818181818182,1.5705229793977813,1.1111111111111112,1.0,1.0,3.5,2.88,0.5,0.0,3.0,0.0,0.5,2.411764705882353,0.2222222222222222,1.0,3.142857142857143,2.5555555555555554,1.0375426621160408,0.0,1.5,2.6,3.8181818181818183,1.9336823734729494,2.74468085106383,2.8118811881188117,1.1187739463601531,1.940854326396495,2.365038560411311,-0.5250278575007554,1.4878048780487805,1.8875,1.25,1.643010752688172,0.0,3.5,0.5,0.3372093023255814,0.0,0.0,-0.1111111111111111,3.0,0.5454545454545454,0.1778788282197629,0.0,0.6428571428571429,-0.052626215654525785,-1.0,10.695652173913043,1.8979811424296213,-1.0,0.6666666666666666,0.01973337785148614,0.0,0.0,0.0,0.0,0.0,0.0,-0.9962194932791719,0.0,0.0,1.0,0.0,0.0
2.0,0.8181818181818182,2.774960380348653,1.5555555555555556,2.0,1.0,2.5,2.7,0.5,1.0,38.0,2.0,0.5,1.8823529411764706,5.0,1.0,2.357142857142857,2.7111111111111112,2.3890784982935154,0.0,-0.3333333333333333,1.7,2.727272727272727,3.0296684118673647,2.574468085106383,2.1782178217821784,2.467432950191571,2.773274917853231,2.7455012853470437,-0.1590993507578047,1.6585365853658536,2.66875,1.75,2.5978494623655912,1.0,-0.3333333333333333,1.0,0.4186046511627907,0.0,0.0,2.2222222222222223,1.0,1.0909090909090908,0.6271368943645472,1.0,1.2857142857142858,1.0406181610269911,0.0,500.69565217391306,67.68987890838336,0.0,0.6666666666666666,0.5850397987963428,0.0,5.0,5.0,2.0,5.0,34.0,-0.9587386212786154,1.2,0.0,1.0,2.0,9.0
0.0,-0.18181818181818182,-0.0554675118858954,0.0,0.0,1.0,0.5,0.0,0.0,-0.3076923076923077,0.0,0.0,0.0,0.17647058823529413,-0.2777777777777778,0.0,0.2857142857142857,0.044444444444444446,0.027303754266211604,0.0,-0.16666666666666666,0.0,0.45454545454545453,-0.041884816753926704,0.02127659574468085,0.2376237623762376,-0.03065134099616858,-0.017524644030668127,-0.05141388174807198,-0.1750092858335852,0.0,-0.05,0.0,-0.05161290322580645,0.0,0.4166666666666667,0.0,0.08139534883720931,1.0,0.0,0.6666666666666666,1.0,0.6363636363636364,0.476461147017222,0.0,0.0,0.01641281160294685,0.0,0.0,-0.0844445802183878,0.0,-0.3333333333333333,-0.2999731211002964,0.0,0.0,0.0,0.0,0.0,0.0,-0.9114654493860206,0.0,0.0,1.0,0.0,2.0
2.0,-0.09090909090909091,0.5942947702060222,0.1111111111111111,1.0,0.0,2.0,0.96,0.0,-0.15384615384615385,3.0,0.0,0.0,1.3529411764705883,-0.1388888888888889,1.0,1.8571428571428572,1.0222222222222221,0.5460750853242321,0.0,0.5,0.5,2.1818181818181817,0.6143106457242583,0.9574468085106383,1.386138613861386,0.5670498084291188,0.7228915662650602,0.781491002570694,-0.46138811719763356,0.8292682926829268,0.7,0.125,0.6021505376344086,0.0,2.0,0.0,0.3372093023255814,1.0,0.0,-0.2222222222222222,3.0,5.545454545454546,3.275670385743401,0.0,0.07142857142857142,-0.1993341485766553,-1.0,0.13043478260869565,-0.004162760996681164,-1.0,0.3333333333333333,0.06510624397906867,0.0,0.0,0.0,0.0,0.0,0.0,0.241226863595585,0.0,0.0,0.0,0.0,0.0
8.0,1.0,2.762282091917591,2.4444444444444446,0.0,1.0,0.5,2.34,1.0,1.2307692307692308,11.0,2.5,1.0,1.4705882352941178,5.055555555555555,5.0,1.8571428571428572,2.2222222222222223,3.453924914675768,0.0,0.5,2.4,1.7272727272727273,2.75043630017452,2.106382978723404,1.9801980198019802,3.586206896551724,2.593647316538883,2.437017994858612,-0.12727948060624375,2.5121951219512195,2.9375,2.75,3.0451612903225804,2.0,1.3333333333333333,1.0,0.3488372093023256,0.0,0.0,5.0,1.0,0.09090909090909091,0.009926273896192125,0.0,4.214285714285714,1.2261368383242874,0.0,17354.956521739132,2686.1452265780854,0.0,1.0,0.44789012676295115,0.0,3.0,3.0,3.0,1.7777777777777777,4.0,-0.5086552734708785,0.666666666666666,0.0,0.0,3.0,3.0
2.0,0.0,0.873217115689382,0.4444444444444444,1.0,1.0,3.0,1.38,0.0,-0.07692307692307693,3.0,0.0,0.0,1.6470588235294117,0.0,1.0,2.2142857142857144,1.3333333333333333,0.7235494880546075,0.0,1.0,1.0,2.6363636363636362,1.0261780104712042,1.3617021276595744,1.8217821782178218,0.735632183908046,1.0646221248630887,1.2647814910025708,-0.47729805227341404,1.024390243902439,1.0625,0.5,0.9806451612903225,0.0,2.4166666666666665,0.0,0.32558139534883723,0.0,0.0,-0.2222222222222222,3.0,0.09090909090909091,-0.08584885531841835,0.0,0.2857142857142857,-0.10353916625752778,-1.0,0.30434782608695654,0.1093890013259139,-1.0,0.3333333333333333,-0.015250898878073812,0.0,0.0,0.0,0.0,0.0,0.0,0.2389712755553815,0.0,0.0,0.0,0.0,0.0
1.0,0.5454545454545454,0.24881141045958796,0.5555555555555556,0.0,0.0,0.0,0.04,0.0,0.6153846153846154,3.0,1.0,0.0,0.058823529411764705,0.4166666666666667,3.0,0.14285714285714285,0.08888888888888889,0.5597269624573379,0.0,-0.3333333333333333,0.5,0.18181818181818182,0.2931937172774869,0.06382978723404255,0.07920792079207921,0.6436781609195402,0.29353778751369114,0.17480719794344474,-0.12727948060624375,0.0,0.3625,0.625,0.4731182795698925,0.0,0.0,0.0,-0.6744186046511628,0.0,0.0,2.6666666666666665,1.0,-0.18181818181818182,-0.3573458602629165,0.0,1.6428571428571428,0.9102216466327271,0.0,2.3043478260869565,1.333867559365096,0.0,0.3333333333333333,0.1273773062501312,0.0,0.0,0.0,0.0,0.0,0.0,-0.5819197949961791,0.0,0.0,0.0,0.0,0.0
0.0,0.36363636363636365,1.0919175911251982,0.3333333333333333,0.0,-1.0,0.0,0.56,-0.5,0.46153846153846156,0.0,1.0,-0.5,1.1176470588235294,1.9722222222222223,-1.0,-0.42857142857142855,0.6666666666666666,0.10921501706484642,0.0,-0.3333333333333333,-0.4,-0.45454545454545453,1.5776614310645725,0.6170212765957447,0.6732673267326733,0.1839080459770115,0.9813800657174151,1.820051413881748,-0.09545961045468279,1.2926829268292683,1.175,0.375,-0.3010752688172043,1.0,-0.4166666666666667,-0.5,-0.6744186046511628,-1.0,0.0,-0.3333333333333333,-1.0,-0.6363636363636364,-0.952922294034444,0.0,-0.5,-0.7232910518699748,-1.0,0.34782608695652173,0.07810132536630232,0.0,0.6666666666666666,-0.0530595408533822,0.0,4.0,4.0,1.0,52.55555555555556,0.0,0.5035585877866073,2.0,0.0,-0.5,1.0,0.0
2.0,-0.09090909090909091,0.5942947702060222,0.1111111111111111,1.0,0.0,2.0,0.96,0.0,-0.15384615384615385,3.0,0.0,0.0,1.3529411764705883,-0.1388888888888889,1.0,1.8571428571428572,1.0222222222222221,0.5460750853242321,0.0,0.5,0.5,2.1818181818181817,0.6143106457242583,0.9574468085106383,1.386138613861386,0.5670498084291188,0.7228915662650602,0.781491002570694,-0.46138811719763356,0.8292682926829268,0.7,0.125,0.6021505376344086,0.0,2.0,0.0,0.3372093023255814,1.0,0.0,-0.2222222222222222,3.0,0.0,-0.28786194298957163,0.0,0.07142857142857142,-0.1993341485766553,-1.0,0.13043478260869565,-0.004162760996681164,-1.0,0.3333333333333333,0.06510624397906867,0.0,0.0,0.0,0.0,0.0,0.0,0.241226863595585,0.0,0.0,0.0,0.0,0.0
2.0,0.6363636363636364,0.44532488114104596,0.6666666666666666,0.0,1.0,0.5,0.48,1.0,0.7692307692307693,0.0,2.0,1.0,0.058823529411764705,0.9166666666666666,1.0,0.2857142857142857,0.4888888888888889,0.43686006825938567,1.0,0.16666666666666666,0.7,0.18181818181818182,0.4677137870855148,0.44680851063829785,0.39603960396039606,0.39846743295019155,0.4424972617743702,0.5038560411311054,-0.06363974030312192,0.24390243902439024,0.4625,0.75,0.4817204301075269,1.0,0.4166666666666667,1.5,0.4883720930232558,2.0,0.0,1.1111111111111112,1.0,1.2727272727272727,0.6670456058241107,0.0,1.0,0.8300870614231606,0.0,1.2608695652173914,1.0930221016999762,-1.0,1.3333333333333333,1.3453260241988514,0.0,2.0,2.0,2.0,1.1111111111111112,8.0,-0.5101474487566714,1.0,0.0,0.5,2.0,4.0
0.0,0.7272727272727273,3.0665610142630744,2.111111111111111,0.0,-1.0,0.0,4.12,1.0,0.46153846153846156,0.0,0.0,1.0,2.4705882352941178,2.1666666666666665,11.0,-0.42857142857142855,4.622222222222222,0.4641638225255973,0.0,-0.3333333333333333,-0.4,-0.45454545454545453,5.87783595113438,4.404255319148936,2.4158415841584158,0.5823754789272031,3.7940854326396494,6.560411311053985,-0.4454781821218531,1.7560975609756098,4.21875,2.375,-0.3010752688172043,0.0,-0.4166666666666667,1.0,-0.6744186046511628,-1.0,0.0,-0.3333333333333333,-1.0,-0.6363636363636364,-0.952922294034444,0.0,-0.5,-0.7232910518699748,-1.0,37.43478260869565,10.72684040830477,0.0,0.6666666666666666,0.4168727570359012,0.0,0.0,0.0,0.0,0.0,0.0,0.1552358748648943,0.0,0.0,0.5,0.0,2.0
11.0,1.0909090909090908,2.5404120443740097,1.7777777777777777,0.0,1.0,1.5,2.6,1.0,1.0769230769230769,2.0,0.5,1.0,1.411764705882353,2.9166666666666665,1.0,1.7857142857142858,2.422222222222222,2.47098976109215,6.0,5.0,2.4,0.8181818181818182,2.8760907504363002,2.297872340425532,2.257425742574257,2.6053639846743293,2.646221248630887,3.1876606683804627,-0.31819870151560936,2.6097560975609757,2.99375,2.0,3.174193548387097,2.0,2.0,1.5,0.3488372093023256,1.0,2.0,1.4444444444444444,1.0,2.5454545454545454,1.3627813452320539,0.0,2.7857142857142856,1.0265460445175825,0.0,2.0869565217391304,1.2725771382388458,0.0,1.6666666666666667,0.7416935455663678,0.0,2.0,2.0,2.0,1.4444444444444444,1.0,-0.5213681259197882,1.0,0.0,0.5,2.0,1.0
0.0,0.7272727272727273,-0.039619651347068144,0.1111111111111111,0.0,1.0,0.0,-0.12,0.5,0.6153846153846154,0.0,0.0,0.5,-0.23529411764705882,-0.2222222222222222,0.0,-0.21428571428571427,-0.08888888888888889,0.15017064846416384,0.0,0.16666666666666666,0.1,-0.18181818181818182,-0.006980802792321117,-0.10638297872340426,-0.15841584158415842,0.07662835249042145,0.013143483023001095,-0.02056555269922879,-0.1750092858335852,-0.0975609756097561,0.0125,0.125,0.08602150537634409,2.0,-0.16666666666666666,0.5,-0.16279069767441862,1.0,0.0,1.2222222222222223,0.0,-0.18181818181818182,0.21176050978543307,2.0,0.35714285714285715,1.0848739477304996,0.0,0.34782608695652173,0.7362140162701682,0.0,0.0,0.5889157677885928,0.0,1.0,1.0,1.0,12.88888888888889,0.0,0.5035585877866073,2.0,0.0,-0.5,1.0,0.0
5.0,0.9090909090909091,3.3740095087163233,0.5555555555555556,0.0,0.0,2.0,2.44,0.5,0.9230769230769231,4.0,1.0,0.5,2.2941176470588234,2.6944444444444446,2.0,2.857142857142857,2.488888888888889,3.31740614334471,0.0,3.6666666666666665,0.7,3.272727272727273,4.041884816753926,2.3617021276595747,1.900990099009901,3.89272030651341,3.55750273822563,3.7943444730077123,-0.4136583119702921,3.8780487804878048,3.8875,0.625,4.258064516129032,2.0,3.0833333333333335,0.5,0.37209302325581395,0.0,2.0,3.4444444444444446,1.0,0.45454545454545453,0.45574544497299413,1.0,1.5,1.211731373591798,0.0,0.9565217391304348,0.5252318440160215,0.0,1.0,0.48891576778859286,0.0,7.0,7.0,4.0,12.88888888888889,133.0,-1.134848679618637,0.857142857142858,0.0,1.5,4.0,6.0
14.0,1.7272727272727273,1.7828843106180665,0.2222222222222222,0.0,0.0,0.0,0.34,0.0,1.7692307692307692,0.0,0.5,0.0,0.7058823529411765,0.4722222222222222,0.0,0.9285714285714286,0.4222222222222222,2.7303754266211606,0.0,-0.3333333333333333,0.2,0.0,2.722513089005236,0.3829787234042553,0.39603960396039606,2.2528735632183907,1.9846659364731654,1.8406169665809768,-0.4932079873491945,2.341463414634146,2.03125,0.25,2.6666666666666665,4.0,1.1666666666666667,0.0,-0.6744186046511628,1.0,0.0,0.6666666666666666,0.0,0.09090909090909091,0.2842048947120262,1.0,0.5,0.8858892827026957,1.0,0.21739130434782608,-0.011205025840691527,0.0,0.3333333333333333,0.057169736042561134,0.0,2.0,2.0,1.0,60.55555555555556,9.0,0.039477802802170205,2.0,0.0,0.5,1.0,1.0
0.0,-0.36363636363636365,-0.12519809825673534,-0.1111111111111111,1.0,0.0,0.5,-0.1,-0.5,-0.3076923076923077,0.0,0.5,-0.5,0.058823529411764705,0.05555555555555555,0.0,0.14285714285714285,-0.06666666666666667,-0.17747440273037543,0.0,-0.16666666666666666,-0.1,0.18181818181818182,-0.15357766143106458,-0.0851063829787234,0.039603960396039604,-0.19923371647509577,-0.1533406352683461,-0.14395886889460155,0.6204874679554382,-0.07317073170731707,-0.175,-0.125,-0.18064516129032257,0.0,0.25,-0.5,0.11627906976744186,1.0,0.0,-0.1111111111111111,1.0,0.45454545454545453,-0.158820382339074,0.0,-0.2857142857142857,-0.3226181258221422,0.0,-0.043478260869565216,-0.13796579303285889,0.0,0.6666666666666666,-0.047447868575043836,0.0,0.0,0.0,0.0,0.0,0.0,0.3810026669640715,0.0,0.0,-0.5,0.0,2.0
2.0,0.2727272727272727,2.695721077654517,2.111111111111111,1.0,1.0,6.0,4.42,0.5,0.15384615384615385,3.0,0.0,0.5,3.5294117647058822,1.0277777777777777,1.0,4.5,3.7555555555555555,1.8430034129692834,0.0,2.6666666666666665,4.3,5.545454545454546,3.4205933682373475,4.212765957446808,4.2772277227722775,1.9770114942528736,3.2683461117196058,4.061696658097686,-0.5091179224249749,2.3658536585365852,3.26875,2.375,3.0623655913978496,0.0,5.083333333333333,0.5,0.37209302325581395,0.0,0.0,0.0,3.0,1.0,0.15191514832433245,0.0,1.5,0.05929419499268119,-1.0,88.8695652173913,9.473358090794843,-1.0,0.6666666666666666,-0.12636200998918473,0.0,0.0,0.0,0.0,0.0,0.0,-0.41449667364765863,0.0,0.0,0.5,0.0,0.0
12.0,0.9090909090909091,1.4690966719492868,0.8888888888888888,0.0,1.0,1.0,1.92,1.0,0.8461538461538461,0.0,0.5,1.0,0.9411764705882353,0.8888888888888888,0.0,1.2142857142857142,1.8888888888888888,1.515358361774744,2.0,1.8333333333333333,1.0,0.36363636363636365,1.8638743455497382,1.7872340425531914,1.7425742574257426,1.6551724137931034,1.7086527929901423,2.005141388174807,-0.4295682470460726,1.1219512195121952,1.8875,1.0,1.789247311827957,1.0,1.5,1.5,0.3023255813953488,3.0,0.0,1.5555555555555556,1.0,0.8181818181818182,0.5386082531499021,0.0,0.9285714285714286,0.8954811710925065,0.0,5.043478260869565,2.936013429920021,0.0,0.3333333333333333,0.7222491011219262,0.0,2.0,2.0,2.0,2.3333333333333335,30.0,0.26403628982769967,1.0,0.0,0.0,2.0,2.0
2.0,-0.09090909090909091,0.5942947702060222,0.1111111111111111,1.0,0.0,2.0,0.96,0.0,-0.15384615384615385,3.0,0.0,0.0,1.3529411764705883,-0.1388888888888889,1.0,1.8571428571428572,1.0222222222222221,0.5460750853242321,0.0,0.5,0.5,2.1818181818181817,0.6143106457242583,0.9574468085106383,1.386138613861386,0.5670498084291188,0.7228915662650602,0.781491002570694,-0.46138811719763356,0.8292682926829268,0.7,0.125,0.6021505376344086,0.0,2.0,0.0,0.3372093023255814,1.0,0.0,-0.2222222222222222,3.0,2.090909090909091,1.1415214980620942,0.0,0.07142857142857142,-0.1993341485766553,-1.0,0.13043478260869565,-0.004162760996681164,-1.0,0.3333333333333333,0.06510624397906867,0.0,0.0,0.0,0.0,0.0,0.0,-0.6976445703512318,0.0,0.0,1.0,0.0,0.0
0.0,0.18181818181818182,0.7812995245641838,1.2222222222222223,0.0,1.0,1.0,0.72,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.5277777777777778,11.0,1.1428571428571428,0.6222222222222222,0.8737201365187713,0.0,4.833333333333333,1.1,1.5454545454545454,0.7329842931937173,0.7872340425531915,1.5445544554455446,0.7662835249042146,0.9025191675794085,0.8226221079691517,-0.3500185716671703,0.6097560975609756,0.80625,0.125,0.8172043010752689,0.0,1.4166666666666667,0.0,-0.20930232558139536,0.0,0.0,1.7777777777777777,1.0,1.0,0.24544968179674978,1.0,1.2142857142857142,0.43109528051958423,1.0,0.43478260869565216,0.0809846230263404,0.0,0.0,-0.05394137506854968,0.0,1.0,1.0,1.0,0.5555555555555556,1.0,-0.4330300999286519,2.0,0.0,1.0,1.0,1.0
