CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,CountLineCode,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,COMM,ADEV,DDEV,Added_lines,Del_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE
0.0,-0.1,-0.05008635578583765,0.16666666666666666,0.0,0.0,0.0,-0.037037037037037035,0.0,0.0,0.0,0.14285714285714285,0.0,-0.09090909090909091,0.1956521739130435,0.0,-0.09090909090909091,-0.041666666666666664,-0.2708333333333333,0.0,1.0,0.2857142857142857,0.125,-0.15789473684210525,-0.04,0.0,-0.23076923076923078,-0.11162790697674418,-0.047619047619047616,0.6045340050377834,-0.10526315789473684,-0.1414141414141414,0.16666666666666666,-0.17567567567567569,0.0,0.0,0.0,0.05,-0.5,0.0,0.125,1.0,-0.1,0.0,0.0,-0.25,-0.1458333333333333,0.0,0.06666666666666667,0.10606060606060294,0.0,0.3333333333333333,0.35555555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.025500427615154177,0.0,0.0,0.0,0.0,0.5
1.0,1.2,0.9101899827288429,0.3333333333333333,0.0,0.0,0.0,0.25925925925925924,0.0,1.625,8.0,1.5714285714285714,0.0,0.18181818181818182,1.1956521739130435,0.0,0.18181818181818182,0.3333333333333333,0.9166666666666666,0.0,0.0,0.2857142857142857,0.375,0.5894736842105263,0.32,0.07692307692307693,0.6410256410256411,0.7813953488372093,0.3492063492063492,0.04030226700251893,1.0,0.45454545454545453,0.3333333333333333,0.5,1.5,-0.5,0.0,-0.575,-0.5,0.0,1.125,0.0,0.0,0.3174603174603171,0.0,0.5833333333333334,0.8425925925925927,0.0,0.4,0.4185606060606051,0.0,0.3333333333333333,0.5171717171717156,0.0,0.0,0.0,0.0,0.0,0.0,-0.08950372208093327,0.0,0.0,1.0,0.0,0.0
4.0,0.3,0.36787564766839376,0.8333333333333334,0.0,0.0,7.0,0.3333333333333333,0.5,0.4375,1.0,0.14285714285714285,1.0,0.09090909090909091,0.43478260869565216,0.0,0.09090909090909091,0.4166666666666667,0.2916666666666667,1.0,0.3333333333333333,0.7142857142857143,-0.25,0.28421052631578947,0.4,0.15384615384615385,0.41025641025641024,0.23565891472868217,0.36507936507936506,0.0906801007556676,1.0263157894736843,0.37373737373737376,0.8333333333333334,0.36486486486486486,2.0,0.1,0.5,0.55,1.0,0.0,-0.375,0.0,-0.2,-0.10714285714285714,1.0,0.5,0.5468749999999998,1.0,1.6,1.4810606060606024,0.0,0.3333333333333333,0.44444444444444453,0.0,0.0,0.0,0.0,0.0,0.0,0.38608742971159066,0.0,0.0,0.0,0.0,-0.5
0.0,-0.3,-0.36787564766839376,-0.3333333333333333,0.0,0.0,0.0,-0.3333333333333333,-0.5,-0.4375,1.0,-0.42857142857142855,-1.0,-0.2727272727272727,-0.43478260869565216,0.0,-0.2727272727272727,-0.3333333333333333,-0.16666666666666666,1.0,0.0,-0.2857142857142857,-0.25,-0.22105263157894736,-0.32,-0.3076923076923077,-0.1282051282051282,-0.25426356589147286,-0.23809523809523808,-0.14105793450881604,-0.39473684210526316,-0.2222222222222222,-0.3333333333333333,-0.1891891891891892,0.0,-0.3,-0.5,-0.575,1.0,0.0,0.25,0.0,-0.5,-0.6428571428571429,0.0,-0.08333333333333333,-0.07291666666666664,0.0,-0.13333333333333333,-0.2064393939393954,0.0,-0.3333333333333333,-0.5333333333333333,0.0,5.0,5.0,1.0,24.0,24.0,-2.822867794169013,1.0,0.0,1.0,1.0,-0.5
19.0,2.5,11.556131260794473,2.1666666666666665,0.0,0.0,10.0,10.777777777777779,1.0,1.8125,5.0,0.14285714285714285,2.0,6.363636363636363,5.043478260869565,0.0,6.363636363636363,11.75,12.270833333333334,1.0,0.0,1.8571428571428572,6.5,22.36842105263158,11.28,7.538461538461538,13.743589743589743,15.8015503875969,23.555555555555557,-0.6246851385390427,9.631578947368421,20.383838383838384,2.1666666666666665,23.783783783783782,1.5,6.6,1.0,0.625,1.0,1.0,1.875,0.0,2.8,0.051948051948051396,0.0,1.5833333333333333,2.8257575757575784,1.0,153.53333333333333,21.981872294372277,0.0,1.3333333333333333,1.019409282700418,0.0,1.0,1.0,1.0,1.0,1.0,-0.5649876863251667,1.0,0.0,1.0,1.0,3.0
0.0,3.0,0.3920552677029361,1.5,2.0,1.0,0.0,0.2962962962962963,1.5,2.5625,0.0,1.0,3.0,-0.2727272727272727,0.18478260869565216,0.0,-0.2727272727272727,0.2916666666666667,0.2708333333333333,1.0,2.0,1.5714285714285714,-0.5,0.5684210526315789,0.28,0.07692307692307693,0.07692307692307693,0.6015503875968993,0.7619047619047619,-0.3526448362720403,0.2631578947368421,0.494949494949495,1.5,0.5675675675675675,2.0,-0.2,1.5,0.05,1.5,1.0,0.625,0.0,0.9,1.7857142857142858,0.0,1.5,1.9687499999999993,3.0,7.8,12.35606060606059,0.0,1.0,1.3925925925925955,0.0,0.0,0.0,0.0,0.0,0.0,0.23573777936193963,0.0,0.0,0.0,0.0,0.0
1.0,0.4,0.25734024179620035,0.0,5.0,0.0,0.0,0.037037037037037035,0.0,0.4375,0.0,0.7142857142857143,0.0,0.09090909090909091,0.4782608695652174,0.0,0.09090909090909091,0.08333333333333333,0.4166666666666667,1.0,3.0,0.0,-0.5,0.2631578947368421,0.08,0.15384615384615385,0.5641025641025641,0.34108527131782945,0.1746031746031746,0.0,0.02631578947368421,0.31313131313131315,0.0,0.40540540540540543,0.0,0.2,0.0,0.3625,-0.5,2.0,1.0,0.0,0.5,0.75,2.0,0.5,0.3281249999999999,-1.0,0.0,0.07481060606060426,0.0,0.3333333333333333,0.35555555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.18380248347503061,0.0,0.0,0.0,0.0,0.0
0.0,-0.1,-0.32642487046632124,-0.3333333333333333,0.0,0.0,2.0,-0.3333333333333333,-0.5,-0.375,1.0,-0.5714285714285714,-1.0,-0.2727272727272727,-0.3804347826086957,0.0,-0.2727272727272727,-0.3333333333333333,-0.1875,0.0,0.0,-0.2857142857142857,-0.125,-0.1368421052631579,-0.32,-0.3076923076923077,-0.23076923076923078,-0.21085271317829457,-0.14285714285714285,-0.14105793450881604,-0.3157894736842105,-0.20202020202020202,-0.3333333333333333,-0.16216216216216217,0.0,-0.3,-0.5,0.3625,1.5,0.0,0.0,0.0,-0.3,-0.2857142857142857,1.0,0.16666666666666666,0.3645833333333332,1.0,-0.13333333333333333,-0.2064393939393954,0.0,-0.3333333333333333,-0.5333333333333333,0.0,1.0,1.0,1.0,3.0,2.0,0.29537013013353336,1.0,0.0,0.0,1.0,0.0
6.0,2.2,0.9309153713298791,2.5,1.0,0.0,7.0,1.2592592592592593,1.5,1.5625,2.0,0.14285714285714285,3.0,0.09090909090909091,0.358695652173913,0.0,0.09090909090909091,1.2916666666666667,0.625,0.0,3.0,2.7142857142857144,-0.5,1.4736842105263157,1.24,0.23076923076923078,0.8717948717948718,1.3643410852713178,1.9365079365079365,-0.4937027707808564,0.8947368421052632,1.5555555555555556,2.5,1.6756756756756757,1.5,0.0,2.0,0.425,-0.5,0.0,1.125,0.0,1.1,1.6428571428571428,3.0,1.0833333333333333,1.3124999999999996,2.0,33.46666666666667,39.63731060606055,0.0,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2401598279016378,0.0,0.0,0.0,0.0,0.5
0.0,-0.3,-0.24006908462867013,-0.16666666666666666,0.0,0.0,0.0,-0.2962962962962963,-0.5,0.375,0.0,1.2857142857142858,-1.0,-0.36363636363636365,-0.03260869565217391,0.0,-0.36363636363636365,-0.3333333333333333,-0.3541666666666667,2.0,0.3333333333333333,0.0,-0.5,-0.30526315789473685,-0.32,-0.38461538461538464,-0.38461538461538464,-0.30387596899224806,-0.2857142857142857,1.501259445843829,-0.18421052631578946,-0.35353535353535354,-0.16666666666666666,-0.36486486486486486,0.0,-0.3,0.0,-0.1625,0.0,0.0,-0.125,0.0,-0.4,-0.47619047619047716,0.0,-0.3333333333333333,-0.2916666666666666,0.0,-0.06666666666666667,-0.08143939393939682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16519462157046183,0.0,0.0,1.0,0.0,0.0
2.0,0.3,0.540587219343696,0.5,3.0,0.0,7.0,0.8888888888888888,0.5,0.4375,0.0,0.5714285714285714,1.0,0.45454545454545453,0.9565217391304348,0.0,0.45454545454545453,0.9166666666666666,0.3333333333333333,0.0,1.3333333333333333,0.42857142857142855,0.25,0.6947368421052632,0.88,0.3076923076923077,0.5128205128205128,0.48992248062015503,0.7936507936507936,0.16120906801007562,0.02631578947368421,0.6868686868686869,0.5,0.6216216216216216,0.0,0.6,0.5,0.3375,-0.5,0.0,-0.25,0.0,0.6,1.11904761904762,1.0,0.0,0.0972222222222212,0.0,1.4,1.4185606060606015,0.0,0.6666666666666666,0.6518518518518488,0.0,2.0,2.0,1.0,347.0,17.0,0.38608742971159066,1.0,0.0,0.0,1.0,-0.5
0.0,-0.7,-0.45077720207253885,-0.3333333333333333,0.0,0.0,0.0,-0.4074074074074074,-0.5,-0.4375,0.0,0.14285714285714285,-1.0,-0.45454545454545453,-0.31521739130434784,0.0,-0.45454545454545453,-0.4166666666666667,-0.5208333333333334,0.0,0.0,-0.2857142857142857,-0.375,-0.35789473684210527,-0.4,-0.46153846153846156,-0.5384615384615384,-0.43410852713178294,-0.3492063492063492,6.025188916876575,-0.5526315789473685,-0.45454545454545453,-0.3333333333333333,-0.44594594594594594,0.0,-0.4,-0.5,-0.575,-1.0,2.0,-0.5,-1.0,-0.4,-0.14285714285714285,2.0,-0.5,-0.5833333333333331,0.0,-0.13333333333333333,-0.2064393939393954,0.0,-0.3333333333333333,-0.5333333333333333,0.0,1.0,1.0,1.0,43.0,0.0,0.38608742971159066,1.0,0.0,0.0,1.0,-0.5
0.0,-0.2,-0.20552677029360966,-0.16666666666666666,0.0,0.0,0.0,-0.25925925925925924,-0.5,-0.1875,0.0,-0.14285714285714285,-1.0,-0.18181818181818182,-0.21739130434782608,0.0,-0.18181818181818182,-0.25,-0.1875,0.0,0.3333333333333333,-0.14285714285714285,0.0,-0.24210526315789474,-0.24,-0.23076923076923078,-0.1794871794871795,-0.17364341085271318,-0.20634920634920634,0.0906801007556676,-0.02631578947368421,-0.2222222222222222,-0.16666666666666666,-0.21621621621621623,0.0,-0.1,-0.5,-0.075,1.0,0.0,0.625,0.0,-0.3,-0.39999999999999997,0.0,-0.3333333333333333,-0.2333333333333332,0.0,-0.06666666666666667,-0.1314393939393955,0.0,0.0,-0.15238095238095198,0.0,0.0,0.0,0.0,0.0,0.0,0.008894447255452588,0.0,0.0,1.0,0.0,-0.5
38.0,0.5,10.95509499136442,3.0,34.0,0.0,1.0,15.592592592592593,0.5,0.1875,0.0,-0.5714285714285714,1.0,11.454545454545455,11.021739130434783,0.0,11.454545454545455,13.708333333333334,7.8125,55.0,0.0,4.428571428571429,0.125,14.021052631578947,14.4,10.538461538461538,9.35897435897436,11.193798449612403,15.222222222222221,-0.2518891687657431,10.5,13.353535353535353,1.6666666666666667,13.45945945945946,0.5,12.7,0.5,0.6125,0.0,1.0,2.0,1.0,2.8,1.0332975295381315,0.0,0.75,0.5526315789473674,-1.0,8.4,1.7221320346320297,0.0,0.6666666666666666,0.22386831275720176,0.0,1.0,1.0,1.0,3.0,0.0,-0.14525287920719623,1.0,0.0,0.0,1.0,2.5
1.0,0.0,2.3333333333333335,0.8333333333333334,0.0,0.0,0.0,2.962962962962963,0.0,-0.125,1.0,-0.42857142857142855,0.0,3.727272727272727,1.5217391304347827,0.0,3.727272727272727,3.25,3.3541666666666665,11.0,5.333333333333333,0.8571428571428571,3.875,2.0631578947368423,3.12,3.076923076923077,3.4871794871794872,2.592248062015504,2.126984126984127,-0.41309823677581864,3.4473684210526314,2.707070707070707,0.8333333333333334,2.5675675675675675,0.5,4.1,0.0,0.575,-0.5,2.0,4.75,5.0,0.7,0.04166666666666569,0.0,1.6666666666666667,0.1458333333333333,-1.0,2.466666666666667,0.535748106060605,0.0,0.6666666666666666,0.18126361655773426,0.0,0.0,0.0,0.0,0.0,0.0,-0.6015450791223337,0.0,0.0,1.0,0.0,2.0
0.0,-0.8,-0.3436960276338515,-0.5,0.0,-1.0,7.0,-0.48148148148148145,-1.0,-0.875,0.0,-0.7142857142857143,-2.0,-0.6363636363636364,-0.09782608695652174,0.0,-0.6363636363636364,-0.5,-0.4166666666666667,0.0,0.0,-0.42857142857142855,-0.625,-0.28421052631578947,-0.48,-0.6153846153846154,-0.41025641025641024,-0.39689922480620154,-0.3492063492063492,4.120906801007557,-0.42105263157894735,-0.40404040404040403,-0.5,-0.3783783783783784,0.0,-0.6,-1.0,-0.575,-1.0,1.0,-0.625,-1.0,-0.7,-0.8571428571428571,0.0,-0.5833333333333334,-0.8749999999999997,-1.0,-0.2,-0.5814393939393949,-1.0,0.6666666666666666,0.35555555555555557,0.0,0.0,0.0,0.0,0.0,0.0,-0.19499365136949087,0.0,0.0,1.0,0.0,-0.5
9.0,0.6,1.162348877374784,0.16666666666666666,1.0,0.0,0.0,0.48148148148148145,-0.5,0.5625,8.0,0.2857142857142857,-1.0,1.0,1.076086956521739,0.0,1.0,0.5833333333333334,1.6041666666666667,0.0,3.0,0.14285714285714285,0.375,1.2421052631578948,0.56,0.7692307692307693,1.7179487179487178,1.289922480620155,0.9682539682539683,-0.2518891687657431,1.4736842105263157,1.2727272727272727,0.16666666666666666,1.5135135135135136,1.5,0.4,-0.5,0.45,-0.5,0.0,2.5,0.0,0.7,0.47619047619047705,0.0,0.9166666666666666,1.0694444444444449,-1.0,0.2,0.022727272727270598,0.0,0.3333333333333333,-0.08888888888888886,0.0,0.0,0.0,0.0,0.0,0.0,0.27366912905799534,0.0,0.0,0.0,0.0,0.5
6.0,2.6,0.9205526770293609,0.3333333333333333,0.0,0.0,0.0,0.25925925925925924,0.5,1.9375,6.0,-0.2857142857142857,1.0,0.09090909090909091,0.06521739130434782,1.0,0.09090909090909091,0.3333333333333333,1.2083333333333333,0.0,4.0,0.2857142857142857,-0.375,1.9157894736842105,0.32,0.0,1.0,1.42015503875969,1.0793650793650793,-0.5944584382871536,1.4210526315789473,1.0606060606060606,0.3333333333333333,1.2837837837837838,3.5,-0.4,0.5,-0.575,0.0,1.0,0.75,0.0,1.3,2.392857142857143,2.0,1.1666666666666667,1.5312499999999996,1.0,0.4666666666666667,0.6841856060606035,0.0,0.6666666666666666,0.5979797979797956,0.0,0.0,0.0,0.0,0.0,0.0,0.25518940840261345,0.0,0.0,0.0,0.0,1.0
0.0,0.4,0.0535405872193437,-0.16666666666666666,0.0,0.0,0.0,-0.18518518518518517,0.0,0.3125,1.0,0.0,0.0,-0.18181818181818182,0.22826086956521738,0.0,-0.18181818181818182,-0.16666666666666666,0.020833333333333332,0.0,0.3333333333333333,-0.14285714285714285,0.0,-0.010526315789473684,-0.16,-0.23076923076923078,-0.02564102564102564,0.0,0.0,0.3022670025188919,0.13157894736842105,-0.030303030303030304,-0.16666666666666666,0.013513513513513514,0.5,-0.2,0.0,0.675,0.0,1.0,0.125,0.0,-0.4,-0.2857142857142857,1.0,0.25,0.5249999999999998,0.0,-0.06666666666666667,0.018560606060604366,0.0,0.0,0.10158730158730132,0.0,0.0,0.0,0.0,0.0,0.0,0.15857420219836124,0.0,0.0,0.0,0.0,0.0
0.0,-0.5,0.5267702936096719,-0.16666666666666666,0.0,0.0,0.0,1.1481481481481481,-0.5,-0.5625,0.0,-0.5714285714285714,-1.0,3.272727272727273,0.17391304347826086,0.0,3.272727272727273,1.3333333333333333,1.1666666666666667,0.0,0.0,-0.14285714285714285,4.75,0.16842105263157894,1.28,2.6923076923076925,0.7692307692307693,0.6573643410852713,0.4126984126984127,-0.38287153652392947,1.0789473684210527,0.5454545454545454,-0.16666666666666666,0.2972972972972973,0.0,3.7,-0.5,-0.575,2.5,0.0,0.875,0.0,-0.1,-0.7906976744186045,0.0,-0.16666666666666666,-0.4408914728682157,0.0,-0.06666666666666667,-0.19771846370683666,0.0,0.0,-0.4753623188405797,0.0,0.0,0.0,0.0,0.0,0.0,-4.054607866811934,0.0,0.0,2.0,0.0,0.0
0.0,0.2,-0.11917098445595854,0.5,0.0,0.0,0.0,0.037037037037037035,0.5,0.25,0.0,0.14285714285714285,1.0,-0.18181818181818182,-0.11956521739130435,0.0,-0.18181818181818182,0.08333333333333333,-0.25,0.0,0.3333333333333333,0.42857142857142855,0.0,-0.09473684210526316,0.08,-0.23076923076923078,-0.20512820512820512,-0.07441860465116279,-0.031746031746031744,0.010075566750629733,-0.02631578947368421,-0.12121212121212122,0.5,-0.16216216216216217,1.0,-0.1,0.5,-0.575,-0.5,0.0,0.125,0.0,-0.3,-0.2285714285714285,0.0,0.08333333333333333,0.2333333333333332,0.0,0.2,0.4685606060606037,0.0,0.6666666666666666,1.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.38608742971159066,0.0,0.0,0.0,0.0,-0.5
