DDEV,MAJOR_COMMIT,OWN_COMMIT,Added_lines,Del_lines,ADEV,COMM,CountStmtDecl,CountLineCodeDecl,SumCyclomaticStrict,CountClassCoupled,AvgCyclomaticStrict,CountLineCode,MaxNesting_Mean,CountPath_Max,OWN_LINE,CountLineBlank,SumCyclomatic,CountLine,MaxCyclomaticStrict
1.0,1.0,1.0,1.0,2.0,1.0,1.0,46.0,46.0,7.0,3.0,1.0,183.0,0.0,1.0,0.517915309446254,65.0,7.0,307.0,1.0
2.0,2.0,0.5412355427822287,44.928180587909665,36.74284917057535,3.237066283466864,3.237066283466864,38.237066283466866,38.06177713911144,21.0,12.824710855644575,1.0,81.06177713911144,0.2194648889948279,2.0,0.8785080018595008,24.64942171128915,19.824710855644575,131.06177713911143,2.587644572177712
1.0,1.0,1.0,208.0,209.0,4.0,4.0,79.0,82.0,57.0,6.0,2.0,293.0,0.939393939393939,8.0,0.51980198019802,32.0,57.0,404.0,8.0
1.0,1.0,1.0,7.0,12.0,2.0,2.0,39.0,32.0,20.0,3.0,2.0,101.0,0.4,24.0,0.798611111111111,19.0,20.0,144.0,6.0
1.0,1.0,1.0,1.0,2.0,1.0,1.0,20.0,20.0,4.0,4.0,1.0,44.0,0.0,1.0,1.0,11.0,4.0,76.0,1.0
2.0,2.0,0.5,191.0,173.0,6.0,6.0,42.0,40.0,69.0,4.0,3.0,192.0,1.12,8.0,0.862359550561798,26.0,53.0,356.0,7.0
1.1774169093825684,1.1774169093825684,0.955645772654358,579.8709970874091,415.871755178813,5.645166181234863,5.645166181234863,124.48398834963672,121.30657144025416,92.74199417481836,3.0,2.0,362.8711487056899,0.9298584311743334,10.419335275060549,0.6951552670369602,56.80649563111377,85.6290787217312,497.145393608656,7.0
1.0,1.0,1.0,9.0,9.0,2.0,2.0,17.0,20.0,4.0,6.0,1.0,29.0,0.0,1.0,0.842105263157895,8.0,4.0,57.0,1.0
2.0,2.0,0.583333333333333,359.0,352.0,12.0,12.0,176.0,164.0,103.0,16.0,2.0,453.0,0.754716981132076,35.0,0.534602076124567,63.0,96.0,578.0,8.0
2.078108393080364,2.078108393080364,0.5,18.468650358482183,19.531349641517817,4.0,4.0,18.843783213839274,20.687566427678544,7.234325179241091,8.60945803459818,1.0,36.156216786160726,0.0,1.0,0.5107244224147479,10.39054196540182,6.3124335723214555,66.64027625468763,1.921891606919636
2.0,2.0,0.571428571428571,188.01443871553633,183.07242661693124,7.0,7.0,79.01088729646465,80.91668608660413,45.858698185209235,14.764496975348724,2.952899395069745,207.0579879013949,1.790314780830364,9.81159758027898,0.5440611965097698,21.329704234511787,43.858698185209235,264.4818933457672,8.81159758027898
2.5160878012571124,2.5160878012571124,0.650916259688431,331.13125873211595,328.2599611421728,9.419560993714438,9.419560993714438,149.16343433463015,138.71169773840148,75.64734653337304,10.839121987428875,1.4839121987428876,425.1312587321159,0.6232606543967735,19.00127816102952,0.5875883660791267,91.38482906914118,72.25996114217283,589.8700194289136,5.419560993714438
2.0,2.0,0.571428571428571,212.7102395435371,200.05078968618176,7.0,7.0,70.9075776497769,72.04163266404136,44.7010825213967,12.835137535661165,2.5670275071322326,199.34055014264464,1.4378851231807708,8.26811002852893,0.5804240755052775,24.03080745007437,42.7010825213967,260.23730257845455,7.268110028528931
1.0,1.0,1.0,44.0,42.0,2.0,2.0,22.0,22.0,17.0,3.0,1.0,63.0,0.533333333333333,3.0,0.607142857142857,16.0,17.0,112.0,3.0
1.0,1.0,1.0,4.0,5.0,2.0,2.0,9.0,9.0,3.0,0.0,1.0,10.0,0.0,1.0,0.488372093023256,6.0,3.0,43.0,1.0
1.0,1.0,1.0,11.0,21.0,3.0,3.0,11.0,10.0,3.0,2.0,2.0,22.0,0.75,2.0,1.0,6.0,3.0,52.0,2.0
1.0,1.0,1.0,18.0,18.0,2.0,2.0,14.0,14.0,12.0,1.0,1.0,38.0,0.272727272727273,3.0,0.444444444444444,11.0,11.0,72.0,4.0
2.0,2.0,0.75,7.0,8.0,4.0,4.0,15.0,14.0,3.0,3.0,2.0,23.0,0.8,2.0,0.44,7.0,3.0,50.0,2.0
1.0,1.0,1.0,5.0,4.0,2.0,2.0,17.0,17.0,7.0,4.0,1.0,32.0,0.0,1.0,0.947826086956522,22.0,7.0,115.0,1.0
1.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,4.0,0.0,1.0,0.451612903225806,3.0,1.0,31.0,1.0
2.0,2.0,0.7802669149198762,248.55865943266957,237.34273763243053,8.551955314422319,8.551955314422319,122.57625694207168,110.8002792848605,117.03240217019912,11.11201117139442,2.8879888286055797,439.2807261406373,1.1657408652614492,139.87039131920352,0.5174292734217697,80.33603351418326,105.47234631322702,568.1687149692428,20.32793297163348
2.0,2.0,0.666666666666667,15.0,17.0,3.0,3.0,6.0,6.0,4.0,2.0,4.0,13.0,1.0,2.0,0.978260869565217,2.0,2.0,46.0,4.0
2.0,2.0,0.7813869213404226,80.78833797531833,93.34310651148736,4.627738426808452,4.627738426808452,51.37226157319155,49.48904629276619,32.70070831744787,8.883215280425356,2.0,154.5109537072338,0.5825971614221647,4.0,0.5171330165956932,27.467138878298577,29.350354158723935,214.46713887829856,4.116784719574644
2.0,2.0,0.7480366024068683,567.5959287248543,152.85693781252638,4.248697028463354,4.248697028463354,85.48081425502914,81.5802930664145,72.68498376394642,3.3315960379511385,2.0,301.5689251506635,0.6058419146369657,17.033159603795113,0.7140397982627886,42.0,69.70156356584397,418.0383714899417,7.0165798018975565
1.0,1.0,1.0,17.0,17.0,2.0,2.0,10.0,10.0,7.0,0.0,1.0,26.0,0.375,2.0,0.384615384615385,9.0,7.0,78.0,2.0
1.0,1.0,1.0,3.0,9.0,3.0,3.0,8.0,8.0,2.0,1.0,1.0,14.0,0.0,1.0,1.0,8.0,2.0,49.0,1.0
2.0,2.0,0.5054150445942983,88.87723722427633,47.31770438111841,6.0,6.0,37.54513625407894,37.51264598651315,21.38988321078948,5.83754866217105,1.09747080269737,91.80505839460524,0.2395210229445492,2.1949416053947397,0.7460848774097204,23.70758759190789,20.96750973243421,171.70038929736842,2.3898832107894794
1.0877090119107684,1.0877090119107684,0.9824581976178464,54.7368729642677,56.29832790471385,1.3508360476430736,1.3508360476430736,73.5966558094277,64.4737459285354,16.29832790471385,12.85978284516001,1.9122909880892316,177.36872964267695,0.6471757751309406,7.47374592853539,0.6847397621655312,48.772073833249245,16.29832790471385,275.3514223687293,3.824581976178463
1.0,1.0,1.0,99.1514408012819,99.56223173433035,2.0821581866096937,2.0821581866096937,61.862660959401786,62.57510730626786,38.36971183974362,3.123237279914541,1.0,177.36971183974362,0.1541049898334701,2.616186399572704,0.5623207397036164,41.958920906695155,36.45187002635332,324.50705088034186,4.082158186609694
2.0,2.0,0.6657847826837028,167.16667607278023,173.07407825456897,3.0370391272844937,3.0370391272844937,35.41669018195056,32.46298909105617,33.120377163674604,1.1296369454957278,4.981480436357753,170.3518717092027,1.888374456565494,184.3702783994823,0.9957370061049924,20.00925978182112,30.12963694549573,210.50928800016175,18.907402181788765
2.0,2.0,0.666666666666667,109.09869068079222,108.80261863841558,6.0,6.0,69.88821612712991,67.78952544633769,43.0,12.563611588515158,2.0,176.18428816950654,0.9248825349660094,5.0,0.6109793787532085,35.592144084753265,40.46492090772295,244.64920907722947,6.633769773069263
1.0,1.0,1.0,75.0,0.0,1.0,1.0,24.0,23.0,9.0,10.0,1.0,43.0,0.444444444444444,2.0,1.0,10.0,9.0,75.0,2.0
2.0,2.0,0.8212529566826151,203.7312022660294,198.91914576842169,5.637588700478459,5.637588700478459,102.77162938181856,101.23475028516776,87.46950057033554,14.436169492823112,2.3624112995215407,340.5567344689002,1.371375326971986,9.825532202870754,0.5694268094603246,41.71134689378003,80.48297627559859,441.36879096650785,8.275177400956919
2.0,2.0,0.5704893525777152,432.26487889144687,357.18218928156074,15.437982792585387,15.437982792585387,153.30622369638996,152.9922753186338,128.0581548667315,44.0,2.4793275975284623,523.6124473927799,0.726573449561654,24.189913962926937,0.4304094453414294,92.76874123213,119.22353408650382,674.7855512939184,13.355293182699237
2.0,2.0,0.833333333333333,169.0,234.0,6.0,6.0,57.0,54.0,37.0,12.0,2.0,188.0,0.85,9.0,0.585454545454545,24.0,35.0,275.0,7.0
1.0,1.0,1.0,6.0,5.0,1.0,1.0,7.0,7.0,2.0,0.0,1.0,8.0,0.0,1.0,1.0,5.0,2.0,41.0,1.0
1.0,1.0,1.0,5.0,4.0,2.0,2.0,17.0,17.0,7.0,4.0,1.0,32.0,0.0,1.0,1.0,22.0,7.0,115.0,1.0
1.0,1.0,1.0,22.0,33.0,3.0,3.0,11.0,10.0,3.0,2.0,2.0,22.0,0.75,2.0,0.528301886792453,7.0,3.0,53.0,2.0
1.0,1.0,1.0,5.0,4.0,2.0,2.0,22.0,22.0,7.0,4.0,1.0,41.0,0.0,1.0,1.0,27.0,7.0,129.0,1.0
2.0,2.0,0.5,86.0,59.0,4.0,4.0,40.0,31.0,21.0,5.0,2.0,102.0,1.08333333333333,4.0,0.727891156462585,18.0,21.0,147.0,3.0
2.0,2.0,0.7025055151132062,110.56993381864152,107.58039708815085,5.139867637283053,5.139867637283053,73.66794837788731,67.94768365245342,41.27973527456611,9.688874916905949,2.4300661813584736,199.86013236271697,0.984830015784808,38.975228327319414,0.7762482045333264,39.688874916905945,40.84966909320763,265.6993381864153,11.160794176301684
1.0,1.0,1.0,5.0,4.0,2.0,2.0,22.0,22.0,7.0,5.0,1.0,46.0,0.0,1.0,1.0,27.0,7.0,134.0,1.0
2.606369543167972,2.606369543167972,0.6180891370496084,115.37197766553524,119.01019492454309,6.819108629503916,6.819108629503916,57.882804061183634,52.12739086335944,43.117195938816366,2.7872609136640563,1.393630456832028,162.29808730931245,0.3276973080979513,3.968152284160141,0.5911830863335413,38.81910862950392,41.93630456832028,247.29808730931245,3.968152284160141
2.0,2.0,0.7210489450466753,52.04223797831969,42.82153925383888,3.652587340560102,3.652587340560102,37.610349362240406,36.56811138392072,19.831048086721225,5.220698724480816,3.347412659439898,92.31468351400255,1.783008332561355,12.6525873405601,0.7533960896395429,16.694825318879797,16.568111383920716,147.26293670280052,6.957762021680306
1.0,1.0,1.0,25.0,30.0,4.0,4.0,37.0,31.0,16.0,3.0,2.0,95.0,1.25,8.0,0.676691729323308,13.0,16.0,133.0,4.0
1.0,1.0,1.0,36.0,40.0,4.0,4.0,96.0,94.0,59.0,9.0,1.0,236.0,0.34,17.0,0.648318042813456,60.0,59.0,327.0,7.0
1.2068135275140317,1.2068135275140317,0.9310621574953228,216.14349365655988,14.270133398468188,2.0340676375701587,2.0340676375701587,38.377151715364825,38.377151715364825,20.892981683103365,1.6545082201122536,1.7931864724859683,129.58396524287886,0.9428891993834776,15.48417003226146,0.9586372944971936,31.75671113282273,19.858914045533204,237.23847346299112,6.379559417457905
1.0,1.0,1.0,43.62552211076932,43.49791155692273,2.1872389446153413,2.1872389446153413,22.374477889230683,22.0,16.438283166153976,3.0,1.374477889230683,60.19141583076988,0.56721466616849,2.8127610553846587,0.6807010139560269,17.123433667692048,16.438283166153976,107.13178744000112,3.5617168338460248
2.0,2.0,0.5633364689270093,189.09802457598417,152.72553118724443,8.019604915196828,8.019604915196828,84.01960491519682,74.90197542401586,59.666641779173034,18.352963136023796,3.4901975424015865,235.52940737279525,1.4776459711178958,17.843160678425384,0.6450901218847221,31.490197542401585,57.176444236771445,311.76466635515715,8.450987712007933
1.0,1.0,1.0,13.0,14.0,4.0,4.0,19.0,19.0,6.0,6.0,3.0,38.0,1.5,3.0,0.676470588235294,10.0,4.0,68.0,5.0
1.0,1.0,1.0,12.0,22.0,3.0,3.0,11.0,10.0,3.0,2.0,2.0,38.0,0.75,2.0,0.985294117647059,6.0,3.0,68.0,2.0
1.0,1.0,1.0,23.0,18.0,2.0,2.0,6.0,7.0,1.0,3.0,1.0,10.0,0.0,1.0,0.511111111111111,3.0,1.0,45.0,1.0
1.0,1.0,1.0,6.0,6.0,1.0,1.0,8.0,8.0,1.0,1.0,1.0,12.0,0.0,1.0,0.411764705882353,3.0,1.0,34.0,1.0
2.0,2.0,0.8,203.0,161.0,5.0,5.0,129.0,149.0,124.0,5.0,2.0,556.0,1.27272727272727,9.0,0.705882352941177,66.0,123.0,646.0,8.0
1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,5.0,2.0,1.0,1.0,6.0,0.0,1.0,0.837209302325581,7.0,2.0,43.0,1.0
1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0,3.0,1.0,28.0,1.0
1.0,1.0,1.0,36.0,38.0,2.0,2.0,12.0,12.0,7.0,0.0,1.0,29.0,0.5,1.0,1.0,10.0,7.0,62.0,1.0
1.0,1.0,1.0,90.0,0.0,1.0,1.0,47.0,46.0,2.0,5.0,2.0,63.0,1.0,2.0,1.0,11.0,2.0,90.0,2.0
1.4544774435695538,1.4544774435695538,0.8863806391076116,10.090296992125984,8.590671052493438,3.2272387217847767,3.2272387217847767,19.31828383464567,21.63656766929134,7.681716165354331,4.0,1.0,39.54552255643045,0.0,1.0,0.8969498819813222,15.0,7.681716165354331,116.91045112860893,1.0
1.0,1.0,1.0,22.0,20.0,2.0,2.0,27.0,27.0,11.0,4.0,1.0,65.0,0.0,1.0,0.63716814159292,23.0,11.0,113.0,1.0
1.0,1.0,1.0,23.0,21.0,2.0,2.0,7.0,7.0,1.0,4.0,1.0,10.0,0.0,1.0,0.511111111111111,4.0,1.0,45.0,1.0
2.6014474932984593,2.6014474932984593,0.5664254177835902,118.82605487937226,123.63039735926765,7.2028949865969185,7.2028949865969185,61.804342479895375,59.60144749329846,39.9927625335077,5.188420053612325,1.3985525067015407,158.78986754691078,0.4692713476807996,3.195657520104622,0.593718600296508,35.61592242628305,38.39855250670154,236.61592242628305,3.9927625335077033
1.0,1.0,1.0,34.0,20.0,1.0,1.0,24.0,22.0,16.0,1.0,3.0,64.0,2.14285714285714,7.0,0.986111111111111,14.0,14.0,144.0,8.0
1.0,1.0,1.0,36.0,37.0,2.0,2.0,55.0,55.0,11.0,12.0,1.0,106.0,0.25,2.0,0.573248407643312,28.0,11.0,157.0,2.0
2.0,2.0,0.666666666666667,35.0,30.0,3.0,3.0,21.0,21.0,11.0,4.0,1.0,43.0,0.0,1.0,0.703703703703704,14.0,11.0,108.0,1.0
1.0,1.0,1.0,15.0,20.0,2.0,2.0,34.0,31.0,13.0,5.0,2.0,106.0,0.666666666666667,6.0,0.859060402684564,22.0,13.0,149.0,4.0
2.0,2.0,0.833333333333333,232.0,167.0,6.0,6.0,83.0,83.0,86.0,8.0,2.0,340.0,0.65,7.0,0.653585926928281,44.0,83.0,739.0,7.0
1.5092930056454792,1.5092930056454792,0.8302356647848405,15.453534971772603,11.472120983063563,3.0,3.0,18.583637050809312,18.583637050809312,6.037172022581917,7.509293005645479,2.0,41.639395084682185,0.7318109640840899,2.9814139887090416,0.6955177187417438,7.037172022581917,6.037172022581917,70.16727410161863,2.490706994354521
1.0,1.0,1.0,10.0,11.0,2.0,2.0,12.0,12.0,9.0,0.0,1.0,13.0,0.0,1.0,0.726027397260274,11.0,9.0,73.0,1.0
1.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,6.0,2.0,0.0,1.0,11.0,0.0,1.0,0.652173913043478,7.0,2.0,46.0,1.0
2.0,2.0,0.666666666666667,12.674597476979024,10.325402523020976,3.0,3.0,23.97620756906293,23.325402523020976,6.37298738489512,5.3967798158321925,2.325402523020976,44.769767200727316,0.8072578637202786,2.6508050460419517,0.5974708309278671,7.698389907916097,6.37298738489512,74.44436467770633,2.325402523020976
1.0,1.0,1.0,5.0,4.0,2.0,2.0,22.0,22.0,7.0,7.0,1.0,56.0,0.0,1.0,0.486111111111111,27.0,7.0,144.0,1.0
2.0,2.0,0.5,17.749731896786844,11.843582435491776,2.0,2.0,11.0,11.0,6.062567025803289,0.9687164870983554,2.0312835129016444,29.906149461295065,0.8,2.0,1.0,6.0,5.0,77.81229892259013,3.062567025803289
1.0,1.0,1.0,2.0,4.0,2.0,2.0,9.0,9.0,4.0,0.0,1.0,25.0,0.0,1.0,1.0,8.0,4.0,50.0,1.0
1.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,6.0,1.0,3.0,1.0,15.0,0.0,1.0,0.457142857142857,4.0,1.0,35.0,1.0
1.0,1.0,1.0,17.0,18.0,2.0,2.0,10.0,10.0,5.0,2.0,1.0,23.0,0.5,2.0,0.58,6.0,5.0,50.0,2.0
2.0,2.0,0.6,141.0,121.0,10.0,10.0,57.0,59.0,45.0,12.0,2.0,155.0,0.740740740740741,12.0,0.886699507389163,28.0,39.0,203.0,9.0
2.0,2.0,0.6,56.0,53.0,5.0,5.0,44.0,42.0,40.0,11.0,2.0,140.0,1.26315789473684,8.0,0.562189054726368,32.0,36.0,201.0,7.0
1.3653784631991337,1.3653784631991337,0.9086553842002166,60.88438160156707,55.11529848478787,2.730756926398267,2.730756926398267,117.59597543277488,118.8652185063766,76.2309168832208,7.807729220805199,1.6346215368008663,317.961353895974,0.2707565077999159,6.538486147203466,0.8706085561692603,82.6729477271818,72.4231876624156,550.5391259744936,4.269243073601733
1.0,1.0,1.0,21.98813979639239,21.0,2.887571088488043,2.887571088488043,7.899431292095653,7.899431292095653,1.7870023805836963,4.0,1.0,10.67457346907174,0.0,1.0,0.5539477703616746,4.124289115119566,1.7870023805836963,49.035580610822834,1.0
2.0,2.0,0.666666666666667,24.400907124653145,27.200129589236163,3.0,3.0,49.0,48.0,19.001295892361636,10.599092875346855,1.2001295892361634,116.60233260625094,0.4143921625868483,3.2007775354169814,0.7411757131483337,25.999352053819184,18.2014254815978,177.00129589236164,3.400259178472327
1.0,1.0,1.0,5.0,4.0,2.0,2.0,17.0,17.0,7.0,4.0,1.0,32.0,0.0,1.0,0.547826086956522,22.0,7.0,115.0,1.0
1.3649193610782526,1.3649193610782526,0.8175403194608737,37.62096766706097,0.729838722156505,1.3649193610782526,1.3649193610782526,8.445564472452233,8.445564472452233,1.6350806389217474,0.6350806389217475,1.6350806389217474,15.985887028139222,0.6350806389217475,1.6350806389217474,0.9869671656757766,4.270161277843495,1.6350806389217474,36.891128944904466,1.6350806389217474
2.0,2.0,0.75,51.0,39.0,4.0,4.0,39.0,39.0,24.0,8.0,3.0,101.0,1.45454545454545,13.0,0.644295302013423,16.0,19.0,149.0,8.0
1.0,1.0,1.0,27.0,28.0,4.0,4.0,22.0,22.0,11.0,2.0,1.0,48.0,0.0,1.0,0.691666666666667,15.0,11.0,120.0,1.0
1.0,1.0,1.0,51.0,41.0,4.0,4.0,36.0,35.0,38.0,2.0,3.0,171.0,1.3125,18.0,0.709821428571429,26.0,36.0,224.0,7.0
1.0,1.0,1.0,11.0,12.0,2.0,2.0,12.0,12.0,3.0,0.0,1.0,20.0,0.0,1.0,0.522727272727273,5.0,3.0,44.0,1.0
1.0073622697510056,1.0073622697510056,0.9974015518525864,580.7557764120801,472.0208181231162,6.0809849672610605,6.0809849672610605,133.0,129.985275460498,97.1251585857671,3.301853059791226,2.0073622697510056,376.7877628633576,0.9991505073364224,9.169332204273127,0.6890947958185427,60.19141901352614,89.08834723701207,515.0380800348918,7.073622697510055
2.0,2.0,0.6166178556351252,13.594728408593491,15.997071338107496,2.6997071338107497,2.6997071338107497,13.501464330946252,13.501464330946252,9.399414267621498,1.9008785985677512,1.6997071338107497,32.6005857323785,0.262390175179031,2.3994142676214993,0.6723315069389361,11.90087859856775,8.0,81.6005857323785,3.7988285352429982
1.0,1.0,1.0,3.0,4.0,2.0,2.0,8.0,8.0,2.0,1.0,1.0,17.0,0.0,1.0,1.0,5.0,2.0,38.0,1.0
1.0,1.0,1.0,21.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,4.0,0.0,1.0,0.380952380952381,1.0,1.0,21.0,1.0
1.0,1.0,1.0,11.0,13.0,2.0,2.0,38.0,37.0,24.0,0.0,2.0,114.0,0.666666666666667,6.0,1.0,27.0,24.0,176.0,5.0
2.0,2.0,0.666666666666667,18.0,17.0,3.0,3.0,8.0,8.0,1.0,2.0,1.0,14.0,0.75,1.0,0.527777777777778,3.0,1.0,36.0,1.0
1.0,1.0,1.0,12.0,12.0,3.0,3.0,9.0,9.0,5.0,0.0,2.0,21.0,0.6,2.0,0.431372549019608,8.0,4.0,51.0,3.0
1.0,1.0,1.0,15.0,9.0,2.0,2.0,31.0,31.0,18.0,0.0,2.0,72.0,0.714285714285714,4.0,1.0,24.0,16.0,115.0,4.0
1.0,1.0,1.0,3.0,8.0,2.0,2.0,6.0,6.0,1.0,1.0,1.0,9.0,0.0,1.0,1.0,6.0,1.0,42.0,1.0
1.0,1.0,1.0,3.0,4.0,2.0,2.0,13.0,13.0,5.0,1.0,1.0,24.0,0.0,1.0,0.660377358490566,10.0,5.0,53.0,1.0
2.0,2.0,0.8,96.23593445549666,93.7570648279722,5.0,5.0,65.19367371054555,59.19367371054555,20.63028259311889,3.739434813762223,2.0,146.21830444128668,0.6943006411557692,19.39434813762223,0.5650481584306808,16.848587034405558,20.63028259311889,198.76406554450335,5.3697174068811115
2.0,2.0,0.6473469890263144,123.97256664469488,98.82514313854736,6.41257156927368,6.41257156927368,49.538287262010485,48.71314412346312,48.39885489162111,6.58742843072632,2.0,182.51085390670536,0.9696834542803118,8.237714707821041,0.6202289149410589,27.9371421536316,46.57371175307375,246.08456565977912,6.825143138547361
2.0,2.0,0.666666666666667,79.0,16.0,3.0,3.0,22.0,20.0,5.0,4.0,2.0,36.0,1.5,2.0,0.746031746031746,6.0,5.0,63.0,2.0
2.0,2.0,0.75,235.0,237.0,4.0,4.0,101.0,101.0,49.0,27.0,1.0,240.0,0.159090909090909,4.0,0.980891719745223,51.0,49.0,314.0,3.0
2.0,2.0,0.666666666666667,181.0,180.0,12.0,12.0,64.0,60.0,48.0,18.0,2.0,202.0,0.954545454545455,45.0,0.56640625,24.0,41.0,256.0,10.0
1.0,1.0,1.0,18.0,18.0,2.0,2.0,7.0,7.0,4.0,0.0,1.0,17.0,0.0,1.0,1.0,7.0,4.0,46.0,1.0
1.0,1.0,1.0,24.0,30.0,4.0,4.0,64.0,64.0,48.0,11.0,2.0,204.0,0.807692307692308,102.0,0.876712328767123,38.0,48.0,292.0,13.0
1.0,1.0,1.0,37.0,40.0,4.0,4.0,55.0,52.0,22.0,8.0,3.0,152.0,1.3,6.0,0.771573604060914,25.0,20.0,197.0,4.0
2.0,2.0,0.5236457825625296,26.567498781500703,34.85124817225106,3.8581253046248234,3.8581253046248234,19.993122867626237,19.993122867626237,6.858125304624823,3.709373476875884,1.1418746953751768,55.57437591387447,0.3927343369218971,2.2837493907503537,0.6251866485546752,11.128120430627652,6.858125304624823,88.27687225837659,2.1418746953751766
2.0,2.0,0.666666666666667,15.0,27.0,3.0,3.0,8.0,8.0,2.0,1.0,1.0,14.0,0.0,1.0,0.522727272727273,6.0,2.0,44.0,1.0
1.3929273915702334,1.3929273915702334,0.9214145216859534,66.00196696396654,65.2514752229749,2.571709566280933,2.571709566280933,67.9273069517358,59.49901651801673,18.1787821747107,10.4636534758679,2.0,168.212178252893,0.6162913600550983,17.430257397685597,0.6547416002416978,38.21217825289301,18.1787821747107,253.28093737322413,4.785854783140467
2.0,2.0,0.8,56.0,52.0,5.0,5.0,19.0,17.0,17.0,1.0,3.0,80.0,1.0,16.0,0.48951048951049,17.0,16.0,143.0,7.0
1.0,1.0,1.0,23.0,22.0,2.0,2.0,5.0,5.0,1.0,2.0,1.0,6.0,0.0,1.0,0.564102564102564,3.0,1.0,39.0,1.0
2.0,2.0,0.666666666666667,20.0,20.0,3.0,3.0,15.0,16.0,1.0,2.0,1.0,32.0,0.0,1.0,0.967741935483871,7.0,1.0,62.0,1.0
1.0,1.0,1.0,5.0,4.0,2.0,2.0,22.0,22.0,7.0,4.0,1.0,42.0,0.0,1.0,0.953846153846154,27.0,7.0,130.0,1.0
1.217628526696962,1.217628526696962,0.9455928683257596,75.51794357284861,83.51794357284861,2.435257053393924,2.435257053393924,95.3112272742119,88.05225548778759,66.56474294660607,4.564742946606076,1.782371473303038,274.26988401448455,0.4969024843914453,17.840083075120756,0.7969603712951341,60.8291708470605,62.78237147330304,416.04134325972734,6.870514106787848
1.682959088682762,1.682959088682762,0.7723469704390795,16.121531847124093,15.121531847124093,3.0,3.0,25.048877266048287,23.68295908868276,3.317040911317238,1.2681636452689515,2.365918177365524,36.95112273395171,0.6829590886827621,3.0488772660482866,0.6784269928014858,5.634081822634476,3.317040911317238,65.0,2.365918177365524
2.0,2.0,0.833333333333333,60.0,58.0,6.0,6.0,40.0,41.0,7.0,11.0,1.0,100.0,0.0,1.0,0.5,21.0,7.0,146.0,1.0
1.0,1.0,1.0,9.0,7.0,3.0,3.0,40.0,39.0,13.0,4.0,1.0,83.0,0.333333333333333,4.0,0.739837398373984,19.0,13.0,123.0,3.0
1.0,1.0,1.0,56.0,54.0,4.0,4.0,25.0,25.0,25.0,0.0,2.0,89.0,0.823529411764706,3.0,0.492753623188406,20.0,25.0,138.0,3.0
1.0,1.0,1.0,103.0,0.0,1.0,1.0,31.0,31.0,10.0,2.0,2.0,68.0,1.625,13.0,1.0,19.0,10.0,103.0,6.0
