Added_lines,COMM,Del_lines,ADEV,CountInput_Mean,OWN_COMMIT,MAJOR_COMMIT,CountClassCoupled,MaxNesting_Mean,DDEV,CountPath_Mean,CountOutput_Mean,CountPath_Max,CountStmtExe,AvgLineCode,MaxNesting_Max,AvgLineComment,CountInput_Max,AvgLine,CountDeclMethodPrivate
0,0,0,0,2.4375,0.0,0,0,0.166666666666667,0,1.0625,1.6875,2,18,3,1,0,4,3,0
721,4,137,4,2.554049586776858,0.8181818181818179,1,32,0.4923054622762304,1,1.8776859504132233,2.543140495867769,36,115,4,2,0,25,4,0
326,4,152,4,12.472072072072075,0.6666666666666675,2,6,2.5106685633001415,2,236.2018018018018,14.51891891891892,683,98,56,3,3,22,65,0
95,3,4,3,5.0,0.6666666666666672,2,15,3.0,2,28.0,16.0,28,18,44,3,0,5,53,0
31,3,12,3,3.6447916666666687,0.9479166666666669,1,5,1.145369433198379,1,63.56666666666668,6.340624999999998,616,91,16,3,14,10,31,0
0,0,0,0,1.0,0.0,0,0,0.0,0,1.0,1.6666666666666703,1,3,3,0,0,2,3,0
0,0,0,0,0.3963963963963964,0.0,0,0,0.0495495495495495,0,0.9999999999999998,0.4009009009009009,0,0,1,0,0,0,1,0
78,4,76,4,3.1631578947368366,0.7416666666666665,2,6,0.4806666666666669,2,1.5894736842105233,2.307017543859649,6,45,5,2,2,8,8,1
1,1,3,1,1.0677966101694902,1.0,1,7,0.158730158730159,1,1.1355932203389791,2.118644067796609,2,112,5,1,0,33,5,1
26,2,12,2,5.0,1.0,1,1,2.0,1,57.0,9.199999999999992,240,70,23,3,16,8,42,0
0,0,0,0,1.0,0.0,0,0,0.0,0,1.0,1.0,1,0,1,0,4,1,5,0
0,0,0,0,3.36825396825397,0.0,0,1,1.2129870129870128,0,2.460317460317461,3.7206349206349247,7,32,8,2,4,5,12,0
0,0,0,0,0.333333333333333,0.0,0,1,0.0,0,1.0,4.6666666666666705,1,5,4,0,1,1,5,0
0,0,0,0,0.0,0.0,0,0,0.0,0,1.0,0.5454545454545454,1,0,1,0,0,0,1,0
0,0,0,0,1.3227272727272734,0.0,0,1,0.2626262626262624,0,1.3545454545454554,1.8272727272727272,2,10,5,0,0,2,5,0
138,5,34,5,2.3333333333333286,0.5999999999999996,2,1,0.6206896551724139,2,2.8888888888888906,2.92592592592593,17,138,9,3,4,10,14,4
0,0,0,0,4.730769230769229,0.0,0,13,0.75,0,2.07692307692308,2.84615384615385,9,72,5,2,2,14,9,1
34,2,10,2,3.080246913580249,0.1481481481481479,1,7,1.8497474747474745,1,44.50925925925924,7.333333333333326,437,111,18,4,0,6,22,4
0,0,0,0,8.0,0.0,0,17,1.0,0,2.0,25.0,2,18,48,1,3,8,60,0
438,8,123,8,2.1351351351351355,0.4787644787644786,3,1,0.6086086086086088,3,1.5868725868725866,3.1606177606177597,4,34,4,2,3,12,8,2
0,0,0,0,21.25,0.0,0,3,0.5,0,1.25,2.5,2,5,3,1,2,50,5,0
0,0,0,0,1.5,0.0,0,2,0.0,0,1.0,1.5,1,2,3,0,3,2,6,0
22,1,0,1,0.0,1.0,1,0,0.0,1,1.0,1.72,1,1,3,0,3,0,5,0
5,0,7,0,1.4166666666666643,0.4999999999999999,0,1,0.1875,0,1.0833333333333353,2.3333333333333353,1,8,3,0,1,3,5,0
164,3,47,3,2.735135135135133,0.8756756756756758,1,10,0.9355914355914348,1,3.1702702702702696,3.9837837837837786,19,96,7,3,0,6,8,3
2,1,2,1,3.66666666666667,1.0,1,0,1.25,1,27.16666666666669,4.0,144,46,21,2,9,7,35,0
6,1,9,1,2.704931972789114,1.0,0,3,0.3294460641399419,0,1.5650510204081631,2.3618197278911537,5,47,4,1,1,8,6,2
0,0,0,0,3.1806122448979575,0.0,0,2,0.0,0,1.0,1.7020408163265313,0,4,2,0,0,5,2,0
3,0,5,0,1.9072836801752484,0.8072289156626506,0,4,0.9395538196743008,0,2.081927710843374,3.2116648411829143,6,36,6,2,0,4,6,0
0,0,0,0,3.279441707717564,0.1586206896551724,0,2,0.1919211822660101,0,1.1004597701149426,2.712725779967155,1,8,3,0,0,6,4,0
0,0,0,0,2.0,0.0,0,1,0.0,0,1.0,2.0,1,2,5,0,0,2,5,0
0,0,0,0,2.2873563218390816,0.0,0,2,0.3724137931034483,0,1.206896551724135,3.0965517241379317,1,10,7,0,2,4,10,0
4,1,4,1,4.333333333333329,1.0,1,4,1.2727272727272698,1,5.70833333333333,5.0416666666666705,53,193,11,5,1,16,14,4
0,0,0,0,1.625,0.0,0,11,0.609375,0,1.6964285714285696,2.9821428571428608,10,133,7,4,0,11,8,2
248,2,1,2,2.0,1.0,1,3,0.2999999999999998,1,1.125,15.625,2,131,22,1,0,4,25,2
17,8,15,8,4.857142857142861,0.5,3,7,1.75,3,12.428571428571402,7.571428571428571,120,132,21,4,4,10,28,11
2,1,2,1,2.8353174603174596,0.5833333333333333,0,1,0.5650252525252523,0,1.226851851851848,2.833664021164018,3,12,3,2,0,7,4,1
0,0,0,0,6.916666666666666,0.0,0,3,1.125,0,2.3333333333333286,4.41666666666667,5,63,9,3,0,14,10,0
2,1,2,1,6.400000000000002,1.0,1,9,1.125,1,3.0,5.5,9,142,11,2,1,12,12,0
57,4,57,4,4.0,1.0,1,18,0.4166666666666669,1,4.264705882352942,2.705882352941181,96,88,6,3,0,19,6,1
6,4,5,4,2.304444444444448,0.5866666666666666,2,6,0.525457875457875,2,1.5411111111111149,3.921111111111116,4,74,8,2,0,8,8,5
0,0,0,0,5.0,0.0,0,2,0.0,0,1.0,4.5,1,2,3,0,0,10,3,0
156,10,46,10,1.0249999999999997,0.6,3,7,0.2380952380952381,3,3.150000000000001,1.9500000000000015,84,66,3,3,1,7,3,0
12,2,2,2,0.9090909090909088,0.5,2,3,0.0,2,1.0,1.4545454545454497,1,12,1,0,0,4,1,0
9,1,3,1,1.906052963430013,0.2295081967213116,0,3,0.358194957311193,0,1.6523003701745094,2.4215311394052823,12,64,4,2,2,7,7,0
408,14,177,14,6.3684065934065925,0.584874260355029,2,9,1.5994983277591972,2,3.465109890109892,5.3228021978022015,12,133,11,3,1,31,14,8
0,0,0,0,2.666666666666671,0.0,0,3,1.0,0,1.66666666666667,3.3333333333333295,3,7,9,2,0,5,9,0
26,2,5,2,2.320556826849731,0.2739130434782607,0,5,0.9771739130434788,0,8.268115942028984,3.918954996186118,118,84,9,3,6,6,16,4
60,2,1,2,2.5714285714285756,1.0,1,5,0.3000000000000004,1,1.2857142857142916,2.5714285714285756,2,11,7,1,0,5,7,0
9,1,0,1,0.6086956521739131,0.8369565217391304,1,0,0.3451086956521739,1,1.2282608695652173,1.0923913043478262,1,1,2,0,0,0,2,0
0,0,0,0,2.4099099099099126,0.0,0,2,1.6554054054054057,0,10.076576576576574,7.031531531531531,22,24,14,3,0,4,20,0
0,0,0,0,0.5882352941176469,0.0,0,2,0.0,0,1.0,0.9411764705882352,1,13,3,0,0,7,3,0
46,1,0,1,1.142857142857143,0.6623376623376623,1,1,0.2857142857142857,1,1.1428571428571428,4.3474025974025965,1,5,10,0,3,1,11,0
0,0,0,0,2.210317460317459,0.1798941798941799,0,1,0.6285714285714283,0,1.3597883597883602,3.4448853615520276,1,4,4,1,0,3,5,0
2,1,1,1,3.22222222222222,1.0,1,5,0.0,1,1.0,2.0,1,12,4,0,0,6,4,0
12,1,11,1,3.932620320855616,0.2818181818181817,1,1,0.0606060606060605,1,1.0,1.0035650623885934,1,1,1,1,4,10,5,0
14,3,6,3,6.5294117647058805,0.333333333333333,3,12,0.5,3,1.7058823529411804,2.50980392156863,12,126,5,3,1,76,7,6
360,5,39,5,5.111711711711714,1.0,1,24,1.5498225498225502,1,3.246846846846851,7.425225225225223,8,46,15,2,6,11,23,5
0,0,0,0,2.6196373286156596,0.0,0,4,0.33,0,1.2870411322423705,3.4334365325077414,3,47,5,1,0,13,6,0
14,1,4,1,1.3999999999999997,0.6666666666666665,1,3,1.1895424836601327,1,3.184615384615383,3.871794871794873,15,45,8,2,4,3,13,0
50,3,15,3,2.976470588235295,0.5294117647058824,1,0,1.478991596638655,1,2.9647058823529413,5.4,4,14,11,2,4,3,16,0
0,0,0,0,27.5555555555556,0.0,0,3,1.0,0,4.111111111111109,4.555555555555557,12,57,35,2,0,216,36,4
1,0,1,0,4.299533799533801,0.4242424242424243,0,1,0.6141414141414138,0,2.0936771561771557,2.522144522144522,5,46,5,2,3,8,10,0
0,0,0,0,4.115384615384611,0.0,0,3,0.1428571428571429,0,1.0769230769230802,2.07692307692308,2,39,4,1,3,17,8,1
0,0,0,0,2.175,0.0,0,1,0.4917582417582417,0,1.2442307692307693,2.6634615384615374,2,8,4,1,2,3,6,0
89,4,55,4,1.5,1.0,1,0,0.4285714285714288,1,1.25,2.0,2,10,5,1,0,3,5,0
3,1,3,1,5.0,1.0,1,31,0.3448275862068968,1,1.333333333333329,2.66666666666667,6,59,4,2,0,35,4,0
272,4,265,4,2.8203856749311287,0.7402597402597403,2,9,1.4117647058823526,2,2.0099173553718996,4.937741046831956,3,42,8,4,0,5,8,0
10,2,0,2,0.714285714285714,1.0,1,2,0.0,1,1.0,1.0,1,0,1,0,0,2,1,0
0,0,0,0,0.1432098765432098,0.0,0,2,0.0,0,1.0,0.975308641975308,1,0,1,0,0,2,1,0
0,0,0,0,7.0,0.0,0,5,0.75,0,2.5,9.0,4,14,16,1,0,8,16,0
0,0,0,0,0.5,0.0,0,0,0.0,0,1.0,1.0,1,4,3,0,0,1,3,0
91,4,9,4,6.2,0.75,2,9,0.176470588235294,2,1.06666666666667,4.26666666666667,2,57,6,1,0,14,6,6
204,6,36,6,3.9019607843137303,0.6666666666666672,2,10,0.568965517241379,2,1.9803921568627496,3.4901960784313686,12,141,7,3,3,13,10,9
2,0,0,0,7.416666666666666,0.3333333333333333,0,0,0.5363636363636366,0,1.4583333333333333,2.0416666666666665,2,15,4,1,3,31,8,0
408,11,149,11,3.57534246575342,0.7272727272727271,2,10,0.649350649350649,2,15.1917808219178,3.0958904109589,988,246,7,3,4,14,12,7
6,2,6,2,3.200000000000001,0.5,2,6,0.9230769230769228,2,2.35,3.950000000000001,11,85,8,5,0,14,8,2
0,0,0,0,2.664062499999999,0.1484374999999999,0,0,0.0,0,1.0,2.281249999999999,1,1,3,0,0,2,3,0
68,7,28,7,4.964558169103623,0.6494490358126727,2,6,0.7084790209790208,2,1.5655594405594428,3.0481563890654777,4,58,5,3,0,22,6,0
3,1,3,1,3.485714285714289,1.0,1,3,0.65,1,3.5999999999999996,3.5999999999999996,72,122,7,3,3,12,12,8
176,6,34,6,3.302222222222224,0.5400000000000001,2,2,0.9623931623931622,2,1.9955555555555569,3.426666666666666,7,53,6,4,0,8,6,0
0,0,0,0,1.8701183431952657,0.1923076923076923,0,3,0.7720352564102564,0,2.033431952662725,2.9097633136094636,3,74,3,1,2,26,6,1
0,0,0,0,4.083333333333329,0.0,0,1,1.4230769230769202,0,2.916666666666671,4.375,9,111,10,3,2,13,13,2
0,0,0,0,1.666666666666671,0.0,0,1,0.0,0,1.0,2.0,1,3,3,0,0,3,3,0
27,1,0,1,28.0,1.0,1,2,0.75,1,2.5,1.0,4,6,6,1,0,55,6,0
1,0,2,0,2.579999999999996,0.4499999999999999,0,2,0.314285714285714,0,1.2199999999999993,2.1900000000000013,1,8,3,0,0,4,3,0
130,5,13,5,12.567741935483877,1.0,1,2,0.0,1,1.0,1.9193548387096773,1,7,3,0,0,58,3,0
0,0,0,0,1.9029914529914516,0.0,0,6,0.8350839964633071,0,2.200854700854702,3.481623931623933,10,66,8,2,0,5,9,1
0,0,0,0,4.626122448979592,0.0,0,4,0.6212585034013606,0,1.3821088435374147,3.8430612244897953,2,20,5,1,0,10,5,0
213,4,71,4,1.125,1.0,1,5,0.0,1,1.0,4.125,1,12,5,0,0,2,5,0
0,0,0,0,1.5,0.0,0,2,0.0,0,1.0,1.5,1,2,3,0,3,2,6,0
0,0,0,0,1.3333333333333288,0.0,0,2,0.0,0,1.0,3.3333333333333286,1,7,5,0,1,3,8,0
0,0,0,0,2.806797853309481,0.0,0,3,0.4059018956419777,0,1.457960644007158,2.3237924865831867,5,35,5,1,3,7,9,0
59,5,36,5,6.597662444650388,0.575301204819277,2,11,0.961020552799432,2,5.528328699413042,3.6077129028936263,37,74,8,2,3,18,13,2
13,0,14,0,1.582066869300912,0.4893617021276594,0,1,0.2995647969052222,0,1.845592705167173,3.55258358662614,8,65,7,1,0,6,8,0
0,0,0,0,1.2352941176470604,0.0,0,5,0.4722222222222219,0,1.4411764705882395,3.0,2,96,6,1,3,2,9,0
0,0,0,0,4.0,0.0,0,0,0.5999999999999999,0,1.33333333333333,2.0,2,7,6,1,0,6,6,1
36,1,0,1,1.84045584045584,1.0,0,0,0.3846153846153846,0,1.008547008547009,1.6638176638176638,1,2,4,0,0,2,4,0
0,0,0,0,4.03030303030303,0.9545454545454546,0,1,0.9500811688311686,0,2.407713498622586,7.278581267217625,5,80,11,2,0,13,12,3
0,0,1,0,1.875,0.5,0,4,0.527777777777777,0,1.7604166666666643,2.041666666666664,9,45,4,2,0,6,4,0
0,0,0,0,0.0,0.0,0,0,0.0,0,1.0,0.0555555555555555,1,0,1,0,0,0,1,0
58,2,58,2,1.0,0.5,2,2,0.0,2,1.0,0.5745614035087719,1,0,1,0,0,1,1,0
0,0,0,0,0.6384615384615386,0.2884615384615384,0,0,0.0288461538461538,0,0.7961538461538463,0.3634615384615384,0,0,0,0,0,0,0,0
85,1,2,1,3.0833333333333357,0.9285714285714284,1,0,1.1349206349206349,1,3.9047619047619,2.452380952380953,14,32,6,1,0,4,8,4
74,1,0,1,7.5,1.0,1,3,1.6000000000000003,1,7.5,10.0,14,28,21,2,0,12,21,0
0,0,0,0,2.4512195121951215,0.1951219512195122,0,0,0.2560975609756097,0,0.9999999999999996,2.268292682926829,0,1,2,1,0,2,3,0
0,0,0,0,3.375,0.0,0,2,0.0,0,1.0,1.5,1,9,3,0,1,11,4,0
18,2,20,2,4.125,0.5,2,14,0.6999999999999997,2,1.625,7.0,4,37,11,2,1,6,13,4
0,0,0,0,6.714285714285708,0.0,0,1,0.7777777777777781,0,1.42857142857143,3.2857142857142905,3,16,5,2,0,25,5,0
0,0,0,0,7.133333333333332,0.0,0,2,1.0,0,2.0,8.266666666666666,2,6,19,1,0,7,21,0
0,0,0,0,2.86937229437229,0.0,0,1,0.0584415584415584,0,1.027272727272727,2.028571428571428,1,6,3,0,0,5,3,0
4,0,2,0,1.9659090909090904,0.5227272727272727,0,0,0.84375,0,2.227272727272727,3.621212121212123,6,20,7,2,0,5,7,0
0,0,0,0,2.0,0.0,0,1,1.0,0,2.0,4.0,2,4,10,1,1,2,11,0
0,0,0,0,4.0,0.0,0,3,1.0,0,9.0,8.0,9,18,33,1,4,4,42,0
0,0,0,0,2.4454545454545453,0.0,0,0,0.062937062937063,0,1.0,1.5545454545454545,1,14,3,0,0,3,3,0
0,0,0,0,2.3506944444444415,0.0,0,5,1.3263888888888846,0,5.374999999999999,4.04861111111111,23,54,10,3,0,6,11,1
2,1,2,1,5.833333333333329,1.0,1,2,1.444444444444439,1,2.5,4.5,5,30,9,3,0,8,10,1
0,0,0,0,9.0,0.0,0,15,0.4117647058823531,0,1.23076923076923,4.769230769230772,3,32,7,2,0,49,8,0
5,1,3,1,2.618749999999999,1.0,1,12,1.0854700854700885,1,3.581249999999997,4.537499999999996,22,41,8,3,0,14,9,0
22,2,2,2,2.22222222222222,1.0,1,1,0.6363636363636361,1,2.4444444444444406,3.111111111111108,10,30,5,1,2,4,8,3
0,0,0,0,1.5714285714285696,0.0,0,1,0.888888888888889,0,1.5714285714285696,2.2857142857142905,3,14,5,2,0,4,5,0
5,2,5,2,1.7142857142857095,1.0,1,1,0.0,1,1.0,2.7857142857142905,1,13,2,0,0,3,2,1
43,3,7,3,2.121531100478471,0.5757575757575759,2,4,0.4025974025974026,2,1.6698564593301417,2.4287081339712926,7,56,4,1,0,6,5,0
0,0,0,0,3.0,0.0,0,2,2.1428571428571392,0,12.0,3.75,42,26,12,3,4,5,18,0
19,3,19,3,1.7647058823529396,0.6666666666666673,2,1,0.0,2,1.0,2.82352941176471,1,16,3,0,0,3,3,1
142,5,18,5,2.352201257861635,0.7547169811320754,1,5,0.8128182090446235,1,2.6163522012578593,3.374213836477988,10,29,6,2,0,5,6,1
5,1,2,1,14.88194444444444,0.5,0,2,0.4270833333333331,0,1.2013888888888913,2.4166666666666665,2,6,3,1,0,33,3,0
0,0,0,0,4.343749999999998,0.0,0,2,0.0,0,1.0,2.0,1,6,10,0,0,7,10,2
0,0,0,0,2.741379310344826,0.0,0,4,0.6908524904214564,0,1.4913793103448283,3.238505747126436,3,13,4,2,4,4,10,1
1,3,8,3,7.583333333333334,0.333333333333333,3,5,0.357142857142857,3,1.25,2.3333333333333286,2,24,4,1,2,38,6,0
0,0,0,0,0.0,0.0,0,0,0.0384615384615384,0,1.0,1.153846153846154,1,0,3,0,0,0,3,0
0,0,0,0,4.6666666666666705,0.0,0,2,1.2142857142857095,0,3.333333333333329,3.583333333333329,14,90,11,4,0,9,12,1
0,0,0,0,2.2718750000000005,0.3906249999999999,0,1,0.0996093749999999,0,1.1328125,2.485416666666665,1,13,5,0,1,4,7,0
0,0,0,0,0.7903068204025803,0.0,0,1,0.3151774785801713,0,1.1386880333528755,1.8147351964041392,2,24,3,2,0,2,3,0
0,0,0,0,1.2620192307692308,0.0721153846153846,0,0,0.0,0,1.0,1.192307692307692,0,0,1,0,0,1,2,0
0,0,0,0,6.333333333333329,0.0,0,2,0.375,0,1.1666666666666696,1.5,2,8,3,1,0,23,3,0
34,1,0,1,0.0,1.0,1,3,0.0,1,1.0,5.571428571428569,1,56,12,0,0,0,14,0
0,0,0,0,2.0,0.0,0,19,0.0,0,1.0,4.0,1,20,23,0,0,2,23,0
0,0,0,0,2.0,0.0,0,2,0.0,0,1.0,2.0,1,3,6,0,0,2,6,0
0,0,0,0,1.1235955056179765,0.0,0,0,0.0,0,1.0,0.8764044943820224,1,0,1,0,4,1,5,0
1,0,2,0,0.3988919667590028,0.1842105263157894,0,1,0.1228070175438595,0,1.0,1.017359187442292,1,11,2,2,4,4,7,0
0,0,0,0,3.3777523518942285,0.0,0,2,0.3925000830371674,0,1.1430333079074533,1.5273455377574383,3,25,3,3,0,11,3,0
9,1,5,1,5.778571428571423,1.0,1,5,1.0399999999999998,1,1.6119047619047622,1.98869047619048,4,12,4,2,4,22,8,0
0,0,0,0,3.596241830065364,0.0,0,0,1.9323306595365444,0,8.348202614379082,6.489869281045754,22,54,16,3,5,6,23,0
66,3,12,3,3.0909090909090917,0.6666666666666674,2,8,1.25,2,20.545454545454504,3.36363636363636,180,85,13,4,3,6,18,4
0,0,0,0,2.927350427350426,0.0,0,1,0.861111111111111,0,2.1111111111111116,4.286324786324789,6,39,8,2,0,5,8,0
37,3,9,3,1.42857142857143,1.0,1,3,0.75,1,1.42857142857143,3.1428571428571397,4,23,4,3,0,4,4,0
0,0,0,0,2.25,0.0,0,0,2.0,0,4.0,4.5,13,38,13,4,1,5,16,0
0,0,0,0,2.4622807017543873,0.0,0,1,0.0855263157894737,0,1.05701754385965,1.6964598997493745,1,6,3,0,0,3,3,0
62,1,0,1,3.75,1.0,1,1,0.666666666666667,1,1.75,2.5,3,10,7,1,0,10,7,1
6,2,6,2,1.7767320261437918,0.9733333333333332,1,1,0.0,1,1.0,2.065882352941176,1,16,3,0,0,3,3,1
0,0,0,0,0.8,0.0,0,5,0.0,0,1.0,0.0,1,0,1,0,0,1,1,0
171,14,89,14,1.93333333333333,0.6428571428571427,3,7,0.5294117647058821,3,1.1999999999999993,6.133333333333329,4,63,9,3,0,2,10,0
0,0,0,0,2.1103448275862053,0.0,0,0,0.4684729064039416,0,1.2379310344827577,2.3413793103448293,1,5,4,0,0,3,4,0
0,0,0,0,2.5714285714285703,0.0,0,3,1.6666666666666703,0,3.285714285714291,6.142857142857141,8,47,13,3,0,4,13,0
0,0,0,0,0.0166666666666666,0.0,0,2,0.6166666666666666,0,1.8833333333333333,6.8166666666666655,1,7,10,0,0,0,13,0
0,0,0,0,1.8823529411764703,0.0,0,3,0.5263157894736838,0,4.058823529411759,2.352941176470589,52,53,7,3,2,6,10,0
0,0,0,0,6.428571428571427,0.0,0,1,0.0,0,1.0,0.8571428571428574,1,0,1,0,6,11,7,0
0,0,0,0,0.0,0.0,0,1,0.0,0,1.0,0.5,1,1,2,0,0,0,2,0
7,1,0,1,0.7587006079027355,0.8457446808510637,1,1,0.0,1,0.9999999999999996,1.152482269503547,0,0,1,0,0,1,1,0
79,3,41,3,3.612173913043479,0.5478260869565221,2,1,0.5645272601794341,2,2.5547826086956547,2.843478260869568,15,44,5,1,0,10,6,0
0,0,0,0,1.8400000000000016,0.0,0,1,0.4074074074074068,0,1.36,2.3200000000000003,8,40,4,3,0,6,4,0
0,0,0,0,4.2,0.0,0,6,0.7142857142857142,0,1.657142857142857,10.438095238095224,2,37,21,1,0,5,28,0
0,0,0,0,27.5555555555556,0.0,0,3,1.0,0,4.11111111111111,4.55555555555556,12,57,35,2,0,216,36,4
0,0,0,0,1.95652173913043,0.0,0,5,0.2962962962962958,0,1.0869565217391297,1.5652173913043503,2,32,5,1,0,8,5,0
0,0,0,0,2.1904761904761947,0.0,0,0,0.3809523809523811,0,1.31746031746032,2.698412698412697,1,4,4,0,0,2,4,0
0,0,0,0,4.885057471264365,0.0,0,4,0.0620689655172413,0,1.0689655172413794,5.275862068965513,1,35,6,0,0,14,8,0
