COMM,RatioCommentToCode,Added_lines,OWN_LINE,CountLineCodeDecl,ADEV,CountClassCoupled,CountLine,CountSemicolon,DDEV,CountOutput_Max,Del_lines,CountLineCodeExe,CountStmtDecl,CountLineCode,CountLineComment,CountStmt,CountOutput_Mean,CountLineBlank,CountStmtExe
3.0,-0.3049645390070922,-0.11895910780669144,-0.1457956165267954,0.0625,3.0,1.75,-0.23057644110275688,0.16666666666666666,1.0,0.6666666666666666,2.3333333333333335,0.038461538461538464,0.0625,-0.017857142857142856,-0.2894736842105263,0.058823529411764705,1.0606060606060592,-0.4166666666666667,0.05555555555555555
0.0,2.106382978723405,-0.4560099132589839,-0.7619229791335905,-0.5625,0.0,-0.5,-0.5112781954887218,-0.4583333333333333,0.0,-0.6666666666666666,0.0,-0.34615384615384615,-0.5625,-0.4107142857142857,-0.42105263157894735,-0.4411764705882353,-1.2121212121212137,-0.5,-0.3333333333333333
2.0,0.4326241134751775,0.04956629491945477,0.34010482625628974,0.0,2.0,0.0,0.0,-0.041666666666666664,1.0,0.16666666666666666,0.3333333333333333,-0.15384615384615385,0.0,-0.07142857142857142,0.2894736842105263,-0.058823529411764705,0.0,-0.08333333333333333,-0.1111111111111111
2.0,4.2340425531914905,-0.3023543990086741,-1.236067503422965,-0.5625,2.0,0.0,-0.37092731829573933,-0.4583333333333333,1.0,-0.5,1.0,-0.34615384615384615,-0.5625,-0.4107142857142857,-0.02631578947368421,-0.4411764705882353,-0.7575757575757592,-0.5833333333333334,-0.3333333333333333
1.0,-0.2624113475177305,0.0644361833952912,-0.5337276596495953,-0.0625,1.0,-0.5,0.010025062656641603,0.041666666666666664,1.0,0.0,0.3333333333333333,0.11538461538461539,-0.0625,0.125,-0.02631578947368421,0.058823529411764705,-0.15151515151515463,0.08333333333333333,0.16666666666666666
0.0,0.5815602836879434,-0.29739776951672864,-0.4855991922675153,-0.3125,0.0,0.25,-0.3609022556390977,-0.25,0.0,0.5,0.0,-0.23076923076923078,-0.3125,-0.2857142857142857,-0.2894736842105263,-0.2647058823529412,1.9696969696969686,-0.25,-0.2222222222222222
0.0,0.9361702127659577,-0.40644361833952913,-0.11614242795213724,-0.5,0.0,-0.5,-0.46115288220551376,-0.4583333333333333,0.0,-0.5,0.0,-0.3076923076923077,-0.5,-0.35714285714285715,-0.42105263157894735,-0.4117647058823529,-0.7575757575757592,-0.3333333333333333,-0.3333333333333333
1.0,-0.15602836879432624,0.7434944237918215,-0.9754436270656597,0.9375,1.0,1.5,0.6917293233082706,0.7083333333333334,1.0,0.8333333333333334,0.6666666666666666,0.7692307692307693,0.9375,0.6071428571428571,0.9736842105263158,0.5882352941176471,1.0606060606060592,0.3333333333333333,0.2777777777777778
24.0,-0.5673758865248227,11.876084262701363,-1.0860635558882732,9.625,24.0,6.75,9.553884711779448,9.333333333333334,7.0,3.1666666666666665,119.66666666666667,10.538461538461538,8.9375,9.821428571428571,8.552631578947368,9.264705882352942,1.586174242424241,7.0,9.555555555555555
0.0,1.3829787234042556,-0.37670384138785623,0.7670417290552617,-0.5,0.0,-0.5,-0.43107769423558895,-0.4583333333333333,0.0,-0.5,0.0,-0.34615384615384615,-0.5,-0.35714285714285715,-0.2894736842105263,-0.4117647058823529,-0.7575757575757592,-0.5,-0.3333333333333333
0.0,0.5248226950354611,-0.31722428748451054,-0.40501199106961305,-0.375,0.0,-0.25,-0.37092731829573933,-0.2916666666666667,0.0,0.0,0.0,-0.23076923076923078,-0.375,-0.2857142857142857,-0.3157894736842105,-0.29411764705882354,0.6060606060606046,-0.25,-0.2222222222222222
0.0,0.7588652482269506,-0.3667905824039653,-0.251922817741364,-0.4375,0.0,-0.5,-0.42105263157894735,-0.375,0.0,-0.3333333333333333,0.0,-0.2692307692307692,-0.4375,-0.32142857142857145,-0.34210526315789475,-0.35294117647058826,-0.3030303030303046,-0.4166666666666667,-0.2777777777777778
3.0,-0.7588652482269505,0.1982651796778191,0.912314019421073,1.1875,3.0,1.75,0.3007518796992481,1.0833333333333333,1.0,1.0,3.0,1.0769230769230769,1.25,0.875,-0.2631578947368421,0.8529411764705882,0.7575757575757548,-0.25,0.5
1.0,-0.11347517730496451,0.9268897149938042,-0.35072420583150515,0.4375,1.0,-0.25,0.8721804511278195,0.4583333333333333,0.0,0.8333333333333334,1.0,0.5769230769230769,0.4375,0.6785714285714286,1.2105263157894737,0.5588235294117647,0.10101010101010006,0.75,0.6666666666666666
0.0,3.1134751773049656,0.07930607187112763,-0.8483022807914994,-0.125,0.0,0.0,0.020050125313283207,-0.16666666666666666,0.0,-0.5,0.0,-0.34615384615384615,-0.125,-0.30357142857142855,0.6842105263157895,-0.23529411764705882,-0.9848484848484865,-0.08333333333333333,-0.3333333333333333
0.0,0.6241134751773052,-0.14869888475836432,0.38071322060991963,-0.25,0.0,0.0,-0.20050125313283207,-0.25,0.0,-0.3333333333333333,0.0,-0.23076923076923078,-0.25,-0.21428571428571427,-0.02631578947368421,-0.23529411764705882,-0.3030303030303046,-0.08333333333333333,-0.2222222222222222
0.0,-0.5177304964539008,0.5749690210656754,-0.8015101097453747,0.5625,0.0,1.25,0.531328320802005,0.3333333333333333,0.0,0.5,0.0,0.7692307692307693,0.375,0.7678571428571429,0.3157894736842105,0.5588235294117647,1.0606060606060592,0.3333333333333333,0.7222222222222222
0.0,-0.14893617021276595,-0.29739776951672864,0.09194241631744132,-0.125,0.0,0.5,-0.3508771929824561,-0.041666666666666664,0.0,0.5,0.0,-0.11538461538461539,-0.125,-0.17857142857142858,-0.42105263157894735,-0.11764705882352941,1.9696969696969686,-0.25,-0.1111111111111111
0.0,0.0851063829787235,-0.18835192069392812,0.04424366739412897,-0.1875,0.0,-0.25,-0.24060150375939848,-0.20833333333333334,0.0,-0.3333333333333333,0.0,-0.19230769230769232,-0.1875,-0.14285714285714285,-0.18421052631578946,-0.17647058823529413,-0.4545454545454546,-0.25,-0.16666666666666666
4.0,-0.7446808510638299,0.4114002478314746,0.254216275366755,0.6875,4.0,3.25,0.3308270676691729,1.2083333333333333,3.0,3.1666666666666665,2.3333333333333335,1.3846153846153846,0.5625,0.7678571428571429,-0.2894736842105263,0.8529411764705882,4.469696969696969,0.5833333333333334,1.1111111111111112
1.0,3.2411347517730507,-0.03469640644361834,-1.1671832229872594,-0.3125,1.0,-0.25,-0.12030075187969924,-0.3333333333333333,1.0,-0.5,4.333333333333333,-0.34615384615384615,-0.375,-0.3392857142857143,0.42105263157894735,-0.35294117647058826,-0.7575757575757592,-0.25,-0.3333333333333333
2.0,-0.7872340425531915,1.3432465923172243,0.8283770511877321,1.9375,2.0,0.75,1.2932330827067668,2.0833333333333335,1.0,1.3333333333333333,1.0,2.0384615384615383,2.0625,1.9285714285714286,0.15789473684210525,2.088235294117647,1.1969696969696955,1.75,2.111111111111111
0.0,0.15602836879432624,-0.11895910780669144,-1.186899716977819,-0.1875,0.0,-0.5,-0.18045112781954886,-0.16666666666666666,0.0,-0.16666666666666666,0.0,-0.07692307692307693,-0.1875,-0.14285714285714285,-0.13157894736842105,-0.14705882352941177,-0.3030303030303046,0.08333333333333333,-0.1111111111111111
1.0,-0.2978723404255319,2.681536555142503,-0.9416199491927308,2.625,1.0,1.0,2.6165413533834587,2.25,1.0,0.5,3.0,1.6538461538461537,2.8125,2.232142857142857,3.0526315789473686,2.235294117647059,0.03293807641633643,2.1666666666666665,1.7222222222222223
1.0,-0.3829787234042554,1.1499380421313508,-0.376731054820351,0.5,1.0,-0.5,1.06265664160401,0.875,1.0,0.0,0.0,1.0384615384615385,0.75,1.1428571428571428,1.1578947368421053,1.1470588235294117,-0.16666666666666832,0.3333333333333333,1.5
0.0,0.22695035460992918,0.07930607187112763,-1.0048647650464593,0.125,0.0,0.75,0.03007518796992481,0.0,0.0,-0.16666666666666666,0.0,-0.11538461538461539,0.125,0.0,0.2894736842105263,0.0,-0.07575757575757731,-0.16666666666666666,-0.1111111111111111
1.0,-0.11347517730496451,0.27261462205700127,-0.23653437356525206,0.375,1.0,1.0,0.19047619047619047,0.16666666666666666,1.0,0.8333333333333334,0.6666666666666666,0.2692307692307692,0.1875,0.21428571428571427,0.34210526315789475,0.14705882352941177,0.7575757575757548,0.0,0.1111111111111111
1.0,0.15602836879432624,-0.1734820322180917,0.8594648172000815,0.125,1.0,0.0,-0.23057644110275688,-0.041666666666666664,1.0,0.0,0.3333333333333333,-0.11538461538461539,0.0625,-0.19642857142857142,-0.2631578947368421,-0.11764705882352941,0.6060606060606046,0.3333333333333333,-0.2777777777777778
1.0,-0.4822695035460994,1.2490706319702602,-0.4702078549828888,1.5625,1.0,1.5,1.162907268170426,1.1666666666666667,1.0,1.8333333333333333,2.6666666666666665,1.1538461538461537,1.125,1.2857142857142858,0.9736842105263158,1.1470588235294117,0.7070707070707044,1.0833333333333333,1.1666666666666667
0.0,-0.7375886524822697,2.4684014869888475,0.5692163845230657,1.3125,0.0,-0.25,2.4461152882205512,2.1666666666666665,0.0,0.5,0.0,2.9615384615384617,2.375,3.107142857142857,1.0789473684210527,2.5294117647058822,-0.3181818181818183,2.9166666666666665,2.6666666666666665
0.0,0.7588652482269506,-0.3667905824039653,-0.251922817741364,-0.4375,0.0,-0.5,-0.42105263157894735,-0.375,0.0,-0.3333333333333333,0.0,-0.2692307692307692,-0.4375,-0.32142857142857145,-0.34210526315789475,-0.35294117647058826,-0.3030303030303046,-0.4166666666666667,-0.2777777777777778
-1.0,1.9787234042553197,-0.5006195786864932,1.0304475302679947,-0.5,-1.0,-0.25,-0.3107769423558897,-0.4166666666666667,-1.0,-0.16666666666666666,0.0,-0.3076923076923077,-0.5,-0.3392857142857143,0.0,-0.38235294117647056,-0.3030303030303046,-0.5,-0.2777777777777778
0.0,0.8794326241134753,-0.38661710037174724,-0.32316561485299633,-0.4375,0.0,-0.5,-0.44110275689223055,-0.4166666666666667,0.0,-0.5,0.0,-0.3076923076923077,-0.4375,-0.3392857142857143,-0.3684210526315789,-0.38235294117647056,-0.7575757575757592,-0.4166666666666667,-0.3333333333333333
1.0,-0.4609929078014185,0.22304832713754646,-0.8984512015294162,0.125,1.0,0.25,0.16040100250626566,0.20833333333333334,0.0,1.0,1.0,0.34615384615384615,0.125,0.32142857142857145,-0.05263157894736842,0.23529411764705882,1.666666666666664,0.5,0.3333333333333333
0.0,-0.007092198581560291,-0.2379182156133829,-1.0716340598022496,-0.125,0.0,0.0,-0.3007518796992481,-0.25,0.0,-0.16666666666666666,0.0,-0.038461538461538464,-0.25,-0.16071428571428573,-0.2894736842105263,-0.23529411764705882,-0.07575757575757731,-0.3333333333333333,-0.2222222222222222
-1.0,-0.22695035460992902,-0.33209417596034696,1.0304475302679947,0.0625,-1.0,1.0,0.03007518796992481,0.20833333333333334,-1.0,0.0,0.0,0.19230769230769232,0.125,0.125,0.02631578947368421,0.14705882352941177,0.15151515151515,0.08333333333333333,0.16666666666666666
-1.0,1.113475177304965,-0.5700123915737298,-1.0115745858002432,-0.5,-1.0,-0.25,-0.46115288220551376,-0.4166666666666667,-1.0,-0.16666666666666666,0.0,-0.3076923076923077,-0.5,-0.35714285714285715,-0.3684210526315789,-0.38235294117647056,0.15151515151515,-0.5,-0.2777777777777778
2.0,3.0921985815602846,0.3271375464684015,0.41165294964125787,0.0,2.0,0.25,0.2506265664160401,-0.08333333333333333,2.0,-0.5,2.0,-0.3076923076923077,0.0,-0.25,1.131578947368421,-0.17647058823529413,-0.7575757575757592,0.16666666666666666,-0.3333333333333333
0.0,0.13475177304964553,0.644361833952912,0.3575084238364174,0.25,0.0,-0.25,0.6015037593984962,0.2916666666666667,0.0,0.5,0.0,0.19230769230769232,0.25,0.3392857142857143,1.0,0.3235294117647059,0.08658008658008629,0.75,0.3888888888888889
-1.0,0.021276595744680875,-0.40148698884758366,-0.3349361639410046,-0.0625,-1.0,0.25,-0.11027568922305764,-0.16666666666666666,-1.0,-0.16666666666666666,0.0,-0.15384615384615385,-0.1875,-0.03571428571428571,0.0,-0.11764705882352941,-0.15151515151515463,-0.25,-0.05555555555555555
0.0,1.418439716312057,-0.40644361833952913,-0.9760848966172363,-0.5,0.0,-0.5,-0.47117794486215536,-0.4583333333333333,0.0,-0.5,0.0,-0.34615384615384615,-0.5,-0.375,-0.3684210526315789,-0.4117647058823529,-0.7575757575757592,-0.5,-0.3333333333333333
0.0,0.4609929078014186,-0.33705080545229243,0.07961683320739776,-0.375,0.0,-0.25,-0.39097744360902253,-0.2916666666666667,0.0,0.0,0.0,-0.23076923076923078,-0.375,-0.2857142857142857,-0.34210526315789475,-0.29411764705882354,0.6060606060606046,-0.3333333333333333,-0.2222222222222222
1.0,-0.3546099290780142,0.6344485749690211,-0.3349361639410046,0.9375,1.0,2.5,0.5714285714285714,1.2083333333333333,1.0,1.6666666666666667,0.6666666666666666,0.7692307692307693,1.0625,0.5892857142857143,0.5,0.9705882352941176,0.08658008658008629,0.9166666666666666,0.8888888888888888
0.0,2.3900709219858163,-0.44609665427509293,-0.8104663470965529,-0.5625,0.0,-0.5,-0.5012531328320802,-0.4583333333333333,0.0,-0.6666666666666666,0.0,-0.34615384615384615,-0.5625,-0.4107142857142857,-0.3684210526315789,-0.4411764705882353,-1.2121212121212137,-0.5833333333333334,-0.3333333333333333
1.0,0.198581560283688,0.550185873605948,-0.7438269307213641,0.125,1.0,0.75,0.5012531328320802,0.16666666666666666,1.0,0.16666666666666666,1.0,0.19230769230769232,0.125,0.30357142857142855,1.0263157894736843,0.17647058823529413,0.26515151515151364,0.08333333333333333,0.2222222222222222
4.0,-0.4751773049645391,2.473358116480793,-1.3622866041015624,2.25,4.0,1.25,2.536340852130326,2.5,4.0,1.6666666666666667,1.0,2.3461538461538463,2.4375,2.5535714285714284,2.4210526315789473,2.5294117647058822,0.5103668261563,2.0,2.611111111111111
2.0,-0.6312056737588653,1.6456009913258984,0.35694245318340356,1.8125,2.0,4.75,1.6641604010025062,2.2916666666666665,1.0,3.6666666666666665,1.3333333333333333,2.4615384615384617,1.875,1.8392857142857142,0.868421052631579,1.8823529411764706,0.7070707070707044,3.0,1.8888888888888888
0.0,-0.05673758865248218,0.218091697645601,0.39410980431420906,0.0625,0.0,-0.25,0.17042606516290726,-0.125,0.0,-0.5,0.0,-0.038461538461538464,0.0625,0.16071428571428573,0.3157894736842105,0.029411764705882353,-0.8874458874458893,0.16666666666666666,0.0
0.0,-0.2340425531914893,0.6146220570012392,-0.7717352264478337,0.1875,0.0,0.0,0.5714285714285714,0.125,0.0,0.0,0.0,0.3076923076923077,0.1875,0.5535714285714286,0.7105263157894737,0.3235294117647059,-0.18939393939394097,0.4166666666666667,0.4444444444444444
2.0,0.0,0.9467162329615861,0.4488952160678667,1.0,2.0,1.25,0.8220551378446115,0.6666666666666666,2.0,0.16666666666666666,3.3333333333333335,0.5,1.0,0.5357142857142857,1.1842105263157894,0.6470588235294118,0.33333333333333176,1.0833333333333333,0.3333333333333333
3.0,-0.2056737588652483,5.115241635687732,-0.0007007768685412613,5.1875,3.0,3.5,5.082706766917293,4.0,2.0,3.0,2.3333333333333335,3.6923076923076925,4.5625,4.053571428571429,6.657894736842105,3.823529411764706,0.893141945773523,2.8333333333333335,3.1666666666666665
0.0,-0.7092198581560285,0.16852540272614622,0.09468887777130901,2.125,0.0,2.0,1.0426065162907268,2.1666666666666665,-1.0,1.6666666666666667,0.0,2.0384615384615383,2.125,1.4642857142857142,0.23684210526315788,1.6764705882352942,0.7575757575757548,1.5833333333333333,1.2777777777777777
0.0,-0.4751773049645391,1.962825278810409,0.5901513863605095,2.375,0.0,-0.25,1.9348370927318295,1.8333333333333333,0.0,0.6666666666666666,0.0,1.3846153846153846,2.3125,1.9107142857142858,1.7105263157894737,1.8823529411764706,-0.39393939393939553,2.25,1.5
2.0,-0.6950354609929079,0.3073110285006196,0.18704241676953035,1.0,2.0,1.75,0.24060150375939848,1.25,1.0,1.3333333333333333,1.3333333333333333,0.9230769230769231,1.0625,0.5714285714285714,-0.2894736842105263,0.8529411764705882,1.2121212121212093,0.75,0.6666666666666666
0.0,0.4468085106382981,-0.13878562577447337,0.07182313896919448,-0.3125,0.0,-0.25,-0.19047619047619047,-0.2916666666666667,0.0,-0.3333333333333333,0.0,-0.19230769230769232,-0.3125,-0.17857142857142858,-0.02631578947368421,-0.23529411764705882,-0.4545454545454546,-0.16666666666666666,-0.16666666666666666
-1.0,1.6808510638297878,-0.6096654275092936,1.0304475302679947,-0.5625,-1.0,-0.5,-0.531328320802005,-0.4583333333333333,-1.0,-0.6666666666666666,0.0,-0.34615384615384615,-0.5625,-0.4107142857142857,-0.5,-0.4411764705882353,-1.2121212121212137,-0.4166666666666667,-0.3333333333333333
0.0,-0.028368794326241165,3.519206939281289,0.7433556260004726,1.75,0.0,0.0,3.508771929824561,1.4583333333333333,0.0,1.8333333333333333,0.0,1.8846153846153846,1.5625,2.4642857142857144,5.052631578947368,1.8823529411764706,0.10822510822510463,2.1666666666666665,2.1666666666666665
0.0,-0.3049645390070922,-0.06939281288723669,0.17050506160289566,-0.0625,0.0,0.0,-0.12030075187969924,0.0,0.0,0.0,0.0,0.038461538461538464,0.0625,0.03571428571428571,-0.21052631578947367,0.0,-0.41666666666666824,0.0,-0.05555555555555555
3.0,0.18439716312056742,3.677819083023544,-1.2750613104542088,1.875,3.0,1.0,3.5388471177944862,1.7916666666666667,2.0,1.5,10.0,1.8461538461538463,1.75,2.0714285714285716,5.421052631578948,1.9411764705882353,0.05050505050504993,3.0833333333333335,2.111111111111111
0.0,2.1773049645390077,-0.27757125154894674,-0.3519658945364205,-0.375,0.0,-0.25,-0.3308270676691729,-0.3333333333333333,0.0,-0.5,0.0,-0.34615384615384615,-0.375,-0.35714285714285715,-0.05263157894736842,-0.35294117647058826,-0.7575757575757592,-0.4166666666666667,-0.3333333333333333
0.0,0.4042553191489363,-0.3469640644361834,-0.512671455169934,-0.375,0.0,-0.25,-0.40100250626566414,-0.2916666666666667,0.0,-0.16666666666666666,0.0,-0.23076923076923078,-0.375,-0.2857142857142857,-0.3684210526315789,-0.29411764705882354,0.15151515151515,-0.3333333333333333,-0.2222222222222222
-1.0,3.5248226950354624,-0.5551425030978935,0.004551251860506114,-0.5625,-1.0,-0.5,-0.42105263157894735,-0.4583333333333333,-1.0,-0.5,0.0,-0.34615384615384615,-0.5625,-0.4107142857142857,-0.15789473684210525,-0.4411764705882353,-0.7575757575757592,-0.5833333333333334,-0.3333333333333333
0.0,1.290780141843972,-0.3667905824039653,-0.4229055308092801,-0.4375,0.0,-0.5,-0.43107769423558895,-0.4166666666666667,0.0,-0.5,0.0,-0.34615384615384615,-0.4375,-0.35714285714285715,-0.3157894736842105,-0.38235294117647056,-0.7575757575757592,-0.4166666666666667,-0.3333333333333333
1.0,-0.4326241134751774,0.40148698884758366,0.125080049596906,0.1875,1.0,0.75,0.42105263157894735,0.5833333333333334,1.0,1.5,0.3333333333333333,0.7307692307692307,0.4375,0.5178571428571429,0.23684210526315788,0.5,0.8333333333333319,0.8333333333333334,0.5555555555555556
2.0,-0.3262411347517731,3.385377942998761,0.6135477916254047,2.5625,2.0,1.0,3.338345864661654,2.5833333333333335,2.0,0.5,2.0,2.1923076923076925,2.9375,2.875,3.8157894736842106,2.676470588235294,-0.040792540792540855,2.75,2.4444444444444446
1.0,-0.7517730496453903,7.47459727385378,0.016228120070021994,6.875,1.0,0.75,7.4185463659147866,9.333333333333334,1.0,3.6666666666666665,1.0,10.192307692307692,7.0625,9.464285714285714,4.368421052631579,9.264705882352942,0.25129342202512733,4.166666666666667,11.222222222222221
0.0,10.049645390070925,0.1090458488228005,0.9548970291449641,-0.5,0.0,0.0,0.05012531328320802,-0.4583333333333333,0.0,-0.5,0.0,-0.34615384615384615,-0.5625,-0.4107142857142857,1.0526315789473684,-0.4411764705882353,-0.7575757575757592,-0.5,-0.3333333333333333
0.0,0.035460992907801456,0.01982651796778191,-1.0790794491413394,0.125,0.0,0.0,-0.040100250626566414,0.0,0.0,0.16666666666666666,0.0,-0.07692307692307693,0.125,-0.017857142857142856,0.05263157894736842,0.0,0.15151515151515,0.08333333333333333,-0.1111111111111111
1.0,3.5957446808510647,-0.02973977695167286,-0.5738347158013264,-0.25,1.0,-0.5,0.010025062656641603,-0.25,1.0,-0.5,0.0,-0.34615384615384615,-0.25,-0.32142857142857145,0.7105263157894737,-0.29411764705882354,-0.9848484848484865,-0.16666666666666666,-0.3333333333333333
-1.0,0.2836879432624115,-0.4510532837670384,1.0304475302679947,-0.0625,-1.0,0.25,-0.22055137844611528,-0.125,-1.0,-0.16666666666666666,0.0,-0.19230769230769232,-0.125,-0.17857142857142858,-0.13157894736842105,-0.14705882352941177,-0.4545454545454546,-0.08333333333333333,-0.16666666666666666
-1.0,0.5319148936170216,-0.550185873605948,1.0304475302679947,-0.3125,-1.0,0.25,-0.42105263157894735,-0.2916666666666667,-1.0,0.0,0.0,-0.3076923076923077,-0.3125,-0.30357142857142855,-0.3684210526315789,-0.29411764705882354,0.6060606060606046,-0.4166666666666667,-0.2777777777777778
0.0,-0.4042553191489362,1.0111524163568772,0.8469067648278604,0.6875,0.0,0.5,0.9724310776942355,0.875,0.0,0.6666666666666666,0.0,1.0,0.8125,1.0535714285714286,0.9736842105263158,0.9117647058823529,0.015151515151513686,0.5833333333333334,1.0
0.0,-0.28368794326241137,0.07930607187112763,0.24763510899320457,0.125,0.0,0.25,0.03007518796992481,0.041666666666666664,0.0,0.6666666666666666,0.0,0.11538461538461539,0.0625,0.16071428571428573,0.0,0.058823529411764705,0.3787878787878773,0.0,0.05555555555555555
0.0,0.007092198581560291,-0.29739776951672864,-0.05244298582879638,-0.25,0.0,0.25,-0.3508771929824561,-0.125,0.0,0.0,0.0,-0.15384615384615385,-0.25,-0.21428571428571427,-0.39473684210526316,-0.17647058823529413,0.6060606060606046,-0.16666666666666666,-0.1111111111111111
0.0,-0.2056737588652483,-0.40644361833952913,-0.5938882438771934,-0.25,0.0,0.0,-0.46115288220551376,-0.20833333333333334,0.0,-0.16666666666666666,0.0,-0.23076923076923078,-0.25,-0.25,-0.5789473684210527,-0.20588235294117646,-0.3030303030303046,-0.3333333333333333,-0.16666666666666666
2.0,-0.1205673758865248,1.4622057001239157,-0.18595003575853805,1.0625,2.0,1.0,1.3934837092731829,0.875,1.0,0.16666666666666666,1.6666666666666667,0.7307692307692307,1.0625,1.0178571428571428,1.8157894736842106,0.9705882352941176,-0.15151515151515463,1.5833333333333333,0.8888888888888888
0.0,0.09929078014184409,-0.3469640644361834,0.1370628544881412,-0.25,0.0,0.0,-0.40100250626566414,-0.20833333333333334,0.0,0.16666666666666666,0.0,-0.19230769230769232,-0.25,-0.25,-0.42105263157894735,-0.23529411764705882,1.0606060606060592,-0.3333333333333333,-0.2222222222222222
