CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,CountLineCode,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,COMM,ADEV,DDEV,Added_lines,Del_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE
0.0,1.0,0.8470588235294118,0.3333333333333333,6.0,0.0,0.0,0.3333333333333333,1.0,0.5714285714285714,0.0,0.0,1.0,0.2222222222222222,1.1304347826086956,0.0,0.2222222222222222,0.35294117647058826,1.303370786516854,0.0,4.0,0.25,-0.2857142857142857,0.8433734939759037,0.35294117647058826,0.1951219512195122,1.04,0.835016835016835,0.8125,-0.16582914572864327,0.7647058823529411,0.9411764705882353,0.3333333333333333,1.1464968152866242,1.0,0.3333333333333333,1.0,0.4931506849315068,-0.5,0.0,1.5,0.0,0.2857142857142857,0.9471673254281986,0.0,1.0,1.3953488372093024,1.0,0.25,0.5388888888888901,0.0,0.5,0.7841435185185187,0.0,0.0,0.0,0.0,0.0,0.0,0.35439589317328546,0.0,0.0,-0.5,0.0,2.0
2.0,2.8,0.5364705882352941,6.666666666666667,1.0,1.0,0.0,1.2777777777777777,4.0,2.0,5.0,1.0,4.0,-0.1111111111111111,0.0,0.0,-0.1111111111111111,1.1176470588235294,0.0898876404494382,0.0,-0.5,6.0,-0.2857142857142857,1.2771084337349397,1.1176470588235294,0.5853658536585366,0.12,0.7946127946127947,1.4375,-0.4170854271356785,0.11764705882352941,0.8868778280542986,6.666666666666667,0.8407643312101911,0.0,-0.5555555555555556,5.0,-0.4520547945205479,-0.5,0.0,0.0,0.0,0.8571428571428571,0.4662977602108062,-1.0,1.4285714285714286,0.9767441860465115,1.0,1343.5,1074.9888888888888,0.0,1.0,1.3198578042328062,0.0,1.0,1.0,1.0,0.5714285714285714,31.5,0.12964296954718998,1.1428571428571428,0.0,0.0,1.0,1.0
1.0,-0.2,0.03764705882352941,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,-0.2857142857142857,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.4444444444444444,0.35294117647058826,0.1348314606741573,0.0,1.0,0.25,0.7142857142857143,0.024096385542168676,0.35294117647058826,0.3902439024390244,0.2,0.10774410774410774,0.125,-0.14572864321608045,0.0,0.16289592760180996,0.3333333333333333,0.10191082802547771,0.0,0.5555555555555556,0.0,0.547945205479452,0.0,6.0,0.0,0.0,1.1428571428571428,1.7777602108036945,-1.0,0.42857142857142855,-0.18604651162790695,0.0,0.25,0.18888888888889,0.0,3.0,0.9764512108262061,0.0,0.5,0.5,1.0,0.5,8.75,-0.6843969330191787,1.1428571428571428,0.0,1.0,1.0,1.0
5.0,1.4,0.5364705882352941,1.6666666666666667,0.0,1.0,0.0,1.3333333333333333,3.0,0.8571428571428571,0.0,0.0,3.0,0.2222222222222222,-0.043478260869565216,0.0,0.2222222222222222,1.3529411764705883,0.5393258426966292,1.0,0.0,1.5,-0.2857142857142857,1.1325301204819278,1.3529411764705883,0.975609756097561,0.76,0.835016835016835,1.46875,-0.4371859296482413,0.0,1.1945701357466063,1.6666666666666667,1.070063694267516,0.0,0.3333333333333333,3.0,0.5753424657534246,0.5,0.0,0.25,0.0,-0.14285714285714285,0.23679183135705079,0.0,0.5714285714285714,0.7558139534883721,0.0,1.25,2.66388888888889,0.0,1.0,2.1591435185185186,0.0,1.5,1.5,2.0,9.714285714285714,67.75,0.40114727173957687,0.7619047619047622,0.0,-0.5,2.0,0.0
2.0,0.2,0.38588235294117645,0.6666666666666666,0.0,1.0,0.0,0.1111111111111111,1.0,0.7142857142857143,0.0,5.0,1.0,0.0,1.5217391304347827,0.0,0.0,0.11764705882352941,0.1348314606741573,0.0,0.5,0.5,0.0,0.07228915662650602,0.11764705882352941,0.2926829268292683,0.12,0.12121212121212122,0.09375,0.5979899497487438,0.058823529411764705,0.1085972850678733,0.6666666666666666,0.07643312101910828,0.0,0.1111111111111111,1.0,0.3424657534246575,-0.5,0.0,1.25,1.0,0.0,0.43715415019762943,1.0,0.2857142857142857,0.5426356589147303,1.0,0.5,0.45555555555556015,0.0,0.5,0.6278935185185187,0.0,0.0,0.0,0.0,0.0,0.0,-0.6242662981477399,0.0,0.0,0.5,0.0,2.0
0.0,2.4,-0.48,-0.3333333333333333,0.0,0.0,0.0,-0.3888888888888889,0.0,1.4285714285714286,0.0,0.0,0.0,-0.5555555555555556,-0.8260869565217391,0.0,-0.5555555555555556,-0.4117647058823529,-0.449438202247191,0.0,-0.5,-0.25,-0.42857142857142855,-0.07228915662650602,-0.4117647058823529,-0.4878048780487805,-0.44,-0.24242424242424243,-0.3125,-0.4170854271356785,-0.5882352941176471,-0.38009049773755654,-0.3333333333333333,-0.3821656050955414,0.0,-0.4444444444444444,0.0,-0.4520547945205479,1.0,0.0,-0.5,0.0,-0.7142857142857143,-1.020026350461134,-1.0,-0.5714285714285714,-0.6976744186046512,0.0,-0.25,-0.21111111111110992,0.0,-0.5,-0.46585648148148123,0.0,0.0,0.0,0.0,0.0,0.0,0.40114727173957687,0.0,0.0,-0.5,0.0,0.0
0.0,-0.2,-0.2447058823529412,-0.3333333333333333,0.0,0.0,0.0,-0.3333333333333333,0.0,0.14285714285714285,0.0,4.0,0.0,-0.4444444444444444,0.30434782608695654,0.0,-0.4444444444444444,-0.35294117647058826,-0.2696629213483146,0.0,0.0,-0.25,-0.2857142857142857,-0.3373493975903614,-0.35294117647058826,-0.3902439024390244,-0.24,-0.2962962962962963,-0.25,1.2814070351758795,-0.35294117647058826,-0.25339366515837103,-0.3333333333333333,-0.22929936305732485,0.0,-0.3333333333333333,0.0,-0.4520547945205479,0.0,0.0,-0.25,0.0,-0.2857142857142857,0.07285902503293973,1.0,-0.2857142857142857,0.23255813953488372,2.0,-0.25,-0.21111111111110992,0.0,-0.5,-0.46585648148148123,0.0,0.0,0.0,0.0,0.0,0.0,-1.1092818819405939,0.0,0.0,1.0,0.0,0.0
0.0,0.8,1.468235294117647,1.0,0.0,0.0,0.0,0.7222222222222222,1.0,0.7142857142857143,0.0,3.0,1.0,0.6666666666666666,1.9565217391304348,0.0,0.6666666666666666,0.7058823529411765,0.2696629213483146,8.0,1.0,0.75,0.0,0.6506024096385542,0.7058823529411765,0.5853658536585366,0.24,1.0101010101010102,0.8125,-0.0552763819095478,2.5294117647058822,0.579185520361991,1.0,0.4840764331210191,0.0,0.7777777777777778,1.0,0.4931506849315068,-0.5,0.0,0.25,0.0,0.42857142857142855,0.5100131752305692,0.0,0.0,0.07751937984496282,0.0,0.75,0.45555555555556015,0.0,0.5,0.3377149470899475,0.0,0.0,0.0,0.0,0.0,0.0,0.043119620496869036,0.0,0.0,0.5,0.0,0.0
0.0,-0.2,-0.2635294117647059,-0.3333333333333333,0.0,0.0,0.0,-0.2777777777777778,0.0,0.0,0.0,3.0,0.0,-0.3333333333333333,0.34782608695652173,0.0,-0.3333333333333333,-0.29411764705882354,-0.4943820224719101,0.0,-0.5,-0.25,-0.14285714285714285,-0.3373493975903614,-0.29411764705882354,-0.2926829268292683,-0.44,-0.3501683501683502,-0.25,2.0150753768844223,-0.35294117647058826,-0.3438914027149321,-0.3333333333333333,-0.3821656050955414,0.0,-0.2222222222222222,0.0,-0.4520547945205479,0.0,0.0,-0.25,0.0,-0.5714285714285714,-0.5828722002635044,0.0,-0.2857142857142857,-0.07751937984496282,1.0,-0.25,-0.21111111111110992,0.0,-0.5,-0.46585648148148123,0.0,0.5,0.5,1.0,0.03571428571428571,0.25,-0.3319143441798659,1.1428571428571428,0.0,0.0,1.0,3.0
0.0,-0.2,-0.6494117647058824,-0.3333333333333333,0.0,0.0,0.0,-0.3888888888888889,0.0,-0.2857142857142857,0.0,1.0,0.0,-0.5555555555555556,-1.0,0.0,-0.5555555555555556,-0.4117647058823529,-0.5393258426966292,0.0,-0.5,-0.25,-0.42857142857142855,-0.3855421686746988,-0.4117647058823529,-0.4878048780487805,-0.48,-0.43097643097643096,-0.3125,-0.4974874371859297,-0.5882352941176471,-0.39819004524886875,-0.3333333333333333,-0.40764331210191085,0.0,-0.4444444444444444,0.0,-0.4520547945205479,0.0,0.0,-0.25,0.0,-0.7142857142857143,-1.020026350461134,-1.0,-0.5714285714285714,-0.6976744186046512,0.0,-0.25,-0.21111111111110992,0.0,-0.5,-0.46585648148148123,0.0,0.0,0.0,0.0,0.0,0.0,0.40114727173957687,0.0,0.0,-0.5,0.0,0.0
0.0,-0.2,-0.08470588235294117,-0.3333333333333333,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,0.0,3.0,0.0,-0.4444444444444444,1.0,0.0,-0.4444444444444444,-0.35294117647058826,-0.5393258426966292,2.0,-0.5,-0.25,-0.5714285714285714,-0.3614457831325301,-0.35294117647058826,-0.3902439024390244,-0.48,-0.39057239057239057,-0.28125,4.577889447236181,0.058823529411764705,-0.38009049773755654,-0.3333333333333333,-0.40764331210191085,0.0,-0.3333333333333333,0.0,-0.4520547945205479,0.5,0.0,0.0,0.0,-0.42857142857142855,-0.3642951251646897,0.0,-0.42857142857142855,-0.46511627906976744,0.0,-0.25,-0.21111111111110992,0.0,-0.5,-0.46585648148148123,0.0,0.0,0.0,0.0,0.0,0.0,0.40114727173957687,0.0,0.0,-0.5,0.0,0.0
0.0,0.0,0.64,-0.3333333333333333,0.0,0.0,0.0,0.7222222222222222,0.0,-0.2857142857142857,0.0,0.0,0.0,1.6666666666666667,0.782608695652174,0.0,1.6666666666666667,0.7647058823529411,1.303370786516854,0.0,-0.5,-0.25,2.4285714285714284,0.6024096385542169,0.7647058823529411,1.4634146341463414,1.16,0.6734006734006734,0.3125,-0.1859296482412061,0.23529411764705882,0.7058823529411765,-0.3333333333333333,0.6369426751592356,0.0,1.7777777777777777,0.0,-0.4520547945205479,1.0,0.0,-0.25,0.0,-0.7142857142857143,-1.020026350461134,-1.0,-0.42857142857142855,-0.23255813953488372,1.0,-0.25,-0.21111111111110992,0.0,-0.5,-0.46585648148148123,0.0,1.0,1.0,1.0,0.0,1.5,0.31148709366723737,1.1428571428571428,0.0,-0.5,1.0,1.0
2.0,0.4,1.1764705882352942,1.0,0.0,0.0,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.7777777777777777,-0.391304347826087,0.0,1.7777777777777777,1.411764705882353,2.067415730337079,1.0,3.5,0.75,2.142857142857143,1.7349397590361446,1.411764705882353,1.5609756097560976,1.88,1.696969696969697,1.84375,-0.5778894472361811,0.8235294117647058,1.918552036199095,1.0,2.0636942675159236,0.0,1.8888888888888888,0.0,0.7808219178082192,0.0,0.0,-0.5,0.0,0.2857142857142857,-0.10597676368427274,-1.0,1.8571428571428572,0.4016913319238885,0.0,1.75,0.4252525252525301,0.0,0.5,0.18414351851851876,0.0,0.5,0.5,1.0,7.25,0.0,0.40114727173957687,1.1428571428571428,0.0,-0.5,1.0,0.0
1.0,0.0,1.091764705882353,1.0,0.0,0.0,4.0,0.5,0.0,0.2857142857142857,1.0,3.0,0.0,0.7777777777777778,1.9565217391304348,1.0,0.7777777777777778,0.5294117647058824,0.8539325842696629,0.0,3.0,0.75,1.1428571428571428,0.5060240963855421,0.5294117647058824,1.0731707317073171,0.76,0.7003367003367004,0.71875,0.10552763819095477,1.3529411764705883,0.7601809954751131,1.0,0.7898089171974523,0.0,0.7777777777777778,0.0,0.6575342465753424,-0.5,0.0,0.25,0.0,0.2857142857142857,-0.011209080774295627,0.0,0.42857142857142855,-0.19677996422182317,0.0,0.75,0.09658119658120001,0.0,0.0,-0.17173883442265753,0.0,0.0,0.0,0.0,0.0,0.0,0.40114727173957687,0.0,0.0,-0.5,0.0,0.0
0.0,-0.2,-0.4047058823529412,-0.3333333333333333,0.0,0.0,0.0,-0.3333333333333333,0.0,-0.42857142857142855,0.0,0.0,0.0,-0.4444444444444444,-0.13043478260869565,0.0,-0.4444444444444444,-0.35294117647058826,-0.4943820224719101,0.0,-0.5,-0.25,-0.2857142857142857,-0.3614457831325301,-0.35294117647058826,-0.3902439024390244,-0.44,-0.3771043771043771,-0.28125,1.442211055276382,-0.47058823529411764,-0.36199095022624433,-0.3333333333333333,-0.3821656050955414,0.0,-0.3333333333333333,0.0,-0.4520547945205479,0.0,0.0,-0.5,0.0,-0.14285714285714285,-0.145718050065875,-1.0,-0.42857142857142855,-0.46511627906976744,0.0,-0.25,-0.21111111111110992,0.0,-0.5,-0.46585648148148123,0.0,0.0,0.0,0.0,0.0,0.0,-0.5712814024392746,0.0,0.0,0.0,0.0,0.0
0.0,-0.2,-0.35764705882352943,-0.3333333333333333,0.0,0.0,1.0,-0.3333333333333333,0.0,-0.42857142857142855,0.0,0.0,0.0,-0.4444444444444444,0.0,0.0,-0.4444444444444444,-0.35294117647058826,-0.449438202247191,0.0,-0.5,-0.25,-0.2857142857142857,-0.3373493975903614,-0.35294117647058826,-0.3902439024390244,-0.4,-0.36363636363636365,-0.28125,1.5226130653266334,-0.4117647058823529,-0.3438914027149321,-0.3333333333333333,-0.35668789808917195,0.0,-0.3333333333333333,0.0,0.9178082191780822,0.5,0.0,0.0,0.0,-0.7142857142857143,-1.020026350461134,-1.0,-0.5714285714285714,-0.9302325581395349,-1.0,-0.25,-0.21111111111110992,0.0,-0.5,-0.46585648148148123,0.0,0.0,0.0,0.0,0.0,0.0,0.20479148176115483,0.0,0.0,0.0,0.0,1.0
0.0,-0.2,0.5835294117647059,0.0,0.0,0.0,2.0,1.1666666666666667,0.0,-0.42857142857142855,0.0,0.0,0.0,1.7777777777777777,0.13043478260869565,0.0,1.7777777777777777,1.0588235294117647,0.898876404494382,0.0,2.5,0.25,2.5714285714285716,0.3855421686746988,1.0588235294117647,1.5609756097560976,0.8,0.6734006734006734,0.65625,-0.35678391959799005,0.7647058823529411,0.7420814479638009,0.0,0.5859872611464968,0.0,1.8888888888888888,0.0,0.7671232876712328,0.5,0.0,0.5,1.0,2.7142857142857144,1.245226973290218,-1.0,0.0,-0.2959830866807628,0.0,0.0,-0.0747474747474699,0.0,0.0,-0.205439814814815,0.0,4.0,4.0,3.0,1.2857142857142858,3.5,-0.7395863652779242,0.5714285714285714,0.0,1.5,3.0,2.0
0.0,-0.2,-0.1411764705882353,-0.3333333333333333,0.0,0.0,0.0,-0.3333333333333333,0.0,1.1428571428571428,0.0,11.0,0.0,-0.4444444444444444,0.9565217391304348,0.0,-0.4444444444444444,-0.35294117647058826,-0.449438202247191,0.0,0.0,-0.25,-0.2857142857142857,-0.3373493975903614,-0.35294117647058826,-0.3902439024390244,-0.4,-0.36363636363636365,-0.25,3.532663316582915,-0.35294117647058826,-0.3257918552036199,-0.3333333333333333,-0.33121019108280253,0.0,-0.3333333333333333,0.0,-0.4520547945205479,0.5,0.0,-0.5,0.0,-0.42857142857142855,-0.3642951251646897,0.0,-0.2857142857142857,-0.23255813953488372,0.0,-0.25,-0.21111111111110992,0.0,-0.5,-0.46585648148148123,0.0,0.0,0.0,0.0,0.0,0.0,-0.13064965945198315,0.0,0.0,0.0,0.0,0.0
0.0,-0.4,1.8823529411764706,-0.3333333333333333,0.0,0.0,0.0,-0.1111111111111111,0.0,-0.5714285714285714,0.0,0.0,0.0,0.0,9.695652173913043,0.0,0.0,-0.11764705882352941,-0.1797752808988764,2.0,0.5,-0.25,0.0,-0.3373493975903614,-0.11764705882352941,0.0,-0.16,-0.2558922558922559,-0.25,12.396984924623117,0.0,-0.2171945701357466,-0.3333333333333333,-0.20382165605095542,0.0,0.1111111111111111,0.0,0.5753424657534246,-0.5,2.0,-0.25,1.0,0.14285714285714285,-0.07285902503293526,-1.0,-0.42857142857142855,-0.6201550387596884,0.0,-0.25,-0.21111111111110992,0.0,-0.5,-0.46585648148148123,0.0,0.0,0.0,0.0,0.0,0.0,-0.09798255410485482,0.0,0.0,0.0,0.0,1.0
0.0,0.0,-0.3764705882352941,-0.3333333333333333,0.0,0.0,0.0,-0.3333333333333333,0.0,-0.2857142857142857,2.0,0.0,0.0,-0.4444444444444444,-0.13043478260869565,0.0,-0.4444444444444444,-0.35294117647058826,-0.3595505617977528,0.0,-0.5,-0.25,-0.2857142857142857,-0.3132530120481928,-0.35294117647058826,-0.3902439024390244,-0.32,-0.3367003367003367,-0.28125,0.9597989949748745,-0.47058823529411764,-0.3076923076923077,-0.3333333333333333,-0.3057324840764331,0.0,-0.5555555555555556,0.0,-0.4520547945205479,-0.5,0.0,-0.5,0.0,-0.2857142857142857,0.07285902503293973,1.0,-0.42857142857142855,-0.23255813953488372,1.0,-0.25,-0.21111111111110992,0.0,-0.5,-0.46585648148148123,0.0,0.0,0.0,0.0,0.0,0.0,-0.5634074860491637,0.0,0.0,0.0,0.0,1.0
