OWN_COMMIT,Added_lines,Del_lines,MAJOR_COMMIT,DDEV,CountStmt,CountPath_Mean,CountStmtDecl,CountLineCodeDecl,CountLineCode,CountLineCodeExe,OWN_LINE,MaxNesting_Mean,SumCyclomaticStrict,CountLineComment,ADEV,CountSemicolon,CountLine,RatioCommentToCode,AvgLine
0.777777777777778,262,250,2,2,322,8.28571428571429,120,108,432,249,0.497326203208556,1.22916666666667,113,49,9,213,561,0.11,13
0.5,116,118,2,2,81,2.63636363636364,41,39,110,56,0.643312101910828,1.06666666666667,25,31,4,57,157,0.28,10
0.857142857142857,338,305,2,2,319,4.69230769230769,147,142,388,260,0.865420560747664,0.774193548387097,75,45,7,248,535,0.12,18
0.666666666666667,30,40,2,2,45,1.75,26,26,53,26,1.0,0.5,6,19,3,38,96,0.36,12
0.75,172,245,2,2,466,6.94285714285714,86,86,675,469,0.758710801393728,1.32432432432432,177,384,4,311,1148,0.57,27
1.0,21,18,1,1,6,1.0,6,6,7,0,0.536585365853659,0.0,1,31,3,5,41,4.43,10
0.75,50,47,2,2,37,1.28571428571429,21,21,48,19,0.527027027027027,0.444444444444444,9,16,4,27,74,0.33,4
0.7,212,192,3,3,103,2.23076923076923,36,36,148,91,0.786069651741294,0.947368421052632,28,28,10,70,201,0.19,11
0.75,45,48,2,2,99,3.375,56,50,108,54,0.544871794871795,1.4,20,25,4,79,156,0.23,11
0.75,3,8,2,2,71,1.14285714285714,46,46,80,44,0.977611940298508,0.333333333333333,8,35,4,62,134,0.44,9
0.833333333333333,85,84,2,2,261,2.17647058823529,117,117,380,201,0.712,0.5,88,56,6,172,500,0.15,7
0.666666666666667,108,111,2,2,128,1.58333333333333,60,59,163,80,0.61304347826087,0.925925925925926,43,38,6,95,230,0.23,5
0.8,104,103,2,2,133,2.72727272727273,70,64,144,92,0.534031413612565,0.785714285714286,21,33,5,114,191,0.23,13
0.6,76,81,2,2,133,1.84210526315789,61,57,189,118,0.5,0.739130434782609,34,41,5,100,268,0.22,12
0.714285714285714,305,306,3,3,335,1.40540540540541,124,115,399,293,0.637271214642263,0.5,50,84,7,284,601,0.21,15
1.0,79,87,1,1,193,2.0,89,80,266,147,0.784688995215311,0.564102564102564,67,95,2,130,418,0.36,10
1.0,18,13,1,1,27,2.5,14,14,34,18,0.852459016393443,0.75,4,22,3,21,61,0.65,15
1.0,3,4,1,1,41,4.0,21,23,48,32,0.808080808080808,1.0,3,34,2,37,99,0.71,60
0.529411764705882,683,670,2,2,575,6.52941176470588,208,194,808,494,0.409302325581395,1.14473684210526,186,156,17,392,1075,0.19,14
0.666666666666667,111,105,2,2,156,1.625,87,83,199,102,0.607407407407407,0.923076923076923,43,25,6,116,270,0.13,8
0.666666666666667,25,41,2,2,114,1.95833333333333,62,61,153,76,0.846511627906977,0.296296296296296,35,28,3,79,215,0.18,5
0.444444444444444,110,57,3,3,141,1.04651162790698,74,75,190,82,0.353790613718412,0.195652173913043,45,37,9,95,277,0.19,4
0.833333333333333,40,37,2,2,92,2.23809523809524,54,50,123,46,0.554913294797688,0.565217391304348,34,24,6,61,173,0.2,4
0.666666666666667,81,90,2,2,254,10.3333333333333,120,120,321,209,0.994858611825193,1.5,60,23,3,207,389,0.07,23
0.555555555555556,194,139,2,2,187,2.66666666666667,85,70,237,122,0.652307692307692,1.27586206896552,68,57,9,119,325,0.24,9
0.666666666666667,19,19,2,2,23,1.33333333333333,12,12,32,12,0.567901234567901,0.375,10,38,3,14,81,1.19,8
0.666666666666667,130,89,2,2,47,2.0,19,18,68,39,0.563291139240506,1.0,10,76,3,34,158,1.12,17
0.8,56,52,2,2,60,4.16666666666667,19,17,80,43,0.48951048951049,1.0,17,46,5,39,143,0.57,18
0.8,15,16,2,2,44,2.83333333333333,23,22,57,26,0.764044943820225,1.0,12,21,5,29,89,0.37,7
0.5,238,144,2,2,325,1.19791666666667,158,159,445,174,0.655367231638418,0.204081632653061,120,147,10,209,708,0.33,5
0.6,93,85,2,2,75,1.375,43,41,105,40,0.505952380952381,0.789473684210526,24,39,5,48,168,0.37,5
1.0,35,44,1,1,164,1.34615384615385,73,68,192,108,0.8,0.535714285714286,35,40,4,128,265,0.21,7
0.5,86,59,2,2,96,2.3,40,31,102,57,0.727891156462585,1.08333333333333,21,27,4,73,147,0.26,9
0.666666666666667,49,39,2,2,101,1.01960784313725,77,78,155,24,0.647058823529412,0.0566037735849057,52,21,6,48,255,0.14,3
0.571428571428571,269,225,2,2,200,1.96774193548387,99,94,257,139,0.729064039408867,0.882352941176471,66,108,7,144,406,0.42,7
0.8,83,78,2,2,135,4.18181818181818,57,51,150,106,0.617924528301887,0.538461538461538,20,42,5,117,212,0.28,13
0.857142857142857,850,877,2,2,987,1.83606557377049,394,367,1110,929,0.535414165666267,0.365079365079365,95,257,7,891,1666,0.23,23
0.8,65,61,2,2,66,1.4,38,37,84,43,0.595238095238095,0.833333333333333,14,28,5,50,126,0.33,7
0.6,78,33,2,2,17,1.0,17,17,18,0,0.760416666666667,0.0,8,66,5,16,96,3.67,6
0.6875,291,236,2,2,202,2.95238095238095,102,109,271,162,0.756024096385542,1.82608695652174,60,29,16,150,332,0.11,12
0.666666666666667,39,32,2,2,109,34.8333333333333,50,48,133,77,0.966480446927374,1.625,22,19,3,88,179,0.14,18
0.75,71,69,2,2,342,391.619047619048,73,72,409,327,0.823529411764706,0.565217391304348,45,31,4,296,493,0.08,20
0.75,570,151,2,2,211,2.40540540540541,85,81,302,156,0.715990453460621,0.604651162790698,73,75,4,125,419,0.25,9
1.0,39,41,1,1,124,2.75,54,52,158,94,0.626666666666667,1.21428571428571,29,44,2,94,225,0.28,13
0.666666666666667,13,10,2,2,38,1.6,23,23,49,21,0.544303797468354,0.714285714285714,8,21,3,29,79,0.43,7
0.666666666666667,17,27,2,2,18,1.0,8,8,21,13,0.566037735849057,0.0,2,26,3,15,53,1.24,8
1.0,85,88,1,1,80,1.53333333333333,48,46,102,44,0.58273381294964,0.705882352941177,23,19,4,58,139,0.19,5
1.0,93,91,1,1,256,1.45945945945946,137,133,311,172,0.720194647201946,0.575,56,33,3,203,411,0.11,7
0.5,55,52,3,3,202,431.928571428571,81,81,271,174,0.608294930875576,1.82352941176471,63,106,4,143,434,0.39,25
1.0,1,2,1,1,70,1.0,11,11,80,59,0.764227642276423,0.0,9,21,1,60,123,0.26,10
1.0,56,66,1,1,146,1.81818181818182,82,76,186,79,0.472843450479233,0.416666666666667,47,86,4,100,313,0.46,6
1.0,113,0,1,1,27,1.0,17,19,40,11,1.0,0.0,10,47,1,16,113,1.18,5
1.0,55,58,1,1,125,2.73333333333333,51,48,175,95,0.720306513409962,0.888888888888889,33,58,2,90,261,0.33,12
1.0,289,178,1,1,347,8.36363636363636,142,125,346,286,0.550669216061185,0.692307692307692,28,87,3,318,523,0.25,42
0.8,99,99,2,2,123,1.76923076923077,50,40,172,103,0.607003891050584,0.575757575757576,51,48,5,78,257,0.28,10
0.75,40,43,2,2,30,3.0,10,10,37,23,1.0,0.75,7,20,4,23,66,0.54,18
0.75,45,52,2,2,82,1.14285714285714,49,49,92,51,0.507142857142857,0.333333333333333,8,26,4,73,140,0.28,12
1.0,45,43,1,1,43,1.4,25,25,60,24,0.666666666666667,0.666666666666667,14,54,2,28,126,0.9,7
1.0,36,37,1,1,93,1.1,55,55,106,60,0.573248407643312,0.25,11,26,2,81,157,0.25,10
1.0,19,22,1,1,72,2.42857142857143,42,42,92,43,0.803149606299213,1.66666666666667,17,22,3,54,127,0.24,9
1.0,23,29,1,1,61,2.14285714285714,41,39,76,42,0.567567567567568,0.5,12,25,5,51,111,0.33,10
0.75,43,50,2,2,664,1262.0,79,72,902,737,0.924742268041237,1.28,136,31,4,528,970,0.03,43
1.0,47,50,1,1,218,1.65384615384615,107,109,307,144,0.920338983050847,0.388888888888889,85,208,2,138,590,0.68,8
0.571428571428571,204,118,2,2,159,2.86842105263158,80,80,215,95,0.403954802259887,0.325,56,97,7,103,354,0.45,6
0.571428571428571,58,36,2,2,123,1.0,92,92,182,33,0.885057471264368,0.0,56,17,7,64,261,0.09,2
0.6,91,87,3,3,127,2.28571428571429,49,45,137,87,0.555555555555556,1.8,15,30,5,111,180,0.22,21
0.571428571428571,82,57,2,2,61,1.22222222222222,33,35,86,31,0.849624060150376,0.4,23,24,7,38,133,0.28,4
0.5,1,9,2,2,25,1.0,17,17,34,11,0.91566265060241,0.0,8,35,2,16,83,1.03,3
0.565217391304348,1402,1326,2,2,768,25.695652173913,310,302,1032,619,0.745440729483283,0.793814432989691,219,160,23,548,1316,0.16,11
0.7,199,119,2,2,208,3.23809523809524,99,102,290,138,0.571725571725572,0.466666666666667,71,123,10,140,481,0.42,7
0.857142857142857,104,100,2,2,120,2.21052631578947,56,54,169,87,0.518018018018018,0.869565217391304,39,28,7,81,222,0.17,8
1.0,1,2,1,1,3,1.0,3,3,4,0,0.724137931034483,0.0,1,21,1,2,29,5.25,1
0.5,54,52,2,2,58,1.1875,37,36,79,25,0.992248062015504,0.277777777777778,21,27,2,39,129,0.34,4
0.5,26,34,2,2,48,1.16666666666667,19,19,56,33,0.563218390804598,0.375,7,26,4,40,87,0.46,8
0.75,51,39,2,2,78,2.77777777777778,39,39,101,52,0.644295302013423,1.45454545454545,24,32,4,58,149,0.32,10
0.666666666666667,15,27,2,2,11,1.0,8,8,14,6,0.522727272727273,0.0,2,24,3,8,44,1.71,5
0.8,93,74,2,2,130,1.69565217391304,54,41,173,104,1.0,0.620689655172414,35,41,5,94,252,0.24,10
0.777777777777778,113,102,2,2,124,1.66666666666667,47,47,159,87,0.512315270935961,0.9,32,22,9,93,203,0.14,7
1.0,29,34,1,1,84,18.6666666666667,39,26,75,43,0.625954198473282,1.8,16,35,1,67,131,0.47,29
0.5,444,357,3,3,478,18.7115384615385,149,142,659,406,0.569082125603865,1.05172413793103,168,276,10,319,1035,0.42,17
0.571428571428571,662,583,2,3,889,3.32903225806452,388,364,1191,645,0.543859649122807,0.714285714285714,301,377,21,603,1767,0.32,9
0.625,99,62,2,2,123,1.77272727272727,68,68,165,79,0.487364620938628,0.666666666666667,41,79,8,88,277,0.48,7
1.0,42,50,1,1,42,1.6,24,22,48,27,1.0,0.714285714285714,14,17,3,33,86,0.35,10
0.642857142857143,636,494,2,2,409,6.40384615384615,174,169,541,341,0.746008708272859,0.789473684210526,115,54,14,290,689,0.1,10
0.5,47,41,2,2,60,3.5,26,26,97,63,1.0,2.5,14,51,2,46,168,0.53,27
1.0,55,52,1,1,46,4.0,26,23,56,27,0.504950495049505,1.5,12,33,5,36,101,0.59,14
0.4,90,52,3,3,41,1.0,41,41,42,0,0.670731707317073,0.0,37,81,5,40,164,1.93,2
1.0,5,6,1,1,18,2.0,13,13,22,8,0.617021276595745,1.0,2,18,2,15,47,0.82,16
0.625,289,269,2,2,295,3.03125,114,107,398,234,0.558317399617591,0.974358974358974,73,87,8,209,523,0.22,15
1.0,21,18,1,1,8,1.0,7,7,10,1,0.5,0.0,1,29,2,6,42,2.9,8
0.6,67,68,2,2,93,1.92307692307692,42,40,131,73,0.577464788732394,0.8125,25,59,5,64,213,0.45,13
0.631578947368421,425,263,2,2,215,2.0,114,116,276,147,0.598337950138504,0.676470588235294,54,43,19,164,361,0.16,7
0.833333333333333,241,200,2,2,383,2.37735849056604,129,149,556,340,0.979876160990712,1.27272727272727,124,24,6,262,646,0.04,10
0.666666666666667,184,140,2,2,193,1.55882352941176,105,110,258,126,0.716867469879518,0.75,53,31,9,140,332,0.12,6
0.75,67,51,2,2,24,1.0,24,24,25,0,0.618090452261307,0.0,21,151,4,23,199,6.04,7
0.571428571428571,193,176,2,2,132,1.01923076923077,78,78,186,54,0.387832699619772,0.0555555555555556,53,22,7,78,263,0.12,3
0.75,95,92,2,2,158,1.45454545454545,79,78,180,108,0.609090909090909,0.6875,17,23,8,138,220,0.13,12
0.8,37,37,2,2,72,2.15384615384615,33,32,97,51,0.682926829268293,0.6875,31,43,5,46,164,0.44,8
0.666666666666667,135,84,2,2,45,1.0,45,45,46,0,0.678294573643411,0.0,36,172,6,44,258,3.74,5
0.5,10,7,2,2,21,1.66666666666667,11,11,27,16,1.0,0.8,8,39,2,15,72,1.44,16
0.666666666666667,97,18,2,2,41,2.0,21,21,52,28,0.822784810126582,1.42857142857143,10,16,3,32,79,0.31,8
1.0,23,21,1,1,8,1.0,7,7,10,1,0.511111111111111,0.0,1,31,2,6,45,3.1,10
0.5,126,132,3,3,121,1.11764705882353,63,60,156,68,0.580912863070539,0.166666666666667,38,45,8,80,241,0.29,4
0.5,450,373,2,2,392,2.02777777777778,172,176,561,312,0.386724386724387,0.581081081081081,141,33,14,281,693,0.06,7
0.571428571428571,133,147,2,2,102,1.73333333333333,47,49,141,71,0.61139896373057,0.611111111111111,26,32,7,72,193,0.23,9
1.0,44,42,1,1,45,1.30769230769231,22,22,63,24,0.607142857142857,0.533333333333333,17,33,2,27,112,0.52,5
0.75,110,111,2,2,176,9.75,56,48,201,146,1.0,1.06666666666667,39,34,4,142,260,0.17,17
0.5,106,106,2,2,188,12.5,74,72,254,152,0.612068965517241,1.75,68,57,4,126,348,0.22,14
1.0,6,7,1,1,29,1.0,20,23,40,9,1.0,0.0,7,71,3,21,126,1.77,10
0.5,30,2,2,2,7,1.0,4,4,9,3,0.964285714285714,0.0,1,16,2,5,28,1.78,5
1.0,49,59,1,1,212,1.48275862068966,121,119,253,132,0.764890282131661,0.516129032258065,44,21,3,167,319,0.08,6
0.8,203,161,2,2,383,2.37735849056604,129,149,556,340,0.705882352941177,1.27272727272727,124,24,5,262,646,0.04,10
0.666666666666667,16,19,2,2,102,11.7692307692308,45,41,130,74,0.866666666666667,0.8125,30,24,3,71,180,0.18,10
0.5,17,18,2,2,46,8.0,25,25,61,33,0.851485148514851,1.66666666666667,12,29,4,34,101,0.48,14
0.5,3,5,2,2,4,1.0,4,4,5,0,0.333333333333333,0.0,2,19,2,3,27,3.8,1
0.666666666666667,223,186,4,4,326,28.2972972972973,131,120,438,245,0.601398601398601,1.40909090909091,113,43,9,222,572,0.1,11
0.666666666666667,220,57,2,2,63,1.85714285714286,20,19,91,42,0.687116564417178,0.625,25,56,3,33,163,0.62,8
1.0,23,18,1,1,7,1.0,6,7,10,1,0.511111111111111,0.0,1,32,2,5,45,3.2,12
0.8,38,44,2,2,118,1.09090909090909,66,64,134,87,0.738916256157635,0.2,12,36,5,105,203,0.27,14
0.666666666666667,8,11,2,2,113,1.68421052631579,33,33,161,97,0.891509433962264,0.590909090909091,32,19,3,81,212,0.12,8
1.0,25,23,1,1,27,1.0,19,19,32,13,0.56140350877193,0.0,4,19,3,22,57,0.59,5
1.0,7,8,1,1,32,2.5,22,22,39,20,0.901408450704225,0.75,4,22,2,27,71,0.56,20
0.571428571428571,169,49,2,2,70,3.14285714285714,39,33,77,44,0.616666666666667,0.888888888888889,16,32,7,51,120,0.42,11
1.0,28,27,1,1,49,2.0,34,34,59,32,0.547368421052632,0.833333333333333,8,19,4,40,95,0.32,13
0.571428571428571,99,85,2,2,38,1.0,38,38,39,6,0.724014336917563,0.0,28,203,7,37,279,5.21,6
0.571428571428571,340,88,2,2,93,2.0,49,50,126,64,0.797619047619048,1.11111111111111,31,101,7,61,252,0.8,12
0.571428571428571,184,135,2,2,104,1.6,40,36,135,67,0.580204778156997,0.518518518518518,42,130,7,66,293,0.96,5
1.0,130,134,1,1,67,3.0,18,18,91,57,1.0,0.636363636363636,24,46,2,44,153,0.51,12
0.75,48,46,2,2,46,2.66666666666667,26,24,61,31,0.51063829787234,1.5,14,23,4,34,94,0.38,8
0.5,18,20,2,2,25,1.0,19,21,36,8,0.507692307692308,0.0,7,19,4,18,65,0.53,4
1.0,25,28,1,1,239,1.04166666666667,61,61,269,207,0.794666666666667,0.115384615384615,25,34,2,213,375,0.13,13
1.0,84,5,1,1,22,1.0,14,14,31,12,1.0,0.0,8,43,2,13,79,1.39,6
1.0,57,57,1,1,40,1.0,16,16,45,32,0.763157894736842,0.0,4,25,2,35,76,0.56,11
0.666666666666667,181,180,2,2,152,4.15,64,60,202,107,0.56640625,0.954545454545455,48,30,12,107,256,0.15,9
1.0,28,43,1,1,91,1.31818181818182,54,52,121,45,0.82962962962963,0.458333333333333,30,121,2,63,270,1.0,8
0.75,140,121,2,2,179,6.05263157894737,89,85,225,135,0.553333333333333,1.09090909090909,43,35,8,140,300,0.16,11
0.666666666666667,30,31,2,2,26,1.75,17,19,38,13,0.454545454545455,1.16666666666667,7,20,6,19,66,0.53,6
1.0,42,0,1,1,16,2.0,11,11,20,10,1.0,1.0,2,18,1,13,42,0.9,14
1.0,23,21,1,1,8,1.0,7,7,10,1,0.511111111111111,0.0,1,31,2,6,45,3.1,10
0.6,32,15,2,2,61,1.05,40,41,84,24,0.716417910447761,0.136363636363636,21,23,5,40,134,0.27,3
0.416666666666667,799,814,3,3,537,3.98019801980198,224,206,707,398,0.676906779661017,0.476635514018692,176,1031,12,382,1888,1.46,16
0.75,784,672,2,2,554,2.93939393939394,209,197,743,459,0.489861259338314,0.973333333333333,184,106,8,392,937,0.14,13
0.833333333333333,178,175,2,2,249,2.03030303030303,89,90,317,190,0.591346153846154,0.971428571428571,65,62,6,188,416,0.2,9
0.833333333333333,60,58,2,2,85,1.0,40,41,100,59,0.5,0.0,7,25,6,74,146,0.25,10
0.75,7,8,2,2,21,1.5,15,14,23,8,0.44,0.8,3,20,4,17,50,0.87,5
1.0,25,25,1,1,88,2.44444444444444,41,41,112,56,0.7375,1.27272727272727,21,25,4,68,160,0.22,10
0.8,86,106,2,2,111,1.73333333333333,51,48,156,101,0.495238095238095,0.631578947368421,26,31,5,85,210,0.2,11
1.0,51,41,1,1,115,4.14285714285714,36,35,171,98,0.709821428571429,1.3125,38,27,4,73,224,0.16,11
0.666666666666667,163,69,2,2,102,1.14285714285714,59,59,151,49,0.8,0.244444444444444,55,64,6,53,265,0.42,4
0.545454545454545,722,742,3,3,784,3.63461538461538,366,337,1040,544,0.572530120481928,0.445121951219512,251,803,11,563,2075,0.77,11
1.0,1,2,1,1,11,1.5,6,5,13,4,0.82051282051282,0.75,3,21,1,7,39,1.62,4
1.0,42,39,1,1,140,7.0,52,53,183,105,0.704453441295547,2.08333333333333,41,28,2,104,247,0.15,17
0.666666666666667,30,28,2,2,97,2.5,49,48,131,68,0.848648648648649,1.07142857142857,27,32,3,70,185,0.24,9
1.0,101,101,1,1,139,1.09090909090909,61,62,177,94,0.566153846153846,0.142857142857143,38,106,2,102,325,0.6,7
0.5,100,96,2,2,81,1.6,44,45,113,45,0.591623036649215,0.590909090909091,33,55,8,52,191,0.49,6
0.666666666666667,30,33,3,3,110,2.2,59,55,127,65,0.813559322033898,1.0,19,31,6,87,177,0.24,10
0.666666666666667,31,37,2,2,133,1.92307692307692,57,57,199,82,0.852564102564103,0.51219512195122,69,68,3,69,312,0.34,5
0.5,138,98,2,2,139,2.56521739130435,45,45,192,101,0.692015209125475,1.04,55,41,6,88,263,0.21,8
0.5,110,107,2,2,131,5.81818181818182,61,49,134,78,0.513661202185792,0.769230769230769,27,35,6,104,183,0.26,10
0.5,88,48,2,2,69,1.10526315789474,38,38,92,38,0.751445086705202,0.19047619047619,21,57,6,47,173,0.62,5
0.666666666666667,18,17,2,2,12,1.0,8,8,14,6,0.527777777777778,0.75,1,19,3,10,36,1.36,8
0.75,63,71,2,2,237,2.64444444444444,118,117,304,159,0.841075794621027,0.25531914893617,65,35,4,175,409,0.12,5
0.714285714285714,331,322,2,2,189,69.5384615384615,64,63,254,159,0.992125984251969,1.26315789473684,45,73,7,137,381,0.29,22
0.571428571428571,185,181,2,2,158,3.0,80,82,208,122,0.539622641509434,1.83333333333333,46,36,7,121,265,0.17,12
1.0,55,57,1,1,182,3.85714285714286,75,65,180,139,0.678571428571429,0.666666666666667,17,50,1,164,280,0.28,33
1.0,20,18,1,1,6,1.0,6,6,7,0,0.512820512820513,0.0,1,29,2,5,39,4.14,8
0.75,185,193,2,2,337,1.84615384615385,107,100,371,266,0.656451612903226,0.785714285714286,48,155,4,291,620,0.42,19
0.8,196,221,2,2,238,2.42105263157895,64,53,319,213,0.536866359447005,0.608695652173913,99,60,5,147,434,0.19,10
1.0,14,21,1,1,15,1.0,15,15,16,0,0.808219178082192,0.0,8,44,2,14,73,2.75,3
0.5,3,5,2,2,7,1.0,7,7,8,0,0.344827586206897,0.166666666666667,3,19,2,6,29,2.38,1
1.0,23,21,1,1,8,1.0,7,7,10,1,0.521739130434783,0.0,1,33,3,6,46,3.3,12
0.625,231,215,2,2,269,1.81578947368421,99,100,343,204,0.614190687361419,0.9,69,66,8,203,451,0.19,8
0.571428571428571,184,167,2,2,182,6.07142857142857,83,80,234,142,0.63758389261745,1.6875,51,32,7,137,298,0.14,16
0.5,446,357,2,2,306,16.225,110,101,443,272,0.490998363338789,0.777777777777778,114,121,14,198,611,0.27,13
0.666666666666667,130,146,2,2,192,2.93939393939394,90,90,273,148,0.587677725118483,0.888888888888889,75,113,3,126,422,0.41,10
1.0,582,473,1,1,277,2.13636363636364,133,130,376,203,0.690661478599222,1.0,97,79,6,189,514,0.21,8
1.0,25,21,1,1,7,1.0,6,7,10,1,0.555555555555556,0.0,1,32,2,5,45,3.2,12
0.8,249,241,2,2,272,3.10810810810811,127,121,382,206,0.530864197530864,2.075,127,54,5,165,486,0.14,10
0.6,227,61,2,2,70,3.14285714285714,28,27,91,59,0.632530120481928,1.55555555555556,20,64,5,49,166,0.7,17
0.666666666666667,23,27,2,2,97,1.14285714285714,49,48,113,59,0.714285714285714,0.25,17,37,3,81,175,0.33,8
0.714285714285714,223,217,2,2,368,14.3469387755102,170,165,502,294,0.600578871201158,0.696428571428571,106,98,7,270,691,0.2,11
0.7,86,85,2,2,46,1.35714285714286,24,24,64,24,0.654545454545455,0.375,18,28,10,28,110,0.44,4
0.8,52,49,2,2,138,1.28571428571429,59,59,150,120,0.748898678414097,0.444444444444444,9,41,5,128,227,0.27,25
1.0,128,1,1,1,54,1.45454545454545,31,30,73,32,1.0,0.428571428571429,16,39,2,37,126,0.53,7
0.75,40,43,2,2,30,3.0,10,10,37,23,1.0,0.75,7,20,4,23,66,0.54,18
0.666666666666667,52,38,2,2,59,6.5,22,22,78,46,0.758928571428571,2.5,14,22,3,44,112,0.28,16
0.5,113,105,2,2,153,1.42857142857143,81,76,167,99,0.537735849056604,0.411764705882353,19,23,6,133,212,0.14,10
1.0,27,29,1,1,89,2.0,50,48,120,51,0.536082474226804,0.454545454545455,31,46,3,61,194,0.38,5
0.6,141,121,2,2,109,1.76,57,59,155,67,0.886699507389163,0.740740740740741,45,20,10,70,203,0.13,5
1.0,23,22,1,1,5,1.0,5,5,6,0,0.564102564102564,0.0,1,30,2,4,39,5.0,9
0.666666666666667,25,31,2,2,76,3.33333333333333,41,40,92,57,0.712121212121212,1.625,18,22,3,60,132,0.24,14
0.666666666666667,27,15,2,2,29,1.0,29,29,30,0,0.514705882352941,0.0,16,19,6,28,68,0.63,1
0.666666666666667,67,70,2,2,182,2.37931034482759,91,89,240,119,0.501529051987768,0.903225806451613,60,37,3,127,327,0.15,7
0.75,85,64,2,2,241,1.06896551724138,136,136,337,147,0.784232365145228,0.0655737704918033,61,51,4,178,482,0.15,6
0.666666666666667,79,16,2,2,33,1.66666666666667,22,20,36,15,0.746031746031746,1.5,5,21,3,26,63,0.58,7
1.0,11,12,1,1,19,5.0,11,10,23,10,0.425925925925926,2.0,4,25,2,15,54,1.09,19
0.666666666666667,115,27,2,2,61,2.875,24,23,86,50,0.586466165413534,1.7,33,32,6,40,133,0.37,11
0.833333333333333,232,167,2,2,243,2.21052631578947,83,83,340,195,0.653585926928281,0.65,86,355,6,160,739,1.04,15
0.5,18,12,2,2,24,1.66666666666667,11,11,30,19,1.0,0.8,6,47,2,18,78,1.57,18
1.0,30,34,1,1,32,1.75,21,21,41,15,1.0,1.16666666666667,7,60,3,24,114,1.46,16
0.75,21,25,2,2,80,1.57142857142857,39,36,87,55,0.611842105263158,0.777777777777778,11,39,4,68,152,0.45,15
1.0,135,128,1,1,184,8.93333333333333,74,67,240,150,0.641196013289037,2.0,65,20,7,130,301,0.08,16
0.666666666666667,12,11,2,2,36,4.0,26,24,36,21,0.707692307692308,1.0,3,24,3,32,65,0.67,28
0.647058823529412,413,340,2,2,344,2.97777777777778,133,128,483,278,0.477862595419847,0.884615384615385,114,87,17,232,655,0.18,13
0.666666666666667,54,50,2,2,63,7.33333333333333,35,32,76,44,0.958333333333333,2.4,12,50,3,52,144,0.66,29
0.571428571428571,249,225,2,2,140,1.8695652173913,59,59,188,96,0.633858267716535,0.92,43,38,7,97,254,0.2,7
1.0,18,21,1,1,37,1.5,20,20,50,23,0.516483516483517,0.555555555555556,9,30,4,27,91,0.6,8
0.666666666666667,70,73,2,2,126,1.5,63,64,166,75,0.995689655172414,0.433333333333333,42,25,3,87,232,0.15,5
0.8,143,142,2,2,110,56.2857142857143,50,49,141,91,0.970731707317073,1.66666666666667,27,27,5,84,205,0.19,21
