CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,CountLineCode,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,COMM,ADEV,DDEV,Added_lines,Del_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE
0.0,-0.4,-0.2653061224489796,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,-0.5714285714285714,0.0,0.0,0.0,0.125,-0.36363636363636365,0.0,0.125,0.0,-0.13043478260869565,0.0,1.0,-0.3333333333333333,0.5,-0.13157894736842105,0.0,0.1111111111111111,-0.125,-0.05673758865248227,0.0,-0.22784810126582278,-0.058823529411764705,-0.07272727272727272,-0.3333333333333333,-0.0975609756097561,0.0,0.125,0.0,0.0875,-0.5,0.0,0.0,0.0,0.4,0.6507105459985043,2.0,0.125,-0.24719795934142472,0.0,-0.3333333333333333,-0.09230769230769635,0.0,-0.5,-0.307692307692308,0.0,1.0,1.0,0.0,0.43902439024390244,0.6285714285714286,0.6404210549503991,0.0,0.0,-0.5,0.0,0.0
0.0,-0.2,-0.6326530612244898,-0.3333333333333333,0.0,0.0,0.0,-0.42857142857142855,0.0,0.2857142857142857,0.0,1.6666666666666667,0.0,-0.625,-0.13636363636363635,0.0,-0.625,-0.42857142857142855,-0.7391304347826086,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,-0.6666666666666666,-0.42105263157894735,-0.42857142857142855,-0.5555555555555556,-0.7083333333333334,-0.49645390070921985,-0.36666666666666664,2.2447257383966246,-0.6470588235294118,-0.5272727272727272,-0.3333333333333333,-0.5609756097560976,0.0,-0.625,0.0,-0.625,1.0,0.0,-0.5,0.0,-0.8,-1.0994764397905754,0.0,-0.375,-0.29543170750560405,1.0,-0.3333333333333333,-0.09230769230769635,0.0,-0.5,-0.307692307692308,0.0,0.0,0.0,0.0,-0.2926829268292683,-0.2857142857142857,-0.8114425866701088,0.0,0.0,0.5,0.0,0.0
0.0,-0.8,-0.5714285714285714,-0.3333333333333333,2.0,0.0,0.0,-0.35714285714285715,0.0,-0.42857142857142855,0.0,1.0,0.0,-0.5,0.0,0.0,-0.5,-0.35714285714285715,-0.5652173913043478,0.0,-0.3333333333333333,-0.3333333333333333,-0.6666666666666666,-0.47368421052631576,-0.35714285714285715,-0.4444444444444444,-0.5416666666666666,-0.48226950354609927,-0.43333333333333335,2.20253164556962,-0.5294117647058824,-0.4909090909090909,-0.3333333333333333,-0.4878048780487805,0.0,-0.5,0.0,-0.625,-0.5,2.0,0.0,0.0,-0.6,-0.6282722513088995,1.0,-0.5,-0.6330679446548658,0.0,-0.3333333333333333,-0.09230769230769635,0.0,-0.5,-0.307692307692308,0.0,0.0,0.0,0.0,-0.3170731707317073,-0.3142857142857143,0.058500000211814826,0.0,0.0,0.0,0.0,0.0
1.0,2.2,2.2653061224489797,0.3333333333333333,0.0,0.0,13.0,0.7857142857142857,1.0,2.0,0.0,0.3333333333333333,1.0,0.625,0.6363636363636364,3.0,0.625,0.7857142857142857,3.8260869565217392,0.0,1.3333333333333333,0.3333333333333333,1.0,3.763157894736842,0.7857142857142857,0.5555555555555556,3.3333333333333335,2.723404255319149,2.933333333333333,-0.4978902953586498,2.411764705882353,3.036363636363636,0.3333333333333333,3.7560975609756095,3.0,0.625,1.0,0.4125,0.0,0.0,3.0,1.0,2.0,0.9566872917658266,0.0,2.375,1.4848320883723207,-1.0,0.3333333333333333,0.6713286713286748,0.0,1.0,0.9472096530920053,0.0,6.0,6.0,2.0,8.878048780487806,11.342857142857143,-0.226647435653778,-0.5,0.0,0.5,2.0,0.0
0.0,0.8,0.5204081632653061,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.7142857142857143,2.0,0.3333333333333333,0.0,0.25,0.13636363636363635,0.0,0.25,0.14285714285714285,1.0,1.3333333333333333,1.0,0.0,0.3333333333333333,1.0526315789473684,0.14285714285714285,0.2222222222222222,0.9583333333333334,0.6950354609929078,0.8,-0.3713080168776371,0.7058823529411765,0.8363636363636363,0.0,1.0731707317073171,1.0,0.0,0.0,0.3125,2.0,0.0,2.0,0.0,0.0,-0.03926701570680472,0.0,1.125,0.8440905928731545,0.0,0.0,0.05769230769230426,0.0,0.0,0.09230769230769198,0.0,0.0,0.0,0.0,0.7804878048780488,1.2,-0.6031362675046573,0.0,0.0,0.5,0.0,1.0
0.0,-0.8,-0.6224489795918368,-0.3333333333333333,1.0,0.0,0.0,-0.42857142857142855,0.0,-0.2857142857142857,0.0,1.3333333333333333,0.0,-0.625,-0.09090909090909091,0.0,-0.625,-0.42857142857142855,-0.6956521739130435,0.0,-0.3333333333333333,-0.3333333333333333,-0.6666666666666666,-0.47368421052631576,-0.42857142857142855,-0.5555555555555556,-0.6666666666666666,-0.524822695035461,-0.43333333333333335,3.5696202531645573,-0.5294117647058824,-0.5454545454545454,-0.3333333333333333,-0.5609756097560976,0.0,-0.625,0.0,-0.625,-1.0,2.0,-0.25,-1.0,-0.6,-0.6282722513088995,1.0,-0.5,-0.6330679446548658,0.0,-0.3333333333333333,-0.09230769230769635,0.0,-0.5,-0.307692307692308,0.0,0.0,0.0,0.0,-0.34146341463414637,-0.34285714285714286,-0.6204078969831992,0.0,0.0,0.5,0.0,0.0
0.0,-0.8,-0.42857142857142855,-0.3333333333333333,4.0,0.0,0.0,-0.21428571428571427,0.0,-0.2857142857142857,0.0,1.3333333333333333,0.0,-0.25,0.45454545454545453,0.0,-0.25,-0.21428571428571427,-0.5652173913043478,0.0,-0.3333333333333333,-0.3333333333333333,-0.6666666666666666,-0.47368421052631576,-0.21428571428571427,-0.2222222222222222,-0.5416666666666666,-0.48226950354609927,-0.43333333333333335,3.2489451476793247,-0.29411764705882354,-0.4909090909090909,-0.3333333333333333,-0.4878048780487805,0.0,-0.25,0.0,-0.625,-1.0,17.0,-0.5,-1.0,2.8,3.730366492146602,4.0,-0.625,-0.9707041818041275,-1.0,-0.3333333333333333,-0.09230769230769635,0.0,-0.5,-0.307692307692308,0.0,0.0,0.0,0.0,-0.2682926829268293,-0.2571428571428571,-0.9772462796059154,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.3979591836734694,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,1.3333333333333333,0.0,0.125,1.5454545454545454,0.0,0.125,0.0,0.08695652173913043,0.0,-0.3333333333333333,-0.3333333333333333,0.5,0.10526315789473684,0.0,0.1111111111111111,0.08333333333333333,0.05673758865248227,0.1,0.47257383966244726,0.8235294117647058,0.07272727272727272,-0.3333333333333333,0.0975609756097561,1.0,0.125,0.0,-0.625,0.0,0.0,0.75,0.0,0.0,0.11219147344801893,0.0,0.0,0.33160701862874015,0.0,-0.3333333333333333,-0.09230769230769635,0.0,-0.5,-0.307692307692308,0.0,0.0,0.0,0.0,-0.2682926829268293,-0.3142857142857143,0.5275109995533607,0.0,0.0,-0.5,0.0,1.0
0.0,3.0,0.3979591836734694,1.6666666666666667,0.0,0.0,0.0,1.1428571428571428,5.0,2.142857142857143,1.0,0.0,5.0,-0.25,-0.13636363636363635,0.0,-0.25,1.0714285714285714,0.30434782608695654,0.6666666666666666,1.3333333333333333,2.0,-0.16666666666666666,1.0526315789473684,1.0714285714285714,-0.2222222222222222,0.3333333333333333,0.7801418439716312,1.1,-0.43881856540084385,0.0,0.7272727272727273,1.6666666666666667,0.6585365853658537,1.0,-0.375,5.0,0.3125,0.0,0.0,-0.5,1.0,1.0,1.3743455497382229,2.0,0.5,1.3083404189533894,4.0,10.0,14.007692307692361,3.0,1.5,3.2478632478632523,1.0,0.0,0.0,0.0,0.0975609756097561,0.34285714285714286,-0.018220934865659094,0.0,0.0,0.0,0.0,0.0
0.0,-0.2,0.14285714285714285,-0.3333333333333333,0.0,0.0,0.0,0.35714285714285715,0.0,-0.2857142857142857,0.0,0.0,0.0,0.75,0.09090909090909091,0.0,0.75,0.35714285714285715,0.08695652173913043,1.3333333333333333,1.6666666666666667,-0.3333333333333333,1.0,0.2894736842105263,0.35714285714285715,0.6666666666666666,0.08333333333333333,0.2978723404255319,0.5,-0.26160337552742613,0.23529411764705882,0.2909090909090909,-0.3333333333333333,0.2682926829268293,0.0,0.75,0.0,0.275,-0.5,6.0,-0.5,2.0,1.8,1.806282722513094,2.0,0.25,-0.29543170750560405,0.0,-0.3333333333333333,-0.09230769230769635,0.0,-0.5,-0.307692307692308,0.0,0.0,0.0,0.0,-0.07317073170731707,-0.05714285714285714,-0.23868903997577903,0.0,0.0,1.0,0.0,0.0
1.0,2.2,3.4489795918367347,0.3333333333333333,0.0,0.0,8.0,1.3571428571428572,1.0,2.0,0.0,0.0,1.0,1.25,0.045454545454545456,5.0,1.25,1.3571428571428572,3.608695652173913,0.0,2.0,0.3333333333333333,1.8333333333333333,5.131578947368421,1.3571428571428572,1.1111111111111112,3.75,3.673758865248227,4.9,-0.5738396624472574,5.470588235294118,4.290909090909091,0.3333333333333333,5.170731707317073,4.0,1.25,1.0,0.25,0.0,0.0,3.25,1.0,1.0,1.138743455497385,0.0,2.125,2.089124217361057,-1.0,0.3333333333333333,0.6576923076923067,0.0,0.5,0.677814938684504,0.0,6.0,6.0,2.0,19.146341463414632,22.571428571428573,0.10464154650748407,-0.5,0.0,0.0,2.0,0.0
0.0,-0.8,0.3673469387755102,-0.3333333333333333,17.0,0.0,0.0,0.7142857142857143,0.0,-0.2857142857142857,0.0,1.3333333333333333,0.0,1.375,2.590909090909091,0.0,1.375,0.7142857142857143,0.2608695652173913,0.0,-0.3333333333333333,-0.3333333333333333,-0.6666666666666666,-0.47368421052631576,0.7142857142857143,1.2222222222222223,0.25,-0.2127659574468085,-0.43333333333333335,1.9746835443037973,0.4117647058823529,-0.14545454545454545,-0.3333333333333333,-0.024390243902439025,0.0,1.375,0.0,-0.625,-1.0,1.0,-0.5,-1.0,-0.6,-0.6282722513088995,1.0,-0.5,-0.9508432266777005,-1.0,-0.3333333333333333,-0.09230769230769635,0.0,-0.5,-0.307692307692308,0.0,-1.0,-1.0,0.0,0.21951219512195122,0.2857142857142857,0.6404210549503991,0.0,0.0,-0.5,0.0,0.0
0.0,-0.8,-0.673469387755102,-0.3333333333333333,2.0,0.0,0.0,-0.35714285714285715,0.0,-0.8571428571428571,0.0,0.0,0.0,-0.5,-0.5,0.0,-0.5,-0.35714285714285715,-0.6086956521739131,0.0,-0.3333333333333333,-0.3333333333333333,-0.6666666666666666,-0.47368421052631576,-0.35714285714285715,-0.4444444444444444,-0.5833333333333334,-0.49645390070921985,-0.43333333333333335,1.2827004219409281,-0.4117647058823529,-0.509090909090909,-0.3333333333333333,-0.5121951219512195,0.0,-0.5,0.0,-0.625,-1.0,2.0,-0.5,-1.0,-0.6,-0.8638743455497375,0.0,-0.5,-0.8018860632294967,-1.0,-0.3333333333333333,-0.09230769230769635,0.0,-0.5,-0.307692307692308,0.0,0.0,0.0,0.0,-0.1951219512195122,-0.2857142857142857,0.6404210549503991,0.0,0.0,-0.5,0.0,0.0
0.0,-0.2,-0.5,-0.3333333333333333,0.0,0.0,1.0,-0.35714285714285715,0.0,-0.2857142857142857,0.0,0.0,0.0,-0.5,-0.045454545454545456,0.0,-0.5,-0.35714285714285715,-0.5217391304347826,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,-0.5,-0.3157894736842105,-0.35714285714285715,-0.4444444444444444,-0.5,-0.3971631205673759,-0.3333333333333333,0.919831223628692,-0.4117647058823529,-0.41818181818181815,-0.3333333333333333,-0.43902439024390244,0.0,-0.5,0.0,0.625,1.5,0.0,-0.25,0.0,-0.4,-0.6282722513088995,0.0,-0.25,-0.29543170750560405,0.0,-0.3333333333333333,-0.09230769230769635,0.0,-0.5,-0.307692307692308,0.0,1.0,1.0,0.0,0.0,0.3142857142857143,-0.5655892468991287,0.0,0.0,0.0,0.0,0.0
1.0,2.2,2.7755102040816326,2.3333333333333335,0.0,0.0,2.0,3.5714285714285716,3.0,2.2857142857142856,2.0,1.3333333333333333,3.0,0.875,2.1363636363636362,1.0,0.875,3.2142857142857144,2.217391304347826,0.0,1.3333333333333333,3.0,1.3333333333333333,3.6578947368421053,3.2142857142857144,1.4444444444444444,2.3333333333333335,2.8652482269503547,3.3,-0.39662447257383965,2.176470588235294,2.8,2.3333333333333335,2.731707317073171,2.0,0.625,3.0,0.425,-0.5,0.0,-0.5,1.0,0.4,0.5678614579138169,1.0,1.625,1.4966375512097092,0.0,7.666666666666667,7.569230769230803,0.0,1.5,2.025641025641025,0.0,0.0,0.0,1.0,1.853658536585366,1.6857142857142857,-0.8437154770259354,-0.5,0.0,0.5,1.0,2.0
0.0,-0.2,-0.5,-0.3333333333333333,0.0,0.0,1.0,-0.35714285714285715,0.0,-0.2857142857142857,0.0,0.0,0.0,-0.5,-0.045454545454545456,0.0,-0.5,-0.35714285714285715,-0.5217391304347826,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,-0.5,-0.3157894736842105,-0.35714285714285715,-0.4444444444444444,-0.5,-0.3971631205673759,-0.3333333333333333,0.919831223628692,-0.4117647058823529,-0.41818181818181815,-0.3333333333333333,-0.43902439024390244,0.0,-0.5,0.0,0.625,2.0,5.0,-0.25,0.0,0.6,0.5497382198952901,0.0,-0.375,-0.4642498260802349,0.0,-0.3333333333333333,-0.09230769230769635,0.0,-0.5,-0.307692307692308,0.0,1.0,1.0,0.0,0.0,0.3142857142857143,-0.5655892468991287,0.0,0.0,0.0,0.0,0.0
1.0,3.4,1.1734693877551021,5.666666666666667,0.0,0.0,0.0,1.8571428571428572,3.0,2.4285714285714284,0.0,0.0,3.0,0.125,-0.18181818181818182,0.0,0.125,1.6428571428571428,0.5217391304347826,2.0,0.0,5.666666666666667,-0.16666666666666666,2.973684210526316,1.6428571428571428,0.3333333333333333,0.625,1.8156028368794326,3.4,-0.5316455696202531,0.4117647058823529,2.109090909090909,5.666666666666667,2.292682926829268,1.0,0.125,4.0,0.0875,0.5,0.0,-0.25,0.0,0.2,-0.08975317875841414,1.0,3.0,1.199814485583984,0.0,61.333333333333336,32.479120879120956,0.0,1.5,2.210826210826212,0.0,1.0,1.0,1.0,3.682926829268293,4.514285714285714,0.6404210549503991,-0.33333333333333304,0.0,-0.5,1.0,0.0
0.0,3.8,1.1938775510204083,5.0,0.0,2.0,5.0,1.3571428571428572,7.0,5.285714285714286,0.0,4.333333333333333,7.0,-0.375,1.3636363636363635,0.0,-0.375,1.1428571428571428,0.5652173913043478,2.0,1.3333333333333333,6.0,-0.6666666666666666,1.9736842105263157,1.1428571428571428,0.3333333333333333,0.5833333333333334,1.1914893617021276,1.0333333333333334,-0.270042194092827,0.9411764705882353,0.8,5.0,0.7317073170731707,5.0,-0.375,8.0,0.1625,0.5,0.0,0.5,0.0,1.8,1.8848167539267036,1.0,1.0,2.0680219525392283,0.0,5.0,8.707692307692335,0.0,1.0,2.8923076923076922,0.0,-1.0,-1.0,0.0,1.4634146341463414,1.7428571428571429,0.6404210549503991,0.0,0.0,-0.5,0.0,0.0
0.0,0.8,-0.32653061224489793,0.0,0.0,0.0,0.0,-0.2857142857142857,1.0,0.8571428571428571,0.0,1.0,1.0,-0.5,-0.045454545454545456,0.0,-0.5,-0.2857142857142857,-0.043478260869565216,0.0,-0.3333333333333333,0.0,-0.3333333333333333,-0.13157894736842105,-0.2857142857142857,-0.4444444444444444,-0.041666666666666664,-0.1702127659574468,-0.23333333333333334,0.08438818565400842,-0.35294117647058826,-0.16363636363636364,0.0,-0.12195121951219512,0.0,-0.5,1.0,-0.625,0.5,0.0,-0.5,1.0,-0.4,-0.6282722513088995,0.0,0.5,0.5486588853675504,-1.0,0.0,0.5076923076923061,0.0,0.0,0.692307692307692,0.0,0.0,0.0,0.0,-0.21951219512195122,-0.22857142857142856,0.08005263186880046,0.0,0.0,0.0,0.0,0.0
0.0,1.8,1.030612244897959,0.3333333333333333,0.0,0.0,0.0,0.2857142857142857,1.0,2.0,0.0,1.6666666666666667,1.0,0.125,1.5454545454545454,0.0,0.125,0.2857142857142857,0.34782608695652173,0.0,-0.3333333333333333,0.3333333333333333,0.5,1.631578947368421,0.2857142857142857,0.1111111111111111,0.3333333333333333,0.9645390070921985,1.8,-0.18565400843881855,0.7058823529411765,1.1090909090909091,0.3333333333333333,1.3902439024390243,2.0,0.125,1.0,-0.625,0.5,0.0,0.75,0.0,0.0,0.11219147344801893,0.0,1.5,2.887995671330283,0.0,0.3333333333333333,0.5934065934065905,0.0,0.5,0.8774928774928773,0.0,1.0,1.0,0.0,0.3902439024390244,0.4857142857142857,0.46030263324560056,0.0,0.0,0.0,0.0,0.0
1.0,2.2,0.16326530612244897,2.0,0.0,0.0,1.0,0.21428571428571427,2.0,1.5714285714285714,2.0,0.0,2.0,-0.375,0.2727272727272727,0.0,-0.375,0.21428571428571427,0.30434782608695654,0.6666666666666666,-0.3333333333333333,2.0,-0.5,0.47368421052631576,0.21428571428571427,-0.3333333333333333,0.2916666666666667,0.28368794326241137,0.26666666666666666,-0.20253164556962025,0.23529411764705882,0.2545454545454545,2.0,0.2682926829268293,2.0,-0.625,2.0,0.2,-0.5,0.0,-0.25,0.0,0.6,0.15706806282722852,0.0,1.0,0.7174770039421813,0.0,23.333333333333332,28.30769230769246,0.0,1.5,1.9145299145299186,0.0,2.0,2.0,0.0,0.24390243902439024,0.2571428571428571,-0.018390469483372415,0.0,0.0,0.0,0.0,0.0
