OWN_LINE,CountStmtExe,CountStmt,CountLineCode,CountLine,CountLineComment,SumCyclomatic,CountSemicolon,CountPath_Mean,CountLineCodeExe,RatioCommentToCode,CountLineBlank,CountLineCodeDecl,SumCyclomaticStrict,CountStmtDecl,SumCyclomaticModified,CountOutput_Mean,MaxNesting_Mean,CountDeclMethodPrivate,CountInput_Mean
0.9989868287740626,36,71,92,309,189,24,44,1.439814814814813,44,2.083333333333333,26,38,25,34,24,1.5069444444444464,0.4074074074074073,3,13.386574074074066
1.0,72,128,189,389,140,46,102,4.454545454545451,117,0.7400000000000001,60,63,48,56,25,5.81818181818182,1.38461538461538,5,6.18181818181818
1.0,0,46,52,620,522,37,45,1.0,7,10.04,46,51,37,46,37,0.6756756756756761,0.0,0,106.108108108108
0.9547712418300652,0,149,247,2517,2051,104,148,1.0,35,8.34294117647059,220,245,104,149,104,0.8961937716262977,0.0,0,5.231833910034601
0.7744224862792153,63,132,234,504,198,36,97,2.242510121457491,126,0.8488461538461538,74,88,37,69,34,3.846153846153843,0.6118881118881119,0,6.451147098515522
0.8858616265298067,32,61,82,153,44,20,39,1.6596413966656147,32,0.538235294117647,30,27,20,28,20,1.7952186222082425,0.501071683734222,1,3.5684177414281177
1.0,0,15,17,35,16,13,14,1.0,0,0.9399999999999996,2,15,13,15,13,0.8461538461538459,0.0,0,0.0
0.9025115096543668,6,17,39,93,36,2,13,1.25,10,0.9405,16,20,2,10,2,3.5,0.75,0,5.999999999999999
0.969849246231156,14,40,85,199,80,5,34,1.0,32,0.9399999999999996,34,47,5,26,5,3.7999999999999994,0.0,0,5.199999999999999
0.9258594917787738,981,1371,1880,3345,1077,372,1032,6.14285714285714,1366,0.57,424,404,434,390,341,4.89473684210526,0.851851851851852,38,6.61654135338346
0.9792786255050404,45,94,159,409,193,23,75,1.9477317554240596,85,1.2123076923076923,57,54,24,48,19,4.142011834319529,0.6395604395604394,0,4.2712031558185375
0.8889843815615178,11,21,38,71,17,7,13,1.9826388888888888,13,0.4727083333333333,15,12,7,10,7,2.1013888888888865,0.7089285714285718,0,2.020138888888889
0.9971509971509976,19,47,61,141,56,8,38,1.2399267399267442,33,0.9365384615384617,23,29,8,28,8,3.9120879120879137,0.4177350427350424,0,1.6703296703296713
0.8467289719626172,307,439,624,1070,347,128,312,95.28571428571426,394,0.5600000000000003,118,136,144,132,128,6.0,2.1333333333333293,14,6.75
0.984575835475578,55,103,188,389,150,27,75,2.91666666666667,80,0.7999999999999998,51,67,29,48,27,4.416666666666669,1.0,0,5.0
0.9591699833366156,484,636,947,1509,351,153,489,109.74631185807638,685,0.400952380952381,212,184,174,152,151,6.509990662931844,1.5018187830687806,28,5.85845004668534
0.9755555555555556,21,36,65,145,54,12,23,3.411111111111109,28,0.8361111111111109,25,14,12,14,12,4.044444444444444,1.427579365079363,0,2.3222222222222215
0.717691583357072,154,250,367,692,229,64,189,8.263390044108363,240,0.6300000000000001,99,119,67,95,64,5.227851291745433,1.5235805626598489,7,6.631001890359169
1.0,802,834,1685,2755,407,4,829,1.3333333333333302,1655,0.24,663,31,4,32,4,13.666666666666702,0.5999999999999998,0,1.0
0.8628745423629236,451,502,579,771,120,40,463,1005.525,517,0.3744999999999999,78,56,44,51,38,10.695,1.6310134310134332,2,5.1049999999999995
0.9541666666666666,79,118,160,236,55,31,87,245.0416666666668,113,0.355625,22,38,31,38,30,8.260416666666679,2.9609375,0,8.875
1.0,5,19,16,35,16,12,7,1.0,5,0.964,3,14,12,14,12,0.7131868131868129,0.0,0,0.0
0.9305145222293584,30,71,99,178,38,17,56,2.053030303030302,47,0.3811111111111112,40,48,17,41,15,3.871212121212121,0.8632478632478633,0,1.6881313131313131
0.9444038039502558,207,368,1168,1367,93,100,290,202.8,887,0.0799999999999999,106,173,103,161,81,17.199999999999996,2.1428571428571397,0,29.8
0.9580692081724064,0,72,100,810,641,58,71,1.0,0,6.6395,68,99,58,72,58,0.3800838574423482,0.0,0,3.82083333333333
1.0,12,27,38,153,100,9,17,1.125,17,2.629999999999999,15,15,9,15,9,1.5,0.2999999999999999,0,136.5
0.646145122477593,515,665,1074,1270,68,270,392,2.837665286843233,608,0.0676190476190476,133,177,278,150,270,4.465320581861593,1.0713295026748568,12,7.97283607784109
0.9625972746045022,213,296,388,554,95,61,237,334.326530612245,256,0.2349999999999999,77,92,62,82,61,8.559369202226364,1.4148351648351627,6,4.515306122448978
1.0,0,93,122,1353,1142,84,92,1.0,0,9.367272727272727,88,121,84,93,84,0.6046808123121759,0.0,0,6.2244372511197
0.9489222722581858,34,69,119,304,121,21,46,1.4262820512820518,55,1.0184615384615383,64,37,34,34,21,2.176282051282052,0.3312080076785956,0,3.113782051282052
0.9601585761978512,46,79,132,184,29,20,60,3.9215476190476175,68,0.222,23,36,21,33,19,6.2596428571428575,1.5238383838383829,0,4.437559523809525
0.918918918918919,9,25,41,74,17,4,20,1.33333333333333,14,0.41,16,18,4,16,4,3.66666666666667,0.5999999999999999,0,1.66666666666667
0.825641025641025,17,38,70,110,20,10,28,1.2666666666666666,26,0.2806666666666667,19,31,10,20,10,2.4222222222222203,0.3333333333333333,0,4.185185185185187
0.8668276362490819,426,609,1049,2032,733,170,452,18.170191015830373,639,0.7,262,230,183,183,168,3.806180267538997,0.7891265597147964,12,7.921578363222149
0.931067717031724,1,11,16,111,74,3,9,1.0,1,4.685217391304348,19,11,3,10,4,0.7565217391304349,0.358695652173913,0,1.2782608695652171
0.8526995374762809,452,589,1075,1450,167,328,377,31.25161637931033,769,0.1568749999999999,214,150,406,137,219,4.30010775862069,0.9453725606150208,7,6.836805555555555
1.0,9,187,180,201,16,155,116,1.0,16,0.091,5,178,155,178,155,0.3023981262695347,0.0,0,0.0
1.0,8,16,19,63,32,2,13,1.0,9,1.6799999999999995,12,8,2,8,2,5.0,0.3999999999999999,1,0.5
0.618543046357616,0,233,235,755,269,1,231,1.0,230,1.14,253,233,1,233,1,1.0,0.0,1,0.0
0.9341515682836548,0,5,8,59,37,1,4,1.0,0,4.5075,13,6,1,5,1,0.75,0.3611111111111111,0,1.2222222222222217
0.9897959183673468,96,160,249,483,146,60,105,2.8195652173913044,120,0.5887499999999997,88,65,62,64,55,2.9891304347826093,1.1878561253561275,2,4.285869565217391
0.9035329498486138,166,260,381,580,136,47,215,5.452014652014652,258,0.3592307692307691,64,107,50,94,47,9.464454775993223,1.728539576365661,9,3.841110171879402
0.9548872180451132,49,70,86,132,24,13,58,243.0,66,0.2800000000000001,22,19,13,21,13,16.0,3.0,0,4.0
0.7776319777373669,164,202,566,759,63,13,187,1.39,503,0.11,131,42,13,37,13,4.620000000000002,0.483529411764706,1,1.7200000000000026
0.965522875816993,53,97,131,241,70,25,71,2.5555555555555545,58,0.5499999999999999,44,51,25,44,25,3.0833333333333326,0.7452380952380949,1,3.2870370370370394
0.9027418918239588,0,3,5,38,24,0,2,0.9999999999999996,0,4.69910447761194,8,3,0,3,0,0.8059701492537314,0.2201492537313433,0,1.791044776119403
0.7872363611742369,153,213,293,512,133,32,185,5.294397283531409,223,0.459047619047619,89,67,32,59,27,6.877168728272292,0.940546097340522,3,3.478098471986419
0.9505730659025792,290,449,770,1396,419,169,322,191.03846153846197,470,0.54,213,170,176,159,131,7.92307692307692,2.4285714285714306,11,5.6153846153846105
0.9641148325358856,9,25,74,152,52,6,18,1.0,32,0.7045454545454547,25,29,6,16,6,2.8030303030302997,0.0,0,4.409090909090908
0.9213756574020182,142,206,293,460,112,43,165,94.91666666666666,193,0.3877777777777779,65,74,46,63,43,5.833333333333333,1.788888888888889,5,7.361111111111111
0.7719706074206886,36,79,123,267,107,21,56,1.8511303511303476,46,0.8737037037037041,36,49,22,43,21,3.289442039442041,0.7926931456343228,0,1.9788359788359808
0.8803046789989117,107,156,474,919,350,44,111,11.818181818181802,252,0.7399999999999999,106,141,46,49,44,5.090909090909091,1.92307692307692,3,9.545454545454536
0.8479339646611191,101,160,222,390,115,34,127,43.90109890109888,127,0.5153846153846157,52,66,37,59,33,9.857142857142852,2.452991452991451,0,8.307692307692308
0.9762108262108264,90,150,289,505,153,32,120,1857.474358974359,175,0.5261538461538461,75,70,34,59,29,11.782051282051254,1.7211538461538465,0,8.448717948717952
0.985407725321888,362,474,1007,1165,58,79,417,88.3125,857,0.06,104,523,81,112,77,5.1875,1.47368421052632,7,4.125
0.988132911392405,12,27,32,77,27,8,18,1.2732638888888888,15,0.8603124999999998,17,15,8,15,8,2.4163194444444427,0.5991781655844157,0,1.6986111111111113
1.0,11,30,38,209,153,6,22,1.0543478260869563,19,4.220434782608696,17,19,7,19,6,1.9601449275362333,0.0465838509316769,0,2.884057971014493
0.9350908872035636,4,15,22,67,31,3,10,1.0,6,1.4562962962962962,13,10,3,10,3,2.1666666666666665,0.0,0,2.333333333333333
0.901960784313726,45,78,93,153,28,7,70,17.0,68,0.2999999999999999,32,39,7,33,7,27.0,4.0,0,4.0
0.9784534066244208,100,153,193,301,69,33,120,308.784468057195,129,0.4045454545454546,44,52,33,52,33,7.024006296733567,1.8255633255633268,0,5.2147448511084855
0.8222220763190379,0,7,18,102,69,2,6,1.0,0,3.788275862068964,15,16,2,7,2,0.6551724137931033,0.4597701149425275,0,1.1149425287356307
1.0,150,222,323,443,65,44,177,1.6666666666666698,219,0.1999999999999999,55,92,44,72,44,4.55555555555556,0.733333333333333,2,3.37037037037037
0.97979797979798,10,30,45,120,51,5,24,1.0,14,1.1211111111111107,23,22,5,20,5,3.022222222222221,0.0,0,1.222222222222222
1.0,61,89,99,150,33,4,84,1.0,76,0.33,18,32,4,28,4,7.0,0.0,0,1.0
0.953125,28,45,58,128,35,8,36,2.6666666666666705,41,0.5999999999999998,35,18,8,17,8,3.66666666666667,1.5999999999999996,0,7.33333333333333
0.8007745739767838,299,422,598,1155,371,119,310,5.919621749408982,409,0.6194117647058826,189,148,134,123,114,6.9492421081907985,1.6235294117647077,10,5.3957724933945235
0.9652722316865416,37,86,251,615,302,26,62,1.0217391304347825,53,1.2,62,165,26,49,26,2.6992753623188452,0.0208333333333333,0,18.778985507246393
1.0,0,29,31,183,123,3,27,1.0,24,4.387333333333332,28,28,3,28,3,1.0,0.0,0,1.5111111111111115
0.616849394114253,339,469,880,1733,665,199,319,5.063829787234041,502,0.7599999999999999,188,172,209,130,154,3.8723404255319105,1.40816326530612,6,5.702127659574471
0.989928057553957,72,96,147,204,36,25,72,3547.0375000000017,111,0.284,20,25,26,23,25,5.962500000000003,0.7844444444444445,0,3.375
1.0,7,16,22,114,82,5,10,1.0,8,3.6042857142857136,9,10,5,9,5,1.6333333333333342,0.0,0,1.857142857142857
0.944444444444444,15,36,45,108,31,10,25,1.25,15,0.6899999999999998,32,21,10,21,10,2.0,0.818181818181818,0,1.375
0.9615323576088876,61,105,149,212,30,28,75,2.181203007518796,74,0.2119999999999999,32,42,28,43,28,2.70225563909774,0.5394957983193275,2,0.8744360902255628
1.0,0,44,57,759,658,36,43,1.0,5,11.539999999999996,44,56,36,44,36,0.666666666666667,0.0,0,72.11111111111109
0.9947274947274948,69,157,262,381,39,69,86,1.014030612244898,70,0.1476190476190475,79,121,69,87,69,2.2506703131703136,0.0310734463276835,0,1.4468192682478385
0.8268719932330091,0,12,16,131,99,8,11,1.0,0,6.140392156862744,15,14,8,12,8,0.7630718954248368,0.0,0,4.0430283224400885
0.8563025210084034,142,236,440,844,294,88,165,4.397435897435899,250,0.67,111,108,105,93,70,4.017043740573156,0.9613256113256146,5,6.093363499245851
0.6070937343249566,90,146,210,329,75,25,120,4.9312499999999995,139,0.35875,43,66,25,56,25,6.070833333333329,0.7169913419913425,2,1.8499999999999992
0.6705882352941178,0,5,6,31,15,3,4,1.0,0,2.252,9,5,3,5,3,0.0,0.0,0,1.0
0.9569519507407708,13,39,60,139,55,7,31,1.3015873015872976,22,0.9299999999999998,23,28,7,25,7,2.1111111111111116,0.4523809523809523,0,4.158730158730159
1.0,0,4,5,50,41,1,3,1.0,0,8.3375,4,4,1,4,1,0.3749999999999999,0.0,0,0.0
0.9433962264150942,10,25,55,106,33,3,21,1.5,22,0.5999999999999996,18,27,3,15,3,3.0,0.75,0,29.0
1.0,50,97,136,208,50,15,81,1.4711538461538474,90,0.3646153846153845,23,54,15,47,15,5.294230769230768,0.4461538461538473,1,1.025000000000001
0.992349726775956,148,245,509,916,284,77,174,136.181818181818,274,0.5600000000000002,131,155,89,97,73,10.2727272727273,3.53846153846154,7,9.545454545454538
1.0,16,50,65,180,71,11,38,1.22222222222222,17,1.09,44,40,11,34,11,1.7777777777777797,0.363636363636364,0,2.333333333333329
0.6412662662662663,15,32,48,78,16,10,21,2.077777777777781,21,0.331111111111111,13,20,10,17,10,3.103703703703699,1.24537037037037,0,7.1913580246913575
0.436332767402377,124,177,287,589,254,58,123,58.5384615384615,176,0.8900000000000002,51,63,67,53,58,5.38461538461539,1.8,4,7.615384615384611
0.635478169659183,124,204,342,783,356,49,160,5.0737012987013035,207,1.0399999999999998,89,97,52,79,49,6.3162337662337675,1.5102766798418965,1,4.712987012987011
0.885714285714286,13,22,26,70,27,2,19,1.0,14,1.0399999999999998,17,9,2,9,2,7.5,0.0,1,1.0
1.0,188,256,374,504,69,53,202,1.7419354838709695,255,0.1799999999999999,61,91,53,68,53,3.9032258064516094,0.8235294117647058,3,3.74193548387097
0.7930978874375101,41,85,191,430,193,21,62,2.326923076923076,92,1.0138461538461538,47,69,23,43,21,5.03846153846154,0.9670329670329668,0,6.4423076923076925
0.9480656453454772,217,335,529,998,318,118,225,9.39069870032916,277,0.602272727272727,160,133,124,118,111,3.647918151277616,0.677808873934782,8,4.263463300417389
0.9453267378286904,27,56,110,163,43,8,47,3.643478260869564,70,0.3956521739130436,20,54,8,29,8,4.982608695652176,1.093167701863354,0,6.431884057971013
0.9632632475537152,34,70,109,240,92,16,52,1.556831983805668,44,0.8478947368421054,40,43,17,35,16,3.224746963562753,0.7196115288220556,0,3.397975708502026
0.8873878120808639,3,97,113,360,205,21,94,1.0363636363636364,68,1.8036363636363637,41,106,21,93,21,0.8606060606060612,0.0413223140495868,0,2.4876623376623357
0.9971181556195968,84,154,204,345,83,27,125,186.14285714285668,122,0.4185714285714287,58,74,28,70,27,7.904761904761908,1.2040816326530608,0,1.571428571428568
0.9365356129651806,46,83,119,223,65,19,62,2.1877951108720324,71,0.5464102564102563,38,37,20,37,19,4.085529854760622,0.7933108558108555,3,3.248162094315936
0.74126636453663,18,43,69,132,38,14,28,1.3160919540229867,24,0.5668965517241379,23,28,14,25,14,1.8156382335148205,0.4551724137931034,0,1.481548699334544
0.8567598238101414,18,36,55,152,77,8,27,2.0525451559934327,30,1.416896551724138,21,18,9,17,8,3.4696223316912964,1.2237547892720302,0,2.4137931034482776
0.7704918032786879,0,8,15,61,33,2,7,1.0,0,2.1999999999999997,13,13,2,8,2,0.5,0.0,0,0.5
0.9149532377328058,109,180,334,680,263,53,127,3.761441499676795,160,0.7979411764705873,87,94,54,71,53,4.639026071967247,1.254390133433308,2,5.036664511958629
1.0,11,24,38,72,20,8,15,1.0,12,0.5300000000000001,14,15,8,13,8,2.25,0.0,0,2.75
0.8634788634788627,458,654,927,1443,341,164,496,10.686567164179102,668,0.3699999999999999,201,196,173,196,162,4.208955223880599,0.7971014492753618,7,11.686567164179102
0.9380188439011968,0,8,12,73,46,3,7,1.0,1,3.7411764705882344,13,11,3,8,3,0.8627450980392157,0.0,0,1.2117647058823524
1.0,0,29,31,49,16,27,28,1.0,0,0.5199999999999999,2,29,27,29,27,0.1818181818181818,0.0,0,0.0
0.8869462228373327,40,71,94,228,103,18,53,3.009722787500567,55,1.1114814814814815,31,31,19,30,18,4.141410030298917,1.3359334081556282,1,3.1980056980056997
0.985611510791367,145,200,320,417,31,56,146,3.1999999999999997,184,0.0999999999999999,66,63,58,55,54,3.5200000000000005,0.851851851851852,4,3.96
0.9680851063829788,34,67,95,188,53,22,44,1.64285714285714,43,0.5600000000000002,42,33,23,33,22,1.71428571428571,0.375,0,10.071428571428598
0.8184291596056305,0,2,3,36,24,0,1,0.0,0,7.307599999999998,8,2,0,2,0,0.0,0.0,0,0.0
0.8684531059683311,81,248,508,821,142,124,123,1.0,82,0.2800000000000001,171,300,124,167,124,0.6612903225806449,0.0,0,0.0161290322580645
0.8871665340538633,76,125,175,450,239,38,86,22.100432900432907,104,1.364285714285714,44,54,41,49,38,3.154978354978356,0.8928571428571429,2,2.819913419913421
0.994117647058824,31,61,72,109,26,9,51,2.4342857142857164,44,0.374,10,31,9,30,9,5.902857142857143,0.8253968253968257,0,0.9371428571428562
0.8743109151047409,10,341,358,907,331,7,333,2.3333333333333295,345,0.92,253,343,7,331,7,1.0,1.6,1,3.66666666666667
0.9694444444444436,64,99,138,360,186,44,54,2.82352941176471,78,1.35,37,35,44,35,44,2.70588235294118,1.68421052631579,1,135.823529411765
0.9929940188635838,60,77,166,349,148,15,61,14.355555555555576,131,0.8866666666666666,61,21,15,17,15,11.977777777777751,1.1466666666666665,0,9.2
0.958904109589041,0,3,5,63,49,1,2,1.0,0,10.165,9,4,1,3,1,1.0,0.0,0,1.0
0.7982294859855116,150,241,454,957,373,69,173,9.047891312042251,215,0.8236363636363635,138,128,78,91,69,4.226914245782164,0.6318609290396122,0,7.6082977120713
0.827102803738318,66,96,118,214,53,19,76,5.166666666666669,87,0.45,44,30,19,30,19,7.3333333333333295,1.375,0,7.3333333333333295
0.8808053686059343,126,193,242,395,77,42,151,3.2563705644201013,161,0.321153846153846,79,66,44,66,42,4.896686711121697,0.9635802793697544,3,3.2610591807573224
0.8609469535766126,338,509,798,1343,321,167,348,8.743384617177286,465,0.4112068965517241,232,208,180,171,164,4.586485276803859,1.0617177800222608,11,9.007663132371777
0.839838680341273,341,486,802,1499,480,61,424,4.130970336852688,622,0.6027272727272728,217,163,63,144,61,6.270099181863889,0.6864617940199333,5,2.827357283239634
0.91196388261851,503,696,873,1329,322,86,619,5.333333333333329,697,0.37,140,217,86,193,82,10.3333333333333,0.875,7,2.06666666666667
1.0,1,7,12,48,28,1,5,1.0,2,2.329999999999999,8,8,1,6,1,2.0,0.0,0,4.0
0.8235294117647061,0,3,4,34,22,1,2,1.0,0,5.5,8,3,1,3,1,0.0,0.0,0,1.0
