CountDeclMethodPrivate,OWN_LINE,MINOR_LINE,CountStmt,CountStmtExe,MAJOR_LINE,MaxNesting_Max,CountLineComment,CountLine,AvgCyclomatic,CountClassCoupled,CountPath_Max,CountDeclMethodProtected,CountLineCodeExe,CountSemicolon,CountLineCode,AvgCyclomaticModified,MaxInheritanceTree,RatioCommentToCode,CountStmtDecl
3.0,0.46031746031746,5.0,53.0,25.0,1.0,2.0,80.0,189.0,2.0,8.0,5.0,0.0,40.0,35.0,89.0,2.0,3.0,0.9,28.0
0.0,0.417177914110429,4.0,38.0,15.0,2.0,1.0,73.0,163.0,1.0,12.0,3.0,0.0,21.0,25.0,70.0,1.0,3.0,1.04,23.0
1.831112672124906,0.8626654806567625,1.3377746557501875,256.8534363602438,159.56895757349588,4.337774655750188,2.168887327875094,540.1242399516373,1144.8934082619955,2.0,19.53330991812641,16.053295869002252,0.3377746557501877,227.56895757349588,165.94670413099774,508.61360494973366,2.0,1.6755493115003754,1.0984876088575768,97.28447878674794
1.0,0.969230769230769,1.0,117.0,65.0,2.0,2.0,107.0,325.0,2.0,16.0,48.0,0.0,74.0,90.0,161.0,2.0,3.0,0.66,52.0
0.0,0.913907284768212,1.0,47.0,20.0,2.0,1.0,47.0,151.0,1.0,5.0,2.0,0.0,20.0,27.0,72.0,1.0,1.0,0.65,27.0
0.0,0.8487948547521282,2.0,228.09893616914067,129.13272340498435,3.0,2.5960425532343727,267.1385106367969,774.7799148895002,1.5960425532343727,15.714765956203188,57.39817021495301,0.0,174.47153191845294,148.6158297870625,379.3899574447501,1.5960425532343727,1.5960425532343727,0.7040395744676562,98.96621276415634
3.9455198910219065,0.9924896129855144,1.0544801089780935,121.72759945510953,71.78207956408762,0.0,3.0544801089780935,182.15984632072943,427.6888833783209,2.0544801089780935,14.83655967306572,5.108960217956187,0.0,101.9455198910219,82.16344032693428,194.6379972755477,2.0544801089780935,2.0,0.9361504523094848,49.94551989102191
0.0,1.0,1.0,63.0,38.0,0.0,1.0,39.0,140.0,2.0,6.0,4.0,0.0,53.0,52.0,79.0,2.0,4.0,0.49,25.0
1.0,1.0,1.0,15.0,7.0,0.0,0.0,21.0,53.0,1.0,5.0,1.0,0.0,8.0,12.0,20.0,1.0,3.0,1.05,8.0
3.8406523949353617,0.9113481352919888,1.719782535021546,379.4450016945044,257.48347943965524,3.1593476050646387,3.439565070043092,183.263486217673,913.9067346363144,3.439565070043092,11.719782535021546,88.61564392241317,0.7197825350215462,398.4450016945044,272.9393543830824,669.2475977182104,3.439565070043092,1.8406523949353613,0.2872521915948289,121.96152225484916
0.0,0.785714285714286,2.0,28.0,0.0,1.0,0.0,152.0,210.0,1.0,4.0,1.0,0.0,6.0,27.0,30.0,1.0,2.0,5.07,28.0
0.0,0.892857142857143,2.0,21.0,11.0,0.0,0.0,19.0,56.0,1.0,3.0,1.0,0.0,15.0,19.0,29.0,1.0,2.0,0.66,10.0
1.0,0.90894819466248,1.0,408.0,225.0,7.0,4.0,888.0,1911.0,2.0,59.0,30.0,6.0,365.0,261.0,846.0,2.0,2.0,1.05,183.0
0.0,0.968085106382979,1.0,67.0,34.0,1.0,1.0,53.0,188.0,2.0,8.0,4.0,0.0,43.0,44.0,95.0,2.0,1.0,0.56,33.0
2.0,0.941176470588235,1.0,96.0,46.0,3.0,2.0,73.0,238.0,2.0,12.0,5.0,0.0,55.0,72.0,125.0,2.0,2.0,0.58,50.0
7.0,0.967592592592593,1.0,197.0,122.0,3.0,3.0,303.0,648.0,2.0,12.0,28.0,0.0,180.0,136.0,313.0,2.0,1.0,0.97,75.0
0.3210856264118549,0.9336563886421332,1.6421712528237098,54.67891437358814,29.642171252823708,0.6789143735881451,2.0,140.1741131433541,240.03674312076444,2.0,4.0,13.504801230234031,0.0,34.963256879235566,36.32108562641186,80.18371560382218,2.0,2.0,1.770175381998283,25.03674312076443
1.7472698001920697,0.8882587214666063,1.7472698001920697,95.48361880115242,60.956316803073115,0.0,2.0,64.51638119884758,210.46177720268895,2.0,2.769111398655512,8.010920799231721,0.0,74.49453960038414,74.27457179827137,122.95631680307312,2.0,2.5054603996158606,0.5303276239769517,34.5273019980793
0.0,0.929347826086957,2.0,130.0,79.0,1.0,2.0,129.0,368.0,3.0,0.0,3.0,0.0,84.0,89.0,170.0,3.0,1.0,0.76,51.0
1.7006167084851744,0.9470796854731552,1.7006167084851744,270.9228182139515,170.61726783758488,3.0,4.101850125455523,319.78396557938544,988.6727716012506,3.401233416970349,15.0,48.1265184648625,0.8981498745444767,248.04933667881392,172.21603442061453,503.5585873060916,3.401233416970349,1.5987665830296511,0.6438889924726686,100.30555037636655
0.0,1.0,1.0,59.0,29.0,0.0,2.0,41.0,161.0,2.0,6.0,9.0,0.0,54.0,49.0,103.0,2.0,5.0,0.4,30.0
14.43095966822925,0.6122717361142477,3.0,920.451117735878,679.6228584677939,4.06343032037502,7.0,1287.6359110421895,3319.245042796093,5.8227616132708295,32.96267482841676,999999999.0,5.4813374142083795,986.1619038343993,639.6583510877726,1675.368687759964,5.8227616132708295,1.0,0.8056904033177075,240.82825926808417
1.0,0.862190812720848,2.0,317.0,156.0,5.0,3.0,203.0,849.0,2.0,43.0,40.0,11.0,230.0,226.0,493.0,2.0,1.0,0.41,161.0
1.0,1.0,1.0,60.0,37.0,0.0,2.0,125.0,231.0,2.0,5.0,3.0,3.0,48.0,47.0,81.0,2.0,2.0,1.54,23.0
0.0,0.795918367346939,3.0,28.0,9.0,0.0,2.0,22.0,98.0,2.0,8.0,6.0,0.0,18.0,20.0,63.0,2.0,1.0,0.35,19.0
1.0,0.9319498470517814,1.4839121987428876,19.903473192457326,10.903473192457326,0.9678243974857752,3.967824397485775,30.160878012571125,65.54826340377134,1.5160878012571124,7.839121987428876,2.032175602514225,0.0,11.903473192457326,15.8712975899431,22.903473192457326,1.5160878012571124,3.0,1.3677093629931187,9.0
0.0,1.0,1.0,174.0,118.0,0.0,1.0,76.0,546.0,1.0,8.0,2.0,1.0,298.0,155.0,360.0,1.0,4.0,0.21,56.0
0.0,1.0,1.0,6.0,0.0,0.0,0.0,66.0,84.0,1.0,0.0,1.0,0.0,0.0,5.0,7.0,1.0,0.0,9.43,6.0
0.0,0.8,2.0,3.0,0.0,0.0,0.0,15.0,30.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,2.0,3.0,3.0
0.0,0.8321354062895062,2.0900478607756416,9.819904278448716,0.0,0.9099521392243582,0.0,29.279617113794867,51.09952139224358,0.0900478607756417,1.0,0.0900478607756417,0.0,6.369664974570508,8.819904278448716,11.0,0.0900478607756417,0.1800957215512835,2.6642650616337815,9.819904278448716
4.0,1.0,1.0,501.0,443.0,0.0,2.0,172.0,800.0,3.0,10.0,262144.0,1.0,511.0,459.0,563.0,3.0,4.0,0.31,58.0
0.0,0.901639344262295,2.0,21.0,8.0,0.0,1.0,24.0,61.0,2.0,0.0,2.0,0.0,13.0,18.0,25.0,2.0,1.0,0.96,13.0
0.0,0.3964102987743511,5.177828121983538,27.43880078652881,11.205542969504116,0.0,1.0,51.38337109148765,122.67205860355352,1.2055429695041155,5.383371091487653,2.0,0.7944570304958843,24.466515634049387,19.43880078652881,47.26097266454527,1.2055429695041155,2.2055429695041155,1.1024479685388475,16.233257817024693
0.0,0.826086956521739,3.0,22.0,0.0,3.0,0.0,131.0,207.0,1.0,1.0,1.0,0.0,5.0,21.0,26.0,1.0,0.0,5.04,22.0
0.0,0.538461538461538,3.0,10.0,0.0,0.0,0.0,15.0,39.0,1.0,2.0,1.0,0.0,0.0,9.0,11.0,1.0,0.0,1.36,10.0
1.0,0.799163179916318,3.0,83.0,40.0,1.0,1.0,84.0,239.0,1.0,7.0,4.0,2.0,62.0,64.0,125.0,1.0,4.0,0.67,43.0
0.0,0.736842105263158,2.0,33.0,12.0,0.0,1.0,49.0,133.0,2.0,3.0,2.0,0.0,34.0,25.0,56.0,2.0,3.0,0.88,21.0
0.0,0.7626398151646048,2.8231076228068996,109.49800451755152,0.0,5.1768923771931,0.0,739.0573632982616,1056.4868431403718,1.0,13.476493280703403,1.0,0.0,38.69322868420699,108.49800451755152,160.7219103333378,1.0,1.0,4.602852600789449,109.49800451755152
0.0,0.666666666666667,3.0,25.0,12.0,1.0,1.0,16.0,81.0,1.0,4.0,2.0,0.0,15.0,13.0,46.0,1.0,3.0,0.35,13.0
0.0,0.9203953897639736,1.7801251803130584,29.219874819686943,12.049687049217354,0.0,1.390062590156529,26.879499278747765,104.70931150827818,1.390062590156529,8.0,3.560250360626117,0.0,19.82981222953041,18.780125180313057,63.60993740984347,1.390062590156529,1.609937409843471,0.4231924891812165,17.17018777046959
0.0,0.804945054945055,2.0,135.0,81.0,2.0,4.0,112.0,364.0,2.0,2.0,15.0,0.0,96.0,97.0,202.0,2.0,1.0,0.55,54.0
0.0,1.0,1.0,5.0,0.0,0.0,0.0,16.0,27.0,1.0,2.0,1.0,0.0,0.0,4.0,7.0,1.0,1.0,2.29,5.0
1.0,0.976284584980237,1.0,68.0,37.0,1.0,3.0,86.0,253.0,2.0,2.0,7.0,0.0,48.0,46.0,123.0,2.0,1.0,0.7,31.0
1.0,1.0,1.0,48.0,24.0,0.0,7.0,97.0,186.0,2.0,6.0,6.0,0.0,28.0,33.0,65.0,2.0,1.0,1.49,24.0
1.0076244359441628,0.9724586948696752,1.0,97.14126760899512,66.69905032423367,2.992375564055837,4.0,68.13723984699493,298.1898430953456,5.984751128111674,16.92375564055837,2889.271314108102,1.015248871888326,86.10717319127457,65.77529468367533,189.4731461165943,5.984751128111674,4.0,0.3677889135761927,30.442217284761455
0.0,0.888111888111888,2.0,31.0,12.0,1.0,1.0,56.0,143.0,1.0,8.0,2.0,0.0,26.0,23.0,63.0,1.0,4.0,0.89,19.0
0.0,0.385964912280702,4.0,21.0,10.0,0.0,2.0,17.0,57.0,2.0,0.0,3.0,0.0,14.0,14.0,30.0,2.0,2.0,0.57,11.0
6.688228801209375,0.9882333174019768,1.0,215.505830409675,135.76563974200053,2.0519618664651045,3.0,263.46872051599894,700.4294831866969,2.9480381335348955,24.62354239758125,12.688228801209377,0.0,184.02544907432605,168.5577922761401,353.7529152048375,2.9480381335348955,4.0,0.7461081786041823,79.74019066767448
3.278268232273484,0.8418695203155276,2.092756077424495,369.5680251352937,254.02031685166943,4.18551215484899,4.0,176.37453151097267,941.9452171360904,4.092756077424495,12.463780387122474,122.59717016788584,1.0927560774244949,388.7535372901427,245.40282983211415,698.7561977799667,4.092756077424495,1.0927560774244949,0.2645229171637575,115.54770828362425
35.0,0.751441048034935,3.0,1656.0,1221.0,9.0,7.0,1843.0,5725.0,5.0,56.0,999999999.0,17.0,1790.0,1093.0,3079.0,5.0,1.0,0.6,435.0
0.0,0.802161263507897,2.0,163.0,0.0,6.0,0.0,851.0,1203.0,1.0,25.0,1.0,0.0,14.0,162.0,192.0,1.0,1.0,4.43,163.0
40.62099212213368,0.6228606029949364,2.949043021572967,2046.4612910400915,1485.4931084499776,7.512739244606758,4.0,1252.506523130456,5222.906857585022,3.0,52.3057418705622,761.5572344958389,9.334389820112143,2003.1299478737935,1342.9774453580787,3447.518218519625,3.0,2.0254784892135165,0.4299683053966357,560.9681825901137
2.0610994768776805,0.9063122932371628,2.26527486921942,141.87626963799622,99.91802356141362,1.7347251307805798,5.73472513078058,155.49185863151826,510.7393193555258,8.204175392341739,19.73472513078058,492.0565052521324,1.4694502615611598,161.49032722326984,105.34571989955738,264.16548428542114,8.204175392341739,2.4694502615611595,0.5808197643858638,41.95824607658261
0.0,1.0,1.0,6.0,1.0,0.0,0.0,28.0,47.0,1.0,2.0,1.0,1.0,1.0,3.0,9.0,1.0,2.0,3.11,5.0
0.408156668231013,0.9657211803668758,1.0,91.20391670577531,50.79576003754431,2.591843331768987,1.816313336462026,168.10211998122784,378.2447000469304,2.408156668231013,18.0,5.224470004693039,1.5918433317689868,69.91811006100951,70.20391670577533,155.14258006570253,2.408156668231013,3.8163133364620263,1.1030635994368354,40.408156668231015
2.0,1.0,1.0,117.0,72.0,0.0,2.0,78.0,277.0,3.0,7.0,15.0,0.0,100.0,94.0,146.0,2.0,1.0,0.53,45.0
6.639617716476048,0.579237147028882,2.0,270.7207645670479,172.1073846437096,0.0,3.639617716476048,162.28757578547155,582.8472633869551,2.639617716476048,8.540573425285928,25.13483917242665,1.639617716476048,273.387836812241,218.98210255938173,365.8926153562904,2.639617716476048,4.0,0.4485560373947455,98.61337992333831
2.5916319381451016,0.6785362114472722,2.3183263876290203,318.27648607835454,221.73623603299927,3.954979162887061,3.3183263876290203,460.89723621442033,1137.6175696082273,2.954979162887061,24.498409736080777,119.36970828041883,4.726694449483919,301.7844373979506,209.7748958144353,565.3665277525804,2.954979162887061,2.6816736123709797,0.8158845141030665,96.54025004535526
0.0,1.0,1.0,17.0,0.0,0.0,0.0,141.0,174.0,1.0,1.0,1.0,0.0,0.0,16.0,19.0,1.0,0.0,7.42,17.0
3.0,0.414765100671141,4.0,276.0,221.0,6.0,3.0,175.0,745.0,4.0,11.0,224.0,3.0,322.0,168.0,501.0,4.0,2.0,0.35,55.0
1.0,0.227655986509275,7.0,204.0,112.0,2.0,2.0,202.0,593.0,2.0,4.0,36.0,5.0,186.0,147.0,324.0,2.0,2.0,0.62,92.0
8.29214524737138,0.9554107932381162,1.2899805614998017,933.450786150906,775.9601959835504,0.5074659826246526,2.1449902807499006,570.5524827142243,5497.083539405585,1.1449902807499008,13.10235907087356,66.57823810883156,1.159922245999207,4179.939609631448,816.9279465313285,4622.347543736625,1.1449902807499008,4.710019438500199,0.1279744654412445,157.4905901673555
0.0,0.8134152621257291,1.9654159534817357,147.44665525570775,93.3083190696347,4.896247860445206,4.069168093036529,169.8991852094749,432.175857581621,3.965415953481735,19.06916809303653,106.78955837186076,0.9654159534817356,118.58499144178084,112.55040739526255,211.03164669748855,3.965415953481735,2.9654159534817355,0.8089918520947488,54.13833618607306
6.0,0.720081135902637,4.0,492.0,369.0,4.0,5.0,281.0,986.0,6.0,17.0,600.0,3.0,523.0,386.0,683.0,5.0,1.0,0.41,123.0
0.0,0.954198473282443,1.0,26.0,13.0,1.0,1.0,57.0,131.0,2.0,9.0,2.0,0.0,18.0,19.0,52.0,2.0,5.0,1.1,13.0
1.0,0.964285714285714,1.0,13.0,5.0,1.0,0.0,31.0,56.0,1.0,3.0,1.0,0.0,6.0,10.0,18.0,1.0,3.0,1.72,8.0
0.0,1.0,1.0,29.0,11.0,0.0,0.0,73.0,126.0,1.0,0.0,1.0,0.0,20.0,22.0,37.0,1.0,4.0,1.97,18.0
0.0,1.0,1.0,38.0,18.0,0.0,1.0,15.0,85.0,2.0,6.0,4.0,0.0,26.0,31.0,48.0,2.0,4.0,0.31,20.0
0.0,1.0,1.0,173.0,129.0,0.0,3.0,69.0,341.0,4.0,13.0,528.0,8.0,147.0,131.0,193.0,4.0,2.0,0.36,44.0
0.0,0.876651982378855,2.0,46.0,20.0,2.0,1.0,82.0,227.0,1.0,5.0,2.0,0.0,46.0,26.0,97.0,1.0,1.0,0.85,26.0
2.0,0.802777777777778,2.0,118.0,69.0,1.0,3.0,148.0,360.0,2.0,9.0,10.0,3.0,101.0,92.0,179.0,2.0,4.0,0.83,49.0
0.1206553374436864,0.9876602495796232,1.1206553374436865,29.879344662556313,13.63803398766894,0.0,1.1206553374436865,29.758689325112627,106.4662379136826,1.2413106748873728,7.6380339876689405,2.241310674887373,0.0,20.15541263789419,18.84458736210581,61.22492723879521,1.2413106748873728,1.8793446625563135,0.4953376208631741,16.241310674887373
0.0,0.935483870967742,2.0,14.0,4.0,0.0,1.0,55.0,93.0,2.0,4.0,2.0,0.0,6.0,10.0,23.0,2.0,4.0,2.39,10.0
0.0,1.0,1.0,55.0,42.0,0.0,2.0,18.0,118.0,6.0,6.0,8.0,0.0,78.0,48.0,92.0,6.0,1.0,0.2,13.0
0.0,0.925925925925926,2.0,12.0,6.0,1.0,1.0,25.0,108.0,2.0,3.0,2.0,1.0,30.0,8.0,66.0,2.0,5.0,0.38,6.0
0.0,1.0,1.0,14.0,3.0,0.0,0.0,16.0,34.0,1.0,2.0,1.0,0.0,3.0,8.0,13.0,1.0,1.0,1.23,11.0
0.0,0.97887323943662,1.0,87.0,42.0,1.0,2.0,112.0,284.0,2.0,8.0,12.0,0.0,53.0,61.0,131.0,2.0,1.0,0.85,45.0
1.0,0.925287356321839,2.0,67.0,35.0,0.0,2.0,65.0,174.0,2.0,8.0,4.0,2.0,49.0,54.0,85.0,2.0,4.0,0.76,32.0
1.9783879201196697,0.8684798732036587,2.0,402.3790940089752,283.31425776933423,5.956775840239339,5.0,582.3160229914731,1444.7108847548238,4.956775840239339,28.41062951772628,569.3867035566188,6.043224159760661,383.7248872870605,287.37909400897524,713.6168268876588,4.956775840239339,3.935163760359009,0.8130841344382942,119.064836239641
3.0,0.991754122938531,1.0,929.0,823.0,2.0,3.0,125.0,1354.0,8.0,14.0,19660800.0,0.0,915.0,879.0,1063.0,8.0,1.0,0.12,106.0
16.0,0.70520039748261,2.0,1498.0,1068.0,7.0,6.0,570.0,3021.0,13.0,23.0,999999999.0,0.0,1493.0,1094.0,2255.0,13.0,1.0,0.25,430.0
0.6273088407024432,0.8137693741114771,1.6273088407024432,185.5646475396684,93.7823237698342,3.627308840702443,3.372691159297557,341.5718966638438,756.7638530442147,2.0,26.52770608842932,29.44657406177574,0.6273088407024432,136.25461768140488,125.66425029194151,334.0554121768586,2.0,1.3726911592975568,1.0259036738946334,91.7823237698342
7.0,0.659340659340659,4.0,154.0,85.0,3.0,3.0,138.0,455.0,4.0,15.0,133.0,0.0,152.0,112.0,248.0,3.0,1.0,0.56,69.0
0.0,0.308333333333333,6.0,26.0,11.0,0.0,1.0,52.0,120.0,1.0,6.0,2.0,1.0,22.0,18.0,45.0,1.0,2.0,1.16,15.0
0.0,0.863554757630162,2.0,253.0,196.0,2.0,5.0,84.0,557.0,5.0,3.0,48.0,0.0,232.0,151.0,394.0,5.0,1.0,0.21,57.0
1.0,0.9272842772916235,2.0,21.593312388385137,9.49164048548142,0.0,0.898328097096284,35.796656194192565,85.49164048548143,1.898328097096284,1.796656194192568,1.898328097096284,0.0,10.593312388385137,14.593312388385137,35.084952873866555,1.898328097096284,1.898328097096284,1.026434694754966,12.101671902903716
0.0,1.0,1.0,42.0,0.0,0.0,0.0,639.0,737.0,1.0,7.0,1.0,0.0,5.0,41.0,55.0,1.0,0.0,11.62,42.0
0.0,0.931034482758621,2.0,16.0,4.0,0.0,1.0,54.0,87.0,2.0,4.0,2.0,0.0,6.0,12.0,23.0,2.0,4.0,2.35,12.0
0.0,0.932773109243697,2.0,43.0,22.0,2.0,3.0,33.0,119.0,6.0,0.0,26.0,0.0,38.0,31.0,66.0,6.0,2.0,0.5,21.0
4.0,0.436332767402377,4.0,177.0,124.0,1.0,4.0,254.0,589.0,4.0,10.0,588.0,0.0,176.0,123.0,287.0,4.0,2.0,0.89,53.0
0.0,1.0,1.0,21.0,10.0,0.0,0.0,106.0,147.0,1.0,0.0,1.0,0.0,12.0,14.0,30.0,1.0,3.0,3.53,11.0
0.0,1.0,1.0,5.0,0.0,0.0,0.0,39.0,55.0,1.0,1.0,1.0,0.0,0.0,4.0,6.0,1.0,0.0,6.5,5.0
8.019512628416695,0.8640756412946302,1.5378049244732173,454.9061041996701,336.760979818905,4.434146465261913,5.820731691842261,553.7780644719475,1469.7183252883565,7.745121842895826,13.52926894262504,23818448.17128312,3.151219697892869,461.30366607281894,279.98780936574434,725.5487942603878,7.745121842895826,1.0,0.7119878093657444,118.14512438076504
2.0,1.0,1.0,211.0,157.0,0.0,2.0,132.0,662.0,1.0,9.0,3.0,1.0,356.0,192.0,422.0,1.0,4.0,0.31,54.0
3.0,1.0,1.0,61.0,31.0,0.0,1.0,103.0,211.0,1.0,6.0,2.0,0.0,42.0,44.0,83.0,1.0,1.0,1.24,30.0
16.2212970704125,0.9077260154659488,1.796450488264583,735.6222593798001,486.25843442691985,5.407099023470834,6.0,508.9284623522406,2005.5778904831072,4.398225244132291,39.01774755867709,339492.97017244087,6.017747558677085,710.8158402860948,508.1347489292313,1140.5684692907178,4.398225244132291,1.3982252441322915,0.4753965830049791,249.36382495288024
2.0,0.888086642599278,2.0,137.0,83.0,3.0,5.0,34.0,277.0,1.0,11.0,18.0,10.0,94.0,87.0,191.0,1.0,1.0,0.18,54.0
1.0,0.979591836734694,1.0,55.0,31.0,1.0,2.0,52.0,147.0,2.0,6.0,3.0,0.0,43.0,38.0,78.0,2.0,1.0,0.67,24.0
0.0,0.898305084745763,2.0,6.0,0.0,0.0,0.0,40.0,59.0,1.0,2.0,1.0,0.0,0.0,5.0,9.0,1.0,1.0,4.44,6.0
0.0,0.807424593967517,2.0,148.0,94.0,5.0,4.0,169.0,431.0,4.0,19.0,108.0,1.0,119.0,113.0,212.0,4.0,3.0,0.8,54.0
1.8489269097825984,0.4807849755828401,3.848926909782598,52.61630896992753,28.069528240579736,1.0,2.383691030072467,80.38369103007247,186.6978538195652,2.383691030072467,4.9304717594202625,5.383691030072467,0.0,42.3021461804348,34.23261793985507,84.01201660905792,2.383691030072467,2.2326179398550656,0.9652274751123194,24.546780729347795
2.7783195195636026,0.9479194204687952,1.7405601601454657,206.8014518507645,168.3154558544011,0.2594398398545342,1.0,88.33983423476323,389.8258302311266,2.0,7.481120320290931,7.221680480436397,0.0,213.5566390391272,191.02313233120088,256.67479279345406,2.0,4.0,0.3407551871883627,38.48599599636336
1.0,1.0,1.0,17.0,5.0,0.0,0.0,88.0,140.0,1.0,3.0,1.0,0.0,16.0,11.0,37.0,1.0,1.0,2.38,12.0
0.0,0.965397923875433,1.0,97.0,60.0,3.0,2.0,104.0,289.0,2.0,7.0,4.0,2.0,63.0,75.0,145.0,2.0,3.0,0.72,37.0
1.306260390930326,0.96763908232602,1.0,48.693739609069674,26.0,1.0,2.0,57.18443215011679,164.93739609069675,2.0,5.693739609069674,5.653130195465163,0.0,40.34686980453484,33.34686980453484,80.89678667709222,2.0,1.346869804534837,0.7163451527755941,22.693739609069674
4.6956016021817195,0.9969252687089064,1.0,97.68489639509112,53.91319519345484,0.1521991989091402,3.0,191.4887132179992,391.38049799727287,2.07609959945457,8.760995994545702,7.0,0.0760995994545701,90.22829879836372,72.06539439236398,158.75029078745513,2.07609959945457,2.2282987983637104,1.2133651401909005,43.77170120163629
0.0,1.0,1.0,4.0,1.0,0.0,0.0,20.0,38.0,1.0,0.0,1.0,1.0,1.0,2.0,8.0,1.0,3.0,2.5,3.0
