CountLineCodeDecl,CountDeclMethodProtected,CountStmtDecl,CountPath_Mean,ADEV,COMM,CountDeclInstanceVariable,CountOutput_Max,Del_lines,MaxCyclomaticStrict,CountLineCode,CountStmt,CountPath_Max,CountDeclClass,DDEV,CountSemicolon,MaxCyclomatic,CountLineCodeExe,MaxInheritanceTree,MAJOR_COMMIT
6.0,0.0,7.0,1.5,1.0,1.0,0.0,3.0,0.0,2.0,25.0,12.0,2.0,2.0,1.0,8.0,2.0,9.0,7.0,1.0
8.0,0.0,8.0,1.0,2.0,2.0,1.0,3.0,0.0,1.0,25.0,13.0,1.0,1.0,2.0,7.0,1.0,5.0,1.0,2.0
6.0,0.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,12.0,6.0,1.0,1.0,1.0,3.0,1.0,0.0,6.0,1.0
31.89435702689175,0.2764107432770615,27.414616114915592,3.1320942026699248,7.1707677701688155,7.1707677701688155,2.414616114915592,14.756151655253223,43.951526046434935,5.138205371638531,105.34949131785504,56.93487520293943,5.7235892567229385,1.552821486554123,5.447178513445877,41.24384834474678,5.138205371638531,47.520259088023835,1.8617946283614693,5.447178513445877
5.0,0.0,5.0,1.0,2.0,2.0,0.0,3.0,0.0,1.0,9.0,6.0,1.0,1.0,2.0,4.0,1.0,1.0,6.0,2.0
18.265867084478725,1.367066457760638,18.265867084478725,1.1533447559360157,7.898800626718086,7.898800626718086,1.632933542239362,7.0,73.89192884185371,2.183533228880319,52.430534795675534,31.98113448231649,2.0,1.0,3.0,23.53173416895745,2.183533228880319,17.082333855598407,6.449400313359043,3.0
32.26497637976974,0.735023620230256,28.470047240460513,6.928113377105229,6.897464569654616,6.897464569654616,1.632488189884872,14.529952759539489,34.09445673470411,6.83755905057564,100.4274173291941,57.57258267080589,18.495401543914355,1.0,5.632488189884872,42.20507086069077,6.470047240460512,44.52995275953949,2.367511810115128,5.632488189884872
18.627937617522235,1.0,19.065927220442607,1.0,2.4379896029203727,2.4379896029203727,2.3139688087611177,7.189948014601863,0.8759792058407452,1.0,41.759792058407456,27.131854440885217,1.0,1.8759792058407452,2.4379896029203727,20.25587523504447,1.0,10.379896029203726,5.562010397079628,2.4379896029203727
36.0,4.0,35.0,5.71428571428571,10.0,10.0,1.0,10.0,62.0,8.0,137.0,75.0,18.0,1.0,6.0,51.0,7.0,53.0,1.0,6.0
6.0,0.0,6.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,11.0,7.0,1.0,1.0,1.0,5.0,1.0,2.0,5.0,1.0
20.135790653078736,0.0,19.613158877565613,1.522631775513123,2.4773682244868773,2.4773682244868773,0.0,21.74894953064435,0.4773682244868772,2.5678953265393685,59.27158130615747,43.43210467346063,2.045263551026246,1.0,2.4773682244868773,38.38684112243438,2.045263551026246,33.43210467346063,5.090527102052491,2.4773682244868773
17.016705476893883,3.050116430681652,16.525058215340827,1.2513921230744902,4.54176369223471,4.54176369223471,2.0,4.491647261553058,5.083527384469421,3.474941784659174,50.60858559981025,30.03341095378777,2.0,1.0,3.0167054768938844,20.0,2.0,17.525058215340827,4.983294523106116,3.0167054768938844
23.57411791362649,0.0,23.14823582725298,1.1419606954578352,6.12941043186755,6.12941043186755,3.1482358272529805,8.14823582725298,5.258820863735099,1.4258820863735098,54.87058956813245,35.29647165450596,1.4258820863735098,1.5741179136264902,4.0,25.72235374087947,1.4258820863735098,15.0,3.7223537408794702,4.0
4.0,0.0,4.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,8.0,5.0,1.0,1.0,2.0,3.0,1.0,1.0,5.0,2.0
35.677466647138786,1.0,38.48853331101576,2.2830633338215303,2.1889333361230303,2.1889333361230303,1.0,17.527666659692425,0.2834000041845458,4.18893333612303,104.92173330264666,75.5438666304006,4.094466668061515,2.8110666638769697,2.1889333361230303,65.26046662621606,4.094466668061515,52.58299997907727,4.7165999958154545,2.1889333361230303
98.06239412694566,4.185497532007011,108.70657638246055,14.704771989628718,4.819561574502629,4.819561574502629,10.907251233996494,24.721753701989485,49.98313783164109,23.082630552984227,441.3575025933151,242.40303455190184,383.3136554835584,7.273187191500877,3.5463743830017527,173.41315276492114,19.902192127486856,192.59865029692816,3.5463743830017527,3.5463743830017527
39.106257157480016,2.675960437310766,39.078375845547725,4.3011799410711475,7.837980218655384,7.837980218655384,0.3240395626892338,13.86586153058768,46.68122852755994,7.189901093276916,121.21251431496005,73.8605934403385,18.92162415445228,1.6480791253784677,3.324039562689234,53.34665278437236,6.351920874621532,50.860593440338505,2.6480791253784677,3.324039562689234
13.0,0.0,13.0,1.0,2.0,2.0,1.0,6.0,0.0,1.0,25.0,18.0,1.0,1.0,2.0,14.0,1.0,8.0,6.0,2.0
26.462271953305592,0.7311359766527954,25.462271953305592,4.39150085136385,4.806592070041614,4.806592070041614,2.0,17.773631719833546,14.603648747110547,11.117951836569569,96.31135976652796,53.773631719833546,13.07545609338882,1.0,4.0,36.84908781322236,8.92454390661118,38.19340792995838,1.7311359766527954,4.0
190.95168165727517,0.1497597632464056,197.10144142052155,2.009186862380561,8.973438461101637,8.973438461101637,14.876801775651955,15.599039052985622,22.526697034901332,11.074879881623202,731.8864112457957,411.4057656820862,16.0,6.224639644869608,5.299519526492811,285.27776272266635,10.074879881623202,310.251201183768,1.1497597632464056,5.074879881623203
27.835685590044633,0.8607190683258941,26.139280931674104,3.744287627330358,4.557123726696424,4.557123726696424,2.0,20.30359534162947,12.267641925334765,11.885752546607153,99.55712372669642,56.72143813665179,11.164314409955365,1.0,4.278561863348212,39.13928093167411,9.303595341629473,39.97496652171874,2.0,4.278561863348212
5.0,0.0,5.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,13.0,7.0,1.0,1.0,2.0,4.0,1.0,2.0,7.0,2.0
14.0,0.0,15.0,2.0,3.0,3.0,0.0,4.0,2.0,2.0,21.0,20.0,2.0,1.0,3.0,17.0,2.0,8.0,1.0,3.0
10.0,1.0,10.0,1.0,3.0,3.0,0.0,2.0,59.0,1.0,21.0,13.0,1.0,1.0,3.0,9.0,1.0,4.0,3.0,3.0
18.0,1.0,16.0,5.8,2.0,2.0,1.0,4.0,0.0,5.0,71.0,39.0,16.0,1.0,2.0,24.0,5.0,27.0,1.0,2.0
5.0,0.0,5.0,1.0,2.0,2.0,0.0,5.0,0.0,1.0,12.0,8.0,1.0,1.0,2.0,6.0,1.0,3.0,6.0,2.0
27.0,1.0,26.0,3.8,4.0,4.0,2.0,21.0,6.0,13.0,99.0,57.0,12.0,1.0,4.0,39.0,10.0,39.0,2.0,4.0
25.93366830397175,5.93366830397175,29.85075368393644,1.1595863967716715,6.0,6.0,2.0165829240070625,5.966834151985875,39.58542689982344,2.9834170759929375,80.63517567184462,48.76783906390113,2.9834170759929375,2.966834151985875,3.033165848014125,32.8673366079435,2.9834170759929375,25.8673366079435,5.0165829240070625,3.033165848014125
26.0,2.0,30.0,1.46153846153846,2.0,2.0,5.0,8.0,0.0,6.0,98.0,70.0,4.0,5.0,2.0,50.0,6.0,63.0,1.0,2.0
5.992385957788683,0.0,5.992385957788683,1.0,2.5984771915577367,2.5984771915577367,0.5984771915577366,2.3939087662309464,0.5984771915577366,1.0,12.18172629869284,7.787817532461893,1.0,1.0,2.5984771915577367,5.590863149346419,1.0,2.3939087662309464,2.992385957788683,2.5984771915577367
7.18124347870852,0.0,7.18124347870852,1.0,2.836248695741704,2.836248695741704,0.8362486957417041,3.3449947829668165,0.8362486957417041,1.0,15.03498434890045,9.689989565933631,1.0,1.0,2.836248695741704,7.017492174450225,1.0,3.3449947829668165,4.18124347870852,2.836248695741704
20.856614284092377,0.286771431815249,16.003700011353374,1.0477952386358744,3.1433857159076246,3.1433857159076246,0.0,3.147085727260996,3.150785738614367,1.1433857159076246,42.14338571590763,22.147085727260997,1.1433857159076246,1.1433857159076246,2.0,15.29047144316862,1.1433857159076246,18.71322856818475,2.573542863630498,2.0
25.0,0.0,23.0,1.21428571428571,2.0,2.0,5.0,6.0,0.0,7.0,66.0,43.0,4.0,1.0,2.0,25.0,4.0,24.0,1.0,2.0
151.05951394691215,14.397317730092052,157.47506300111718,3.6118659845155663,21.86756075663598,21.86756075663598,8.0,24.885792080748953,458.0626596694521,8.716890189158995,764.4386003528912,394.0777452710251,107.76194421235144,12.98176867588703,6.566219621682009,253.96353735177405,8.43378037831799,334.96353735177405,3.2831098108410046,5.849329432523013
46.13097467581682,7.246016882788784,52.62831926434268,1.5767188145019932,7.748672294262928,7.748672294262928,7.37168073565732,6.502655411474144,22.272570997530224,5.623008441394392,188.1097313840237,107.12035302992024,5.623008441394392,3.874336147131464,5.874336147131464,71.0,3.874336147131464,76.36636991270903,6.246016882788784,5.874336147131464
10.0,1.0,12.0,1.0,3.0,3.0,0.0,4.0,2.0,1.0,26.0,18.0,1.0,2.0,3.0,15.0,1.0,12.0,5.0,3.0
15.0,1.0,15.0,3.25,2.0,2.0,2.0,7.0,0.0,6.0,60.0,32.0,10.0,1.0,2.0,23.0,6.0,28.0,1.0,2.0
16.0,1.0,16.0,1.0,2.0,2.0,1.0,5.0,0.0,1.0,33.0,21.0,1.0,1.0,2.0,15.0,1.0,6.0,6.0,2.0
24.467749271852295,0.3548338187651367,23.467749271852295,5.201623907778442,6.822583090617432,6.822583090617432,2.1774169093825684,8.112915453087158,33.91941108420093,5.2903323624697265,83.67749271852296,43.22583090617432,13.516163268644044,1.0,4.177416909382568,29.93549854370459,5.2903323624697265,32.80649563111377,1.887084546912842,4.177416909382568
15.717994796607888,0.0470008672320185,14.811996531071928,1.1705834056026714,2.141002601696056,2.141002601696056,1.9529991327679816,5.0,1.4100260169605576,4.858997398303944,43.62399306214385,27.57699219491183,2.0,1.0470008672320186,2.0470008672320184,19.670993929375868,2.0,15.764995663839908,5.811996531071926,2.0470008672320184
39.0,1.0,42.0,1.93333333333333,3.0,3.0,2.0,10.0,7.0,5.0,140.0,88.0,4.0,1.0,3.0,59.0,4.0,58.0,2.0,3.0
15.0,0.0,14.0,1.66666666666667,2.0,2.0,0.0,4.0,0.0,3.0,62.0,30.0,3.0,1.0,2.0,18.0,3.0,20.0,1.0,2.0
53.64830537268076,1.728814327148692,54.56779641821283,3.887821439910571,5.35169462731924,5.35169462731924,10.05508388195772,18.70338925463848,6.271185672851308,11.271185672851308,191.5677964182128,112.7838982091064,76.98304240136439,1.2161017908935865,4.5677964182128274,75.78389820910641,10.487287463744895,67.29661074536152,2.0805089544679323,4.5677964182128274
11.0,0.0,11.0,1.16666666666667,2.0,2.0,1.0,3.0,0.0,2.0,35.0,19.0,2.0,1.0,2.0,11.0,2.0,9.0,1.0,2.0
11.05629380034156,1.0,11.24834721858548,1.90397329087804,1.90397329087804,1.90397329087804,0.0960267091219599,5.67218696385372,0.0,2.80794658175608,27.11258760068312,17.920534182439198,2.80794658175608,1.19205341824392,1.90397329087804,12.82450747331724,2.80794658175608,11.05629380034156,2.28808012736588,1.90397329087804
8.0,0.0,8.0,1.0,3.0,3.0,2.0,6.0,2.0,1.0,17.0,11.0,1.0,1.0,3.0,8.0,1.0,5.0,1.0,3.0
91.0,2.0,79.0,1.0,5.0,5.0,1.0,10.0,10.0,2.0,206.0,160.0,1.0,2.0,4.0,143.0,1.0,146.0,5.0,4.0
38.67597631076033,4.554003948206612,45.93264955777135,2.3936897130194756,6.0,6.0,1.2973307011955924,10.851334649402204,46.040657454184576,5.554003948206612,141.60862586853167,81.41930306374931,14.06735044222865,5.554003948206612,5.0,59.93264955777135,4.702669298804407,64.1486653505978,5.256673247011019,5.0
21.74519758712557,1.0,22.694237104550684,1.0,2.949039517425114,2.949039517425114,3.847118552275342,9.796158069700455,1.898079034850228,1.0,52.18463227880182,34.38847420910137,1.0,2.949039517425114,2.949039517425114,26.439434691676254,1.0,15.59231613940091,5.050960482574886,2.949039517425114
7.0,0.0,7.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,18.0,10.0,1.0,1.0,2.0,6.0,1.0,3.0,1.0,2.0
24.16278339841924,3.9069584960481025,24.58139169920962,1.960469130869417,4.0,4.0,1.0,10.674433203161518,4.162783398419241,5.418608300790379,88.48835019525772,54.906958496048105,3.837216601580759,1.0,2.837216601580759,42.48835019525772,3.837216601580759,41.32556679683848,3.162783398419241,2.837216601580759
286.46495438354924,32.10896705516315,289.9831155594098,2.7855123694398105,42.10896705516315,42.10896705516315,11.66586264568618,22.40678205775592,860.1091084627623,12.259080587930262,1326.586264568618,699.9226725782742,54.958853522396026,11.40678205775592,9.259080587930262,434.71679878265513,11.629540293965132,557.2253117067498,3.1113791181046064,6.888620881895394
182.51230631096365,0.0,183.3372006623984,2.7177751814777404,11.018811628329743,11.018811628329743,14.274964783811576,20.606364452612382,55.869727249228795,14.018811628329743,790.3197976816057,414.5687411959529,43.6005634590148,8.156294020235531,5.431258804047106,278.80608272310496,13.018811628329743,339.89433987115615,1.4312588040471064,5.431258804047106
5.0,0.0,5.0,1.0,3.0,3.0,0.0,5.0,1.0,1.0,12.0,8.0,1.0,1.0,3.0,6.0,1.0,4.0,6.0,3.0
17.073069605812698,1.0,18.46892646824542,1.0,1.3020715687836386,1.3020715687836386,0.6979284312163615,9.281355880947253,0.0,1.0,37.63578136770721,28.1461392116254,1.0,2.395856862432723,1.3020715687836386,23.052353917976316,1.0,15.562711761894509,4.395856862432723,1.3020715687836386
10.228038710296977,0.9771961289703024,11.228038710296977,1.3041591936955317,4.931588386910907,4.931588386910907,1.0,5.114019355148487,29.315883869109076,2.09121548411879,37.18580129354427,19.63850838883153,2.4104696785345547,2.0,2.9771961289703026,13.387665807504858,2.09121548411879,11.524489033683045,1.9771961289703024,2.9771961289703026
3.0,0.0,3.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,7.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,7.0,2.0
17.22890716153647,0.0,16.38252055672853,1.14106443413466,2.3072267903841173,2.3072267903841173,2.3072267903841173,5.6144535807682345,0.1536133951920586,4.3855464192317655,45.99697413749677,29.38252055672853,1.8463866048079416,1.1536133951920586,2.3072267903841173,21.07529376634441,1.8463866048079416,15.84638660480794,5.846386604807941,2.3072267903841173
156.89847832302914,1.7468695569294497,153.95550004765568,4.068543901521937,17.620304335394174,17.620304335394174,12.436717389232362,24.06954349690874,113.3226739399793,14.06954349690874,745.7636309672829,388.2336740352906,88.73434778464724,11.0,6.436717389232363,261.0125217722822,13.5062608861411,337.82200019062265,3.310152167697087,5.126565221535275
18.0,0.0,19.0,3.25,3.0,3.0,3.0,14.0,4.0,11.0,67.0,40.0,6.0,1.0,3.0,26.0,6.0,26.0,2.0,3.0
22.016579801897556,2.0,21.066319207590222,1.4933680792409771,5.966840396204886,5.966840396204886,2.966840396204886,3.983420198102443,14.850781782921988,2.0,59.13263841518045,35.066319207590226,2.0,1.016579801897557,4.966840396204886,25.033159603795113,2.0,18.04973940569267,5.933680792409772,4.966840396204886
6.0,0.0,6.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,8.0,6.0,1.0,1.0,2.0,5.0,1.0,1.0,4.0,2.0
32.992717482141245,5.280512487243746,36.27322996938499,1.402913007143502,2.2877950051025016,2.2877950051025016,3.7122049948974984,7.302360040820012,0.8633850153075047,2.7267700306150093,104.99271748214125,60.424409989794995,2.5828725280637586,4.424409989794997,2.2877950051025016,42.424409989794995,2.295077522961257,45.84881997958999,6.280512487243746,2.2877950051025016
15.0,0.0,15.0,1.0,2.0,2.0,1.0,3.0,0.0,2.0,38.0,22.0,1.0,1.0,2.0,14.0,2.0,11.0,1.0,2.0
52.0,0.0,47.0,8.4,6.0,6.0,1.0,23.0,127.0,9.0,168.0,87.0,22.0,1.0,4.0,65.0,8.0,83.0,1.0,4.0
18.0,0.0,17.0,1.0,3.0,3.0,0.0,1.0,0.0,1.0,20.0,17.0,1.0,1.0,3.0,16.0,1.0,1.0,0.0,3.0
2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,7.0,1.0
50.0,0.0793341417264321,49.47600485035859,1.2566111784772025,2.3966707086321613,2.3966707086321613,6.603329291367839,8.0,1.1106779841700494,3.920665858273568,135.63467313381145,83.34868040934934,5.761997574820704,2.2380024251792965,2.2380024251792965,58.90401940143437,3.920665858273568,47.459358393519395,3.2380024251792965,2.2380024251792965
30.09597659513808,1.2831098108410044,29.52975697345607,1.3575335283738492,3.7168901891589954,3.7168901891589954,3.433780378317991,7.849329432523013,4.584450945794978,3.0,82.62573356859414,50.228415838502094,3.0,1.849329432523013,3.0,36.36085508186611,3.0,30.19195319027616,2.415549054205022,3.0
53.85486974533495,1.8548697453349503,56.4194789813398,1.7319192059439932,5.85486974533495,5.85486974533495,3.0,10.14513025466505,45.46913854007276,3.870781527990298,172.49903789461655,103.0318235653107,6.337995857296143,2.85486974533495,4.85486974533495,72.4513025466505,3.7256512733252487,68.4831261119612,1.1451302546650497,4.85486974533495
7.0,0.0,7.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,15.0,9.0,1.0,1.0,2.0,6.0,1.0,3.0,1.0,2.0
7.0,0.0,7.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,9.0,7.0,1.0,1.0,2.0,6.0,1.0,0.0,0.0,2.0
175.70237019067108,17.739766943654626,176.8256646812802,3.031455786381071,27.739766943654622,27.739766943654622,6.277412603870484,18.215765358565932,598.4699230990446,11.061647245304552,787.7412603870486,429.9014538161765,27.417886642004703,7.215765358565933,8.061647245304552,274.26073087081,11.030823622652276,329.7129766078649,4.907529132043171,5.092470867956829
21.92105618029438,0.0,21.69856588374341,3.3412076097292394,2.8732073546792636,2.8732073546792636,1.1746414709358528,10.873207354679264,0.6985658837434108,5.476075587192442,86.42822676157732,47.34928294187171,17.205736465026355,1.8253585290641472,2.6985658837434108,31.397131767486822,5.476075587192442,34.17464147093585,1.1746414709358528,2.6985658837434108
18.0,0.0,15.0,2.0,3.0,3.0,0.0,9.0,2.0,3.0,40.0,23.0,4.0,1.0,3.0,17.0,3.0,16.0,3.0,3.0
57.25481419335557,1.070053087612694,59.78984073716192,1.2914344945386833,5.070053087612694,5.070053087612694,8.579681474323836,8.140106175225387,39.91069013896502,3.9299469123873063,184.27407096677783,107.50962838671114,5.789840737161918,2.535026543806347,4.070053087612694,73.78984073716192,3.9299469123873063,68.71978764954922,1.0,4.070053087612694
5.0,0.0,5.0,1.0,2.0,2.0,0.0,5.0,0.0,1.0,12.0,8.0,1.0,1.0,2.0,6.0,1.0,3.0,6.0,2.0
49.0,0.0,49.0,2.47368421052632,3.0,3.0,1.0,8.0,3.0,12.0,169.0,88.0,20.0,1.0,2.0,57.0,7.0,59.0,1.0,2.0
6.0,0.0,6.0,1.0,3.0,3.0,0.0,4.0,2.0,1.0,13.0,9.0,1.0,1.0,3.0,7.0,1.0,6.0,6.0,3.0
20.0,0.0,19.0,1.5,3.0,3.0,1.0,10.0,1.0,3.0,50.0,29.0,3.0,2.0,3.0,21.0,3.0,17.0,6.0,3.0
132.0,7.0,126.0,36.1272727272727,7.0,7.0,19.0,29.0,6.0,17.0,442.0,249.0,1920.0,7.0,5.0,168.0,13.0,186.0,6.0,5.0
153.88599635344548,11.29533211781516,172.56216332399168,3.074416451652534,14.718918338004157,14.718918338004157,12.604914691449636,21.338083485273103,338.884536991703,12.0,825.922352173865,448.88992380783594,43.91449726508411,13.619165147268951,6.014250455819315,298.4520871318276,11.0,381.7798476156719,4.64766605890758,5.67616697054621
54.0,1.0,53.0,1.57142857142857,3.0,3.0,8.0,27.0,16.0,3.0,126.0,97.0,3.0,2.0,3.0,85.0,3.0,68.0,2.0,3.0
83.0,6.0,83.0,12.5,3.0,3.0,2.0,29.0,1.0,15.0,319.0,175.0,208.0,4.0,3.0,123.0,12.0,156.0,3.0,3.0
11.0,1.0,10.0,1.0,2.0,2.0,1.0,3.0,0.0,1.0,30.0,17.0,1.0,1.0,2.0,11.0,1.0,7.0,2.0,2.0
9.281777269172318,0.6408886345861594,9.281777269172318,1.6408886345861595,2.3591113654138405,2.3591113654138405,0.3591113654138406,4.640888634586159,0.3591113654138406,2.281777269172319,22.127109076689276,14.204443172930798,2.281777269172319,1.0,2.3591113654138405,9.922665903758478,2.281777269172319,7.845331807516956,3.077334096241522,2.3591113654138405
157.3286710115528,12.44289033718426,175.71794842725672,2.8252588342839897,13.141025786371642,13.141025786371642,14.46969679792442,21.19463870785197,382.6351941051499,12.0,808.135199773644,442.1480192690425,46.49650325866458,15.053612921480324,5.583916123555903,294.8659676962992,11.0,368.296038538085,5.22144516859213,5.389277415703935
26.24029857325659,1.0,25.620149286628298,2.888358287907911,4.0,4.0,2.7597014267434075,15.682090012796149,6.0,9.201492866282962,89.1238814523357,52.06194072616785,8.581343579654666,1.0,3.620149286628296,35.20149286628296,7.341045006398074,31.78283644593763,1.6201492866282965,3.620149286628296
3.0,0.0,3.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,5.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0
10.0,1.0,10.0,2.0,2.0,2.0,0.0,5.0,0.0,3.0,25.0,16.0,3.0,1.0,2.0,11.0,3.0,10.0,2.0,2.0
68.0,3.0,79.0,1.03846153846154,5.0,5.0,2.0,12.0,7.0,2.0,249.0,173.0,2.0,8.0,4.0,145.0,2.0,137.0,2.0,4.0
170.0,17.0,171.0,3.04411764705882,27.0,27.0,6.0,18.0,585.0,11.0,760.0,416.0,26.0,7.0,8.0,266.0,11.0,318.0,5.0,5.0
58.7213679784514,1.9493396324457084,55.066356167615695,7.343695161785264,3.974669816222854,3.974669816222854,2.512665091888573,17.243667454055714,4.2183372702785675,15.80699291349858,348.55726404309723,174.5222994756043,35.696037794674254,1.0,2.731002362167141,122.15198110266287,15.80699291349858,186.2122758539329,1.0,2.731002362167141
51.805409789967975,2.365765035005338,55.41501818164354,1.4632206024915877,6.0,6.0,2.756156643329775,10.121921678335111,51.14654825165421,3.365765035005338,164.2204279716115,98.19580139829242,4.5849818183564635,3.365765035005338,5.0,69.41501818164353,3.243843356670225,64.87807832166489,1.6096083916755628,5.0
125.0,0.0,127.0,6.47222222222222,9.0,9.0,0.0,16.0,9.0,33.0,839.0,461.0,36.0,2.0,4.0,317.0,33.0,469.0,1.0,4.0
23.301610092083905,2.0,24.579427753230735,1.418649369244756,5.349194953958048,5.349194953958048,2.674597476979024,4.976207569062928,13.047584861874144,2.0,72.34150344386,41.833452983440495,2.0,1.650805046041952,4.349194953958048,29.55563532229366,2.0,24.50805046041952,5.349194953958048,4.349194953958048
